trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,-0.1,0.0
1,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,-0.1,-0.1
2,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,0.0,1.0
3,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,-1.0,0.0
4,2,4,5,E,G,5,4,G,E,I would choose slot machine E.,0,0,0.0,0.1
5,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,-0.1,0.0
6,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,-0.1,0.0
7,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,0.0,0.0
8,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,0.0,1.0
9,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,-1.0,0.0
10,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,1.0,1.0
11,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,0.0,1.0
12,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,-1.0,0.0
13,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,-1.0,0.0
14,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,0.0,0.0
15,2,4,5,E,G,4,5,E,G,I would choose slot machine E.,0,1,0.1,0.1
16,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,-0.1,0.0
17,2,4,5,E,G,5,4,G,E,I would choose slot machine G.,1,1,0.0,0.1
18,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,0.0,0.0
19,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,-0.1,0.0
20,2,4,5,E,G,5,4,G,E,I would choose slot machine G.,1,1,0.0,0.1
21,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,1.0,1.0
22,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,0.0,-1.0
23,0,0,1,C,H,0,1,C,H,I would choose slot machine C.,0,1,-1.0,-1.0
24,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,-1.0,0.0
25,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,-1.0,-1.0
26,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,0.0,1.0
27,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,0.0,1.0
28,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,1.0,0.0
