trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,21,24
1,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,34,34
2,2,4,5,B,H,4,5,B,H,I would choose slot machine B.,0,1,27,30
3,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,27,31
4,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,29,29
5,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,20,22
6,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,32,35
7,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,25,31
8,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,14,17
9,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,34,35
10,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,33,36
11,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,34,35
12,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,22,23
13,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,21,22
14,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,28,30
15,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,27,29
16,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,13,18
17,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,33,38
18,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,27,30
19,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,21,23
20,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,16,17
21,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,14,17
22,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,32,34
23,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,13,17
24,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,16,16
25,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,31,35
26,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,21,21
27,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,21,23
28,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,13,19
29,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,33,36
30,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,26,28
31,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,28,30
32,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,21,24
33,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,25,29
34,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,21,24
35,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,34,35
36,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,34,36
37,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,19,23
38,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,18,22
39,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,28,30
40,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,14,18
41,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,15,18
42,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,24,29
43,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,34,36
44,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,32,37
45,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,21,22
46,2,4,5,B,H,4,5,B,H,I would choose slot machine H.,1,0,27,28
47,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,27,30
48,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,13,17
49,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,16,16
50,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,21,23
51,2,4,5,B,H,5,4,H,B,I would choose slot machine H.,1,1,27,30
52,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,33,34
53,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,14,18
54,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,13,16
55,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,15,17
56,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,20,25
57,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,32,36
58,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,20,24
59,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,14,18
0,99,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,0,0
1,99,0,2,G,F,2,0,F,G,I would choose slot machine F.,1,1,0,0
2,99,0,3,G,E,3,0,E,G,I would choose slot machine E.,1,1,0,0
3,99,0,4,G,B,4,0,B,G,I would choose slot machine B.,1,1,0,0
4,99,0,5,G,H,0,5,G,H,I would choose slot machine H.,1,0,0,0
5,99,0,6,G,D,0,6,G,D,I would choose slot machine D.,1,0,0,0
6,99,0,7,G,C,7,0,C,G,I would choose slot machine C.,1,1,0,0
7,99,1,2,A,F,1,2,A,F,I would choose slot machine A.,0,1,0,0
8,99,1,3,A,E,1,3,A,E,I would choose slot machine E.,1,0,0,0
9,99,1,4,A,B,4,1,B,A,I would choose slot machine B.,1,1,0,0
10,99,1,5,A,H,1,5,A,H,I would choose slot machine H.,1,0,0,0
11,99,1,6,A,D,1,6,A,D,I would choose slot machine A.,0,1,0,0
12,99,1,7,A,C,1,7,A,C,I would choose slot machine C.,1,0,0,0
13,99,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,0,0
14,99,2,4,F,B,4,2,B,F,I would choose slot machine B.,1,1,0,0
15,99,2,5,F,H,5,2,H,F,I would choose slot machine H.,1,1,0,0
