trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,H,D,4,5,H,D,I would choose slot machine H.,0,1,0.0,0.0
1,0,0,1,E,A,0,1,E,A,I would choose slot machine E.,0,1,0.0,0.0
2,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,0.0
3,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,0.1,0.1
4,1,2,3,F,B,2,3,F,B,I would choose slot machine F.,0,1,-0.1,0.0
5,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,0.0,0.0
6,1,2,3,F,B,2,3,F,B,I would choose slot machine F.,0,1,-0.1,0.0
7,1,2,3,F,B,3,2,B,F,I would choose slot machine B.,1,1,-0.1,0.0
8,1,2,3,F,B,2,3,F,B,I would choose slot machine B.,1,0,0.0,0.0
9,1,2,3,F,B,3,2,B,F,I would choose slot machine B.,1,1,0.0,0.0
10,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,1.0
11,1,2,3,F,B,2,3,F,B,I would choose slot machine B.,1,0,-0.1,0.0
12,1,2,3,F,B,3,2,B,F,I would choose slot machine B.,1,1,-0.1,0.0
13,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,1.0
14,0,0,1,E,A,1,0,A,E,I would choose slot machine E.,0,0,-1.0,-1.0
15,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,0.1,0.1
16,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,0.0,0.1
17,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,0.0,0.1
18,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,0.0,0.1
19,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,1.0,0.0
20,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,0.0,0.1
21,1,2,3,F,B,2,3,F,B,I would choose slot machine F.,0,1,-0.1,-0.1
22,0,0,1,E,A,1,0,A,E,I would choose slot machine E.,0,0,-1.0,-1.0
23,1,2,3,F,B,3,2,B,F,I would choose slot machine B.,1,1,-0.1,0.0
