trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.0,0.1
1,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
2,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,0.0,0.0
3,0,0,1,H,B,1,0,B,H,I would choose slot machine B.,1,1,-1.0,0.0
4,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.0,0.1
5,3,6,7,C,A,6,7,C,A,I would choose slot machine C.,0,1,0.0,0.0
6,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
7,3,6,7,C,A,7,6,A,C,I would choose slot machine C.,0,0,1.0,1.0
8,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,0.0,1.0
9,2,4,5,G,D,4,5,G,D,I would choose slot machine D.,1,0,0.1,0.1
10,2,4,5,G,D,4,5,G,D,I would choose slot machine G.,0,1,0.0,0.1
11,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.0,0.1
12,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,-1.0,0.0
13,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
14,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
15,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,-1.0,0.0
16,0,0,1,H,B,1,0,B,H,I would choose slot machine B.,1,1,-1.0,0.0
17,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,0.0,-1.0
18,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,0.0,0.0
19,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.0,0.1
20,3,6,7,C,A,6,7,C,A,I would choose slot machine A.,1,0,0.0,1.0
21,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
22,3,6,7,C,A,6,7,C,A,I would choose slot machine A.,1,0,0.0,1.0
23,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,0.0,0.0
24,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,1.0,1.0
25,2,4,5,G,D,4,5,G,D,I would choose slot machine D.,1,0,0.0,0.1
26,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,1.0,1.0
27,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,-1.0,0.0
28,0,0,1,H,B,1,0,B,H,I would choose slot machine B.,1,1,0.0,0.0
29,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,0.0,0.0
30,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.1,0.1
31,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,-0.1
32,3,6,7,C,A,6,7,C,A,I would choose slot machine A.,1,0,0.0,1.0
33,2,4,5,G,D,4,5,G,D,I would choose slot machine D.,1,0,0.0,0.0
34,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,0.0,0.0
35,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,0.0,1.0
36,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,0.0,0.0
37,0,0,1,H,B,1,0,B,H,I would choose slot machine B.,1,1,-1.0,0.0
38,3,6,7,C,A,7,6,A,C,I would choose slot machine A.,1,1,0.0,1.0
39,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,-1.0,-1.0
40,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,-0.1
41,0,0,1,H,B,1,0,B,H,I would choose slot machine B.,1,1,-1.0,0.0
42,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,-0.1
43,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
44,2,4,5,G,D,4,5,G,D,I would choose slot machine G.,0,1,0.1,0.0
45,2,4,5,G,D,4,5,G,D,I would choose slot machine G.,0,1,0.0,0.1
46,2,4,5,G,D,5,4,D,G,I would choose slot machine D.,1,1,0.0,0.0
47,0,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,-1.0,-1.0
0,99,0,1,H,B,0,1,H,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,H,F,0,2,H,F,I would choose slot machine H.,0,1,0.0,0.0
2,99,0,3,H,E,0,3,H,E,I would choose slot machine E.,1,0,0.0,0.0
3,99,0,4,H,G,0,4,H,G,I would choose slot machine G.,1,0,0.0,0.0
4,99,0,5,H,D,5,0,D,H,I would choose slot machine D.,1,1,0.0,0.0
5,99,0,6,H,C,6,0,C,H,I would choose slot machine C.,1,1,0.0,0.0
6,99,0,7,H,A,7,0,A,H,I would choose slot machine A.,1,1,0.0,0.0
7,99,1,2,B,F,2,1,F,B,I would choose slot machine F.,1,1,0.0,0.0
8,99,1,3,B,E,1,3,B,E,I would choose slot machine B.,0,1,0.0,0.0
9,99,1,4,B,G,4,1,G,B,I would choose slot machine G.,1,1,0.0,0.0
10,99,1,5,B,D,5,1,D,B,I would choose slot machine D.,1,1,0.0,0.0
11,99,1,6,B,C,6,1,C,B,I would choose slot machine B.,0,0,0.0,0.0
12,99,1,7,B,A,1,7,B,A,I would choose slot machine A.,1,0,0.0,0.0
13,99,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,0.0,0.0
14,99,2,4,F,G,4,2,G,F,I would choose slot machine G.,1,1,0.0,0.0
15,99,2,5,F,D,2,5,F,D,I would choose slot machine D.,1,0,0.0,0.0
16,99,2,6,F,C,2,6,F,C,I would choose slot machine C.,1,0,0.0,0.0
17,99,2,7,F,A,2,7,F,A,I would choose slot machine A.,1,0,0.0,0.0
18,99,3,4,E,G,4,3,G,E,I would choose slot machine G.,1,1,0.0,0.0
19,99,3,5,E,D,3,5,E,D,I would choose slot machine D.,1,0,0.0,0.0
20,99,3,6,E,C,6,3,C,E,I would choose slot machine E.,0,0,0.0,0.0
21,99,3,7,E,A,3,7,E,A,I would choose slot machine A.,1,0,0.0,0.0
