trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,E,H,0,1,E,H,I would choose slot machine E.,0,1,-1.0,0.0
1,3,6,7,C,G,7,6,G,C,I would choose slot machine C.,0,0,0.0,0.0
2,0,0,1,E,H,1,0,H,E,I would choose slot machine H.,1,1,0.0,0.0
3,0,0,1,E,H,1,0,H,E,I would choose slot machine H.,1,1,-1.0,0.0
4,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,-0.1,-0.1
5,2,4,5,A,D,4,5,A,D,I would choose slot machine D.,1,0,0.1,0.1
6,2,4,5,A,D,5,4,D,A,I would choose slot machine A.,0,0,0.1,0.1
7,2,4,5,A,D,4,5,A,D,I would choose slot machine A.,0,1,0.0,0.1
8,1,2,3,B,F,2,3,B,F,I would choose slot machine B.,0,1,-0.1,0.0
9,0,0,1,E,H,0,1,E,H,I would choose slot machine H.,1,0,0.0,0.0
10,3,6,7,C,G,7,6,G,C,I would choose slot machine G.,1,1,1.0,1.0
11,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,1.0,1.0
12,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.0,0.0
13,3,6,7,C,G,7,6,G,C,I would choose slot machine G.,1,1,0.0,1.0
14,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,0.0,0.0
15,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,-0.1,0.0
16,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,-0.1,0.0
17,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,0.0,1.0
18,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,0.0,1.0
19,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,1.0,1.0
20,3,6,7,C,G,7,6,G,C,I would choose slot machine G.,1,1,0.0,1.0
21,0,0,1,E,H,0,1,E,H,I would choose slot machine H.,1,0,-1.0,-1.0
22,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,0.0,0.0
23,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.0,0.1
24,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,0.0,-0.1
25,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,0.0,1.0
26,0,0,1,E,H,0,1,E,H,I would choose slot machine H.,1,0,0.0,0.0
27,0,0,1,E,H,0,1,E,H,I would choose slot machine E.,0,1,-1.0,0.0
28,0,0,1,E,H,0,1,E,H,I would choose slot machine H.,1,0,-1.0,0.0
29,1,2,3,B,F,2,3,B,F,I would choose slot machine B.,0,1,0.0,0.0
30,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,-0.1,0.0
31,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.1,0.1
32,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.0,0.1
33,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.0,0.1
34,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,-0.1,-0.1
35,2,4,5,A,D,4,5,A,D,I would choose slot machine D.,1,0,0.0,0.1
36,0,0,1,E,H,0,1,E,H,I would choose slot machine H.,1,0,-1.0,-1.0
37,2,4,5,A,D,5,4,D,A,I would choose slot machine D.,1,1,0.0,0.0
38,3,6,7,C,G,6,7,C,G,I would choose slot machine G.,1,0,0.0,1.0
