trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,B,G,5,4,G,B,I would choose slot machine G.,1,1,0.0,0.1
1,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,-1.0,-1.0
2,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
3,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,0.0
4,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
5,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,0.0
6,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,1.0
7,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,0.0,0.0
8,1,2,3,D,F,2,3,D,F,I would choose slot machine D.,0,1,-0.1,0.0
9,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,-0.1,-0.1
10,2,4,5,B,G,5,4,G,B,I would choose slot machine G.,1,1,0.0,0.1
11,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,-0.1,-0.1
12,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,-0.1,0.0
13,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,-0.1,0.0
14,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,-1.0,0.0
15,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,-1.0,0.0
16,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,1.0
17,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,-1.0,0.0
18,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,1.0,1.0
19,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,1.0,1.0
20,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
21,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,-1.0,0.0
22,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
23,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,0.0,0.0
24,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,-1.0,0.0
25,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,1.0,1.0
26,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,0.0
27,2,4,5,B,G,5,4,G,B,I would choose slot machine G.,1,1,0.1,0.0
28,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,0.0,1.0
29,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,-1.0,0.0
30,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,-0.1,0.0
31,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
32,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,0.0,1.0
33,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,0.0,-1.0
34,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.1,0.0
35,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,-1.0,-1.0
36,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,0.0,0.0
37,2,4,5,B,G,5,4,G,B,I would choose slot machine G.,1,1,0.1,0.0
38,2,4,5,B,G,5,4,G,B,I would choose slot machine G.,1,1,0.0,0.1
39,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,-0.1,0.0
40,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,0.0,1.0
41,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,0.0,-0.1
42,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,-0.1,0.0
43,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,0.0,0.0
44,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,-0.1,0.0
45,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,0.0,1.0
46,2,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.1
47,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,-1.0,0.0
0,99,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,0.0,0.0
1,99,0,2,E,D,2,0,D,E,I would choose slot machine E.,0,0,0.0,0.0
2,99,0,3,E,F,3,0,F,E,I would choose slot machine F.,1,1,0.0,0.0
3,99,0,4,E,B,4,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
4,99,0,5,E,G,5,0,G,E,I would choose slot machine G.,1,1,0.0,0.0
5,99,0,6,E,A,6,0,A,E,I would choose slot machine E.,0,0,0.0,0.0
6,99,0,7,E,H,7,0,H,E,I would choose slot machine H.,1,1,0.0,0.0
7,99,1,2,C,D,1,2,C,D,I would choose slot machine C.,0,1,0.0,0.0
8,99,1,3,C,F,1,3,C,F,I would choose slot machine C.,0,1,0.0,0.0
9,99,1,4,C,B,1,4,C,B,I would choose slot machine B.,1,0,0.0,0.0
10,99,1,5,C,G,5,1,G,C,I would choose slot machine G.,1,1,0.0,0.0
11,99,1,6,C,A,6,1,A,C,I would choose slot machine C.,0,0,0.0,0.0
12,99,1,7,C,H,7,1,H,C,I would choose slot machine H.,1,1,0.0,0.0
13,99,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,0.0,0.0
14,99,2,4,D,B,2,4,D,B,I would choose slot machine B.,1,0,0.0,0.0
15,99,2,5,D,G,2,5,D,G,I would choose slot machine G.,1,0,0.0,0.0
16,99,2,6,D,A,6,2,A,D,I would choose slot machine A.,1,1,0.0,0.0
17,99,2,7,D,H,2,7,D,H,I would choose slot machine H.,1,0,0.0,0.0
18,99,3,4,F,B,4,3,B,F,I would choose slot machine B.,1,1,0.0,0.0
19,99,3,5,F,G,3,5,F,G,I would choose slot machine G.,1,0,0.0,0.0
20,99,3,6,F,A,6,3,A,F,I would choose slot machine F.,0,0,0.0,0.0
21,99,3,7,F,H,3,7,F,H,I would choose slot machine H.,1,0,0.0,0.0
22,99,4,5,B,G,4,5,B,G,I would choose slot machine G.,1,0,0.0,0.0
23,99,4,6,B,A,6,4,A,B,I would choose slot machine B.,0,0,0.0,0.0
24,99,4,7,B,H,4,7,B,H,I would choose slot machine H.,1,0,0.0,0.0
25,99,5,6,G,A,6,5,A,G,I would choose slot machine G.,0,0,0.0,0.0
26,99,5,7,G,H,7,5,H,G,I would choose slot machine H.,1,1,0.0,0.0
27,99,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,0.0,0.0
