trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,-1.0,0.0
1,2,4,5,D,H,5,4,H,D,I would choose slot machine D.,0,0,0.0,0.1
2,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.1,0.1
3,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,0.0,1.0
4,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
5,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.0
6,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
7,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,0.0
8,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.1
9,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,-1.0,0.0
10,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,-1.0,-1.0
11,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,-1.0,0.0
12,1,2,3,G,A,2,3,G,A,I would choose slot machine G.,0,1,0.0,0.0
13,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,-0.1,0.0
14,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,-0.1,0.0
15,3,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,1.0,1.0
16,3,6,7,F,C,6,7,F,C,I would choose slot machine F.,0,1,0.0,1.0
17,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,-0.1,-0.1
18,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,0.0,1.0
19,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.1
20,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,-0.1,-0.1
21,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
22,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,0.0
23,1,2,3,G,A,2,3,G,A,I would choose slot machine G.,0,1,-0.1,0.0
24,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,-1.0,-1.0
25,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.1,0.1
26,3,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,0.0,0.0
27,3,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,0.0,0.0
28,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,0.0
29,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,-1.0
30,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.1,0.1
31,3,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,0.0,1.0
32,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
33,1,2,3,G,A,2,3,G,A,I would choose slot machine G.,0,1,-0.1,0.0
34,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,0.0,1.0
35,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.0
36,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,0.0,1.0
37,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,0.0,0.0
38,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,0.0,-0.1
39,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,1.0,1.0
40,1,2,3,G,A,2,3,G,A,I would choose slot machine G.,0,1,-0.1,0.0
41,2,4,5,D,H,4,5,D,H,I would choose slot machine D.,0,1,0.0,0.0
42,3,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,1.0,1.0
43,3,6,7,F,C,7,6,C,F,I would choose slot machine C.,1,1,0.0,0.0
44,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,-0.1,0.0
45,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,0.0,0.0
46,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
47,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,-0.1,0.0
0,99,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,E,G,0,2,E,G,I would choose slot machine E.,0,1,0.0,0.0
2,99,0,3,E,A,3,0,A,E,I would choose slot machine A.,1,1,0.0,0.0
3,99,0,4,E,D,4,0,D,E,I would choose slot machine D.,1,1,0.0,0.0
4,99,0,5,E,H,5,0,H,E,I would choose slot machine H.,1,1,0.0,0.0
5,99,0,6,E,F,0,6,E,F,I would choose slot machine F.,1,0,0.0,0.0
6,99,0,7,E,C,7,0,C,E,I would choose slot machine C.,1,1,0.0,0.0
7,99,1,2,B,G,2,1,G,B,I would choose slot machine G.,1,1,0.0,0.0
8,99,1,3,B,A,3,1,A,B,I would choose slot machine B.,0,0,0.0,0.0
9,99,1,4,B,D,1,4,B,D,I would choose slot machine B.,0,1,0.0,0.0
10,99,1,5,B,H,1,5,B,H,I would choose slot machine H.,1,0,0.0,0.0
11,99,1,6,B,F,1,6,B,F,I would choose slot machine B.,0,1,0.0,0.0
12,99,1,7,B,C,1,7,B,C,I would choose slot machine C.,1,0,0.0,0.0
13,99,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,0.0,0.0
14,99,2,4,G,D,4,2,D,G,I would choose slot machine D.,1,1,0.0,0.0
15,99,2,5,G,H,5,2,H,G,I would choose slot machine H.,1,1,0.0,0.0
16,99,2,6,G,F,6,2,F,G,I would choose slot machine F.,1,1,0.0,0.0
17,99,2,7,G,C,2,7,G,C,I would choose slot machine C.,1,0,0.0,0.0
18,99,3,4,A,D,3,4,A,D,I would choose slot machine D.,1,0,0.0,0.0
19,99,3,5,A,H,3,5,A,H,I would choose slot machine H.,1,0,0.0,0.0
20,99,3,6,A,F,6,3,F,A,I would choose slot machine F.,1,1,0.0,0.0
21,99,3,7,A,C,3,7,A,C,I would choose slot machine C.,1,0,0.0,0.0
22,99,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.0
23,99,4,6,D,F,6,4,F,D,I would choose slot machine F.,1,1,0.0,0.0
24,99,4,7,D,C,4,7,D,C,I would choose slot machine C.,1,0,0.0,0.0
25,99,5,6,H,F,5,6,H,F,I would choose slot machine H.,0,1,0.0,0.0
26,99,5,7,H,C,7,5,C,H,I would choose slot machine C.,1,1,0.0,0.0
27,99,6,7,F,C,6,7,F,C,I would choose slot machine C.,1,0,0.0,0.0
