trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,27,30
1,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,27,30
2,3,6,7,G,E,6,7,G,E,I would choose slot machine G.,0,1,33,36
3,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,20,24
4,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,26,29
5,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,32,36
6,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,15,18
7,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,13,18
8,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,13,19
9,3,6,7,G,E,6,7,G,E,I would choose slot machine G.,0,1,32,35
10,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,26,30
11,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,32,35
12,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,21,22
13,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,28,30
14,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,22,22
15,3,6,7,G,E,7,6,E,G,I would choose slot machine E.,1,1,32,36
16,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,15,17
17,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,26,30
18,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,14,18
19,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,21,23
20,3,6,7,G,E,7,6,E,G,I would choose slot machine E.,1,1,33,36
21,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,21,24
22,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,21,24
23,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,14,16
24,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,22,23
25,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,25,30
26,0,0,1,H,D,0,1,H,D,I would choose slot machine D.,1,0,13,19
27,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,25,29
28,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,25,31
29,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,21,23
30,3,6,7,G,E,7,6,E,G,I would choose slot machine E.,1,1,34,36
31,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,27,28
32,3,6,7,G,E,7,6,E,G,I would choose slot machine E.,1,1,32,36
33,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,26,29
34,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,27,29
35,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,22,24
36,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,32,35
37,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,13,18
38,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,15,18
39,0,0,1,H,D,0,1,H,D,I would choose slot machine D.,1,0,14,17
40,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,28,29
41,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,34,36
42,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,20,23
43,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,32,35
44,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,20,25
45,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,33,37
46,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,25,29
47,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,21,23
48,1,2,3,B,A,3,2,A,B,I would choose slot machine A.,1,1,21,23
49,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,14,18
50,0,0,1,H,D,0,1,H,D,I would choose slot machine D.,1,0,14,18
51,1,2,3,B,A,2,3,B,A,I would choose slot machine A.,1,0,22,25
52,0,0,1,H,D,0,1,H,D,I would choose slot machine D.,1,0,12,16
53,0,0,1,H,D,0,1,H,D,I would choose slot machine D.,1,0,14,19
54,3,6,7,G,E,6,7,G,E,I would choose slot machine E.,1,0,32,35
55,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,14,18
