trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,24,29
1,0,0,1,D,F,0,1,D,F,I would choose slot machine D.,0,1,15,16
2,3,6,7,G,H,6,7,G,H,I would choose slot machine G.,0,1,34,36
3,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,31,36
4,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,33,34
5,1,2,3,E,A,3,2,A,E,I would choose slot machine E.,0,0,21,23
6,0,0,1,D,F,0,1,D,F,I would choose slot machine F.,1,0,15,18
7,0,0,1,D,F,0,1,D,F,I would choose slot machine F.,1,0,14,18
8,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,25,29
9,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,34,36
10,0,0,1,D,F,0,1,D,F,I would choose slot machine F.,1,0,15,17
11,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,32,33
12,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,29
13,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,19,23
14,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,14,17
15,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,16,18
16,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,31,34
17,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,32,36
18,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,29
19,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,31
20,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,32,36
21,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,15,18
22,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,26,30
23,0,0,1,D,F,0,1,D,F,I would choose slot machine D.,0,1,15,17
24,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,21,23
25,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,22,23
26,1,2,3,E,A,2,3,E,A,I would choose slot machine A.,1,0,20,24
27,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,30
28,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,18,23
29,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,26,30
30,1,2,3,E,A,2,3,E,A,I would choose slot machine A.,1,0,20,22
31,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,13,20
32,1,2,3,E,A,2,3,E,A,I would choose slot machine A.,1,0,20,23
33,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,15,16
34,1,2,3,E,A,2,3,E,A,I would choose slot machine A.,1,0,21,25
35,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,27,30
36,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,33,33
37,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,29
38,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,32,35
39,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,32,36
40,0,0,1,D,F,0,1,D,F,I would choose slot machine D.,0,1,15,18
41,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,33,37
42,1,2,3,E,A,2,3,E,A,I would choose slot machine A.,1,0,20,22
43,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,21,22
44,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,20,25
45,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,34,37
46,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,14,18
47,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,14,18
48,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,21,21
49,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,17,17
50,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,25,30
51,0,0,1,D,F,1,0,F,D,I would choose slot machine F.,1,1,15,18
52,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,26,29
53,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,32,35
54,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,20,23
55,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,20,23
56,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,27,29
57,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,32,35
58,2,4,5,C,B,4,5,C,B,I would choose slot machine B.,1,0,27,29
59,2,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,25,31
0,99,0,1,D,F,0,1,D,F,I would choose slot machine D.,0,1,0,0
1,99,0,2,D,E,0,2,D,E,I would choose slot machine E.,1,0,0,0
2,99,0,3,D,A,0,3,D,A,I would choose slot machine A.,1,0,0,0
3,99,0,4,D,C,4,0,C,D,I would choose slot machine C.,1,1,0,0
4,99,0,5,D,B,0,5,D,B,I would choose slot machine D.,0,1,0,0
5,99,0,6,D,G,6,0,G,D,I would choose slot machine G.,1,1,0,0
6,99,0,7,D,H,7,0,H,D,I would choose slot machine H.,1,1,0,0
7,99,1,2,F,E,2,1,E,F,I would choose slot machine E.,1,1,0,0
8,99,1,3,F,A,3,1,A,F,I would choose slot machine A.,1,1,0,0
9,99,1,4,F,C,4,1,C,F,I would choose slot machine C.,1,1,0,0
10,99,1,5,F,B,1,5,F,B,I would choose slot machine B.,1,0,0,0
11,99,1,6,F,G,1,6,F,G,I would choose slot machine F.,0,1,0,0
12,99,1,7,F,H,7,1,H,F,I would choose slot machine H.,1,1,0,0
13,99,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,0,0
14,99,2,4,E,C,4,2,C,E,I would choose slot machine E.,0,0,0,0
15,99,2,5,E,B,5,2,B,E,I would choose slot machine B.,1,1,0,0
16,99,2,6,E,G,2,6,E,G,I would choose slot machine E.,0,1,0,0
17,99,2,7,E,H,7,2,H,E,I would choose slot machine H.,1,1,0,0
18,99,3,4,A,C,3,4,A,C,I would choose slot machine A.,0,1,0,0
19,99,3,5,A,B,3,5,A,B,I would choose slot machine B.,1,0,0,0
20,99,3,6,A,G,3,6,A,G,I would choose slot machine A.,0,1,0,0
21,99,3,7,A,H,3,7,A,H,I would choose slot machine H.,1,0,0,0
22,99,4,5,C,B,5,4,B,C,I would choose slot machine B.,1,1,0,0
23,99,4,6,C,G,6,4,G,C,I would choose slot machine G.,1,1,0,0
24,99,4,7,C,H,7,4,H,C,I would choose slot machine H.,1,1,0,0
25,99,5,6,B,G,5,6,B,G,I would choose slot machine B.,0,1,0,0
26,99,5,7,B,H,5,7,B,H,I would choose slot machine H.,1,0,0,0
27,99,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,0,0
