trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,27.0,26.0
1,2,4,5,B,F,4,5,B,F,I would choose slot machine B.,0,1,28.0,27.0
2,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,27.0,26.0
3,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
4,2,4,5,B,F,4,5,B,F,I would choose slot machine B.,0,1,28.0,27.0
5,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
6,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
7,2,4,5,B,F,4,5,B,F,I would choose slot machine B.,0,1,28.0,27.0
8,2,4,5,B,F,4,5,B,F,I would choose slot machine B.,0,1,28.0,42.0
9,3,6,7,E,A,7,6,A,E,I would choose slot machine E.,0,0,29.0,34.0
10,3,6,7,E,A,6,7,E,A,I would choose slot machine A.,1,0,29.0,34.0
11,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
12,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
13,2,4,5,B,F,4,5,B,F,I would choose slot machine F.,1,0,28.0,27.0
14,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
15,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,44.0,34.0
16,0,0,1,G,C,0,1,G,C,I would choose slot machine G.,0,1,20.0,25.0
17,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
18,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,29.0,34.0
19,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
20,2,4,5,B,F,5,4,F,B,I would choose slot machine B.,0,0,28.0,27.0
21,2,4,5,B,F,5,4,F,B,I would choose slot machine B.,0,0,28.0,27.0
22,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
23,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,12.0,26.0
24,2,4,5,B,F,4,5,B,F,I would choose slot machine B.,0,1,28.0,27.0
25,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,29.0,34.0
26,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,44.0,34.0
27,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,12.0,26.0
28,3,6,7,E,A,7,6,A,E,I would choose slot machine E.,0,0,29.0,34.0
29,2,4,5,B,F,5,4,F,B,I would choose slot machine F.,1,1,28.0,27.0
30,3,6,7,E,A,7,6,A,E,I would choose slot machine E.,0,0,29.0,34.0
31,0,0,1,G,C,0,1,G,C,I would choose slot machine G.,0,1,20.0,25.0
32,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
33,3,6,7,E,A,7,6,A,E,I would choose slot machine E.,0,0,29.0,34.0
34,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
35,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,27.0,26.0
36,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,10.0
37,3,6,7,E,A,7,6,A,E,I would choose slot machine E.,0,0,44.0,34.0
38,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,27.0,26.0
39,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,29.0,34.0
