trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,D,C,6,7,D,C,I would choose slot machine D.,0,1,44.0,34.0
1,0,0,1,F,G,0,1,F,G,I would choose slot machine F.,0,1,20.0,25.0
2,2,4,5,E,H,4,5,E,H,I would choose slot machine E.,0,1,28.0,27.0
3,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,29.0,34.0
4,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,27.0,26.0
5,0,0,1,F,G,1,0,G,F,I would choose slot machine G.,1,1,20.0,25.0
6,3,6,7,D,C,6,7,D,C,I would choose slot machine D.,0,1,29.0,34.0
7,0,0,1,F,G,0,1,F,G,I would choose slot machine G.,1,0,20.0,25.0
8,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,27.0,26.0
9,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,44.0,34.0
10,0,0,1,F,G,0,1,F,G,I would choose slot machine G.,1,0,20.0,25.0
11,2,4,5,E,H,4,5,E,H,I would choose slot machine E.,0,1,28.0,27.0
12,1,2,3,A,B,2,3,A,B,I would choose slot machine A.,0,1,27.0,26.0
13,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,29.0,34.0
14,0,0,1,F,G,1,0,G,F,I would choose slot machine G.,1,1,20.0,10.0
15,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,29.0,34.0
16,1,2,3,A,B,3,2,B,A,I would choose slot machine A.,0,0,27.0,26.0
17,0,0,1,F,G,0,1,F,G,I would choose slot machine F.,0,1,20.0,25.0
18,2,4,5,E,H,4,5,E,H,I would choose slot machine E.,0,1,28.0,42.0
19,2,4,5,E,H,4,5,E,H,I would choose slot machine E.,0,1,28.0,42.0
20,2,4,5,E,H,5,4,H,E,I would choose slot machine H.,1,1,28.0,42.0
21,2,4,5,E,H,5,4,H,E,I would choose slot machine H.,1,1,28.0,27.0
22,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,29.0,34.0
23,3,6,7,D,C,7,6,C,D,I would choose slot machine D.,0,0,29.0,34.0
24,3,6,7,D,C,6,7,D,C,I would choose slot machine D.,0,1,29.0,34.0
