trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,13,0,47
1,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,12,0,52
2,1,2,3,4,F,H,J,2,3,4,F,H,J,I would choose slot machine F.,0,1,14,29,51
3,3,7,8,9,D,E,B,8,7,9,E,D,B,I would choose slot machine E.,0,1,20,49,88
4,1,2,3,4,F,H,J,3,4,2,H,J,F,I would choose slot machine J.,1,0,16,29,51
5,3,7,8,9,D,E,B,7,9,8,D,B,E,I would choose slot machine B.,1,0,16,49,85
6,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine G.,0,1,15,0,83
7,3,7,8,9,D,E,B,7,8,9,D,E,B,I would choose slot machine B.,1,0,14,51,93
8,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,15,0,50
9,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,14,0,47
10,1,2,3,4,F,H,J,2,4,3,F,J,H,I would choose slot machine J.,1,0,17,35,50
11,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,12,0,48
12,3,7,8,9,D,E,B,8,7,9,E,D,B,I would choose slot machine B.,1,0,16,50,81
13,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,15,0,48
14,1,2,3,4,F,H,J,2,4,3,F,J,H,I would choose slot machine J.,1,0,15,29,47
15,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,14,0,49
16,1,2,3,4,F,H,J,4,2,3,J,F,H,I would choose slot machine J.,1,1,13,33,53
17,1,2,3,4,F,H,J,3,4,2,H,J,F,I would choose slot machine J.,1,0,16,33,45
18,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,89
19,3,7,8,9,D,E,B,8,9,7,E,B,D,I would choose slot machine B.,1,0,9,52,86
20,1,2,3,4,F,H,J,3,4,2,H,J,F,I would choose slot machine J.,1,0,15,32,52
21,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,13,0,50
22,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,15,0,47
23,3,7,8,9,D,E,B,7,9,8,D,B,E,I would choose slot machine B.,1,0,14,47,90
24,1,2,3,4,F,H,J,4,2,3,J,F,H,I would choose slot machine J.,1,1,10,33,48
25,1,2,3,4,F,H,J,2,3,4,F,H,J,I would choose slot machine J.,1,0,13,31,51
26,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,16,0,85
27,3,7,8,9,D,E,B,7,9,8,D,B,E,I would choose slot machine B.,1,0,14,49,87
28,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,10,0,86
29,3,7,8,9,D,E,B,9,8,7,B,E,D,I would choose slot machine B.,1,1,15,50,87
30,0,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,13,0,52
31,1,2,3,4,F,H,J,3,4,2,H,J,F,I would choose slot machine J.,1,0,15,30,48
32,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,13,0,48
33,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,80
34,3,7,8,9,D,E,B,7,8,9,D,E,B,I would choose slot machine B.,1,0,14,51,83
35,3,7,8,9,D,E,B,8,7,9,E,D,B,I would choose slot machine B.,1,0,11,51,89
36,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,12,0,85
37,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,15,0,85
38,1,2,3,4,F,H,J,4,2,3,J,F,H,I would choose slot machine J.,1,1,13,34,49
39,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,12,0,86
40,3,7,8,9,D,E,B,9,7,8,B,D,E,I would choose slot machine B.,1,1,14,48,86
41,1,2,3,4,F,H,J,2,4,3,F,J,H,I would choose slot machine J.,1,0,12,31,53
42,3,7,8,9,D,E,B,8,7,9,E,D,B,I would choose slot machine B.,1,0,13,51,78
43,3,7,8,9,D,E,B,9,7,8,B,D,E,I would choose slot machine B.,1,1,16,50,83
44,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,13,0,85
45,1,2,3,4,F,H,J,2,3,4,F,H,J,I would choose slot machine J.,1,0,15,35,50
46,1,2,3,4,F,H,J,4,3,2,J,H,F,I would choose slot machine J.,1,1,12,28,48
47,3,7,8,9,D,E,B,7,9,8,D,B,E,I would choose slot machine B.,1,0,12,50,82
48,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,15,0,48
49,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,11,0,86
50,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,10,0,49
51,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,14,0,84
52,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,18,0,86
53,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,13,0,52
54,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,13,0,84
55,0,0,-99,1,I,--,C,1,-99,0,C,--,I,I would choose slot machine C.,1,1,14,0,48
56,1,2,3,4,F,H,J,4,2,3,J,F,H,I would choose slot machine J.,1,1,10,30,47
57,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,15,0,88
58,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,16,0,89
59,3,7,8,9,D,E,B,8,7,9,E,D,B,I would choose slot machine B.,1,0,12,51,84
0,99,0,-99,1,I,--,C,0,-99,1,I,--,C,I would choose slot machine C.,1,0,0,0,0
1,99,0,-99,2,I,--,F,2,-99,0,F,--,I,I would choose slot machine I.,0,0,0,0,0
