trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,14,0,86
1,3,7,8,9,J,G,I,9,8,7,I,G,J,I would choose slot machine I.,1,1,15,46,86
2,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,16,0,49
3,3,7,8,9,J,G,I,8,9,7,G,I,J,I would choose slot machine I.,1,0,10,49,86
4,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,12,0,48
5,1,2,3,4,H,A,E,2,4,3,H,E,A,I would choose slot machine H.,0,1,13,30,49
6,2,5,-99,6,B,--,D,5,-99,6,B,--,D,I would choose slot machine D.,1,0,9,0,85
7,1,2,3,4,H,A,E,2,4,3,H,E,A,I would choose slot machine E.,1,0,13,33,53
8,1,2,3,4,H,A,E,3,4,2,A,E,H,I would choose slot machine E.,1,0,15,30,48
9,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,9,0,86
10,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,12,0,87
11,3,7,8,9,J,G,I,7,9,8,J,I,G,I would choose slot machine I.,1,0,12,53,85
12,1,2,3,4,H,A,E,4,2,3,E,H,A,I would choose slot machine E.,1,1,15,34,51
13,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,17,0,48
14,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,13,0,86
15,1,2,3,4,H,A,E,3,4,2,A,E,H,I would choose slot machine E.,1,0,11,31,47
16,1,2,3,4,H,A,E,2,3,4,H,A,E,I would choose slot machine E.,1,0,13,31,51
17,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,14,0,50
18,3,7,8,9,J,G,I,7,9,8,J,I,G,I would choose slot machine I.,1,0,12,50,86
19,1,2,3,4,H,A,E,2,4,3,H,E,A,I would choose slot machine E.,1,0,13,28,50
20,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,12,0,84
21,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,12,0,47
22,3,7,8,9,J,G,I,8,9,7,G,I,J,I would choose slot machine I.,1,0,13,48,83
23,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,15,0,46
24,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,13,0,49
25,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,13,0,48
26,3,7,8,9,J,G,I,9,7,8,I,J,G,I would choose slot machine I.,1,1,12,52,85
27,1,2,3,4,H,A,E,4,2,3,E,H,A,I would choose slot machine E.,1,1,14,31,47
28,3,7,8,9,J,G,I,7,8,9,J,G,I,I would choose slot machine I.,1,0,16,47,87
29,1,2,3,4,H,A,E,2,3,4,H,A,E,I would choose slot machine E.,1,0,14,30,48
30,1,2,3,4,H,A,E,2,3,4,H,A,E,I would choose slot machine E.,1,0,16,34,44
31,1,2,3,4,H,A,E,4,3,2,E,A,H,I would choose slot machine E.,1,1,10,34,50
32,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,13,0,81
33,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,12,0,89
34,3,7,8,9,J,G,I,7,9,8,J,I,G,I would choose slot machine I.,1,0,15,50,86
35,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,17,0,82
36,2,5,-99,6,B,--,D,5,-99,6,B,--,D,I would choose slot machine D.,1,0,14,0,87
37,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,13,0,46
38,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,10,0,52
39,3,7,8,9,J,G,I,8,7,9,G,J,I,I would choose slot machine I.,1,0,14,52,87
40,1,2,3,4,H,A,E,2,3,4,H,A,E,I would choose slot machine E.,1,0,12,32,51
41,2,5,-99,6,B,--,D,5,-99,6,B,--,D,I would choose slot machine D.,1,0,14,0,84
42,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,14,0,49
43,3,7,8,9,J,G,I,9,7,8,I,J,G,I would choose slot machine I.,1,1,13,50,87
44,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,11,0,47
45,1,2,3,4,H,A,E,4,3,2,E,A,H,I would choose slot machine E.,1,1,13,30,50
46,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,14,0,86
47,3,7,8,9,J,G,I,8,7,9,G,J,I,I would choose slot machine I.,1,0,16,48,85
48,1,2,3,4,H,A,E,4,3,2,E,A,H,I would choose slot machine E.,1,1,15,29,52
49,3,7,8,9,J,G,I,7,8,9,J,G,I,I would choose slot machine I.,1,0,12,48,86
50,3,7,8,9,J,G,I,9,7,8,I,J,G,I would choose slot machine I.,1,1,13,46,88
51,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,14,0,53
52,3,7,8,9,J,G,I,8,7,9,G,J,I,I would choose slot machine I.,1,0,12,52,85
53,3,7,8,9,J,G,I,9,8,7,I,G,J,I would choose slot machine I.,1,1,15,49,84
54,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,12,0,47
55,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,16,0,83
56,2,5,-99,6,B,--,D,6,-99,5,D,--,B,I would choose slot machine D.,1,1,13,0,85
57,2,5,-99,6,B,--,D,5,-99,6,B,--,D,I would choose slot machine D.,1,0,15,0,85
58,1,2,3,4,H,A,E,4,3,2,E,A,H,I would choose slot machine E.,1,1,14,32,50
59,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,12,0,55
0,99,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,0,0,0
1,99,0,-99,2,F,--,H,0,-99,2,F,--,H,I would choose slot machine F.,0,1,0,0,0
2,99,0,-99,3,F,--,A,3,-99,0,A,--,F,I would choose slot machine A.,1,1,0,0,0
3,99,0,-99,4,F,--,E,4,-99,0,E,--,F,I would choose slot machine E.,1,1,0,0,0
4,99,0,-99,5,F,--,B,5,-99,0,B,--,F,I would choose slot machine B.,1,1,0,0,0
5,99,0,-99,6,F,--,D,6,-99,0,D,--,F,I would choose slot machine D.,1,1,0,0,0
6,99,0,-99,7,F,--,J,0,-99,7,F,--,J,I would choose slot machine F.,0,1,0,0,0
7,99,0,-99,8,F,--,G,0,-99,8,F,--,G,I would choose slot machine G.,1,0,0,0,0
8,99,0,-99,9,F,--,I,0,-99,9,F,--,I,I would choose slot machine I.,1,0,0,0,0
9,99,1,-99,2,C,--,H,2,-99,1,H,--,C,I would choose slot machine C.,0,0,0,0,0
10,99,1,-99,3,C,--,A,1,-99,3,C,--,A,I would choose slot machine C.,0,1,0,0,0
11,99,1,-99,4,C,--,E,1,-99,4,C,--,E,I would choose slot machine C.,0,1,0,0,0
12,99,1,-99,5,C,--,B,5,-99,1,B,--,C,I would choose slot machine C.,0,0,0,0,0
13,99,1,-99,6,C,--,D,6,-99,1,D,--,C,I would choose slot machine D.,1,1,0,0,0
14,99,1,-99,7,C,--,J,7,-99,1,J,--,C,I would choose slot machine C.,0,0,0,0,0
15,99,1,-99,8,C,--,G,1,-99,8,C,--,G,I would choose slot machine C.,0,1,0,0,0
16,99,1,-99,9,C,--,I,1,-99,9,C,--,I,I would choose slot machine I.,1,0,0,0,0
17,99,2,-99,3,H,--,A,2,-99,3,H,--,A,I would choose slot machine A.,1,0,0,0,0
18,99,2,-99,4,H,--,E,2,-99,4,H,--,E,I would choose slot machine E.,1,0,0,0,0
19,99,2,-99,5,H,--,B,5,-99,2,B,--,H,I would choose slot machine B.,1,1,0,0,0
