trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,I,B,A,7,8,9,I,B,A,I would choose slot machine A.,1,0,11,46,85
1,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,12,0,48
2,3,7,8,9,I,B,A,8,9,7,B,A,I,I would choose slot machine A.,1,0,16,48,87
3,2,5,-99,6,D,--,C,6,-99,5,C,--,D,I would choose slot machine C.,1,1,14,0,86
4,3,7,8,9,I,B,A,7,8,9,I,B,A,I would choose slot machine A.,1,0,8,49,88
5,2,5,-99,6,D,--,C,6,-99,5,C,--,D,I would choose slot machine C.,1,1,16,0,84
6,2,5,-99,6,D,--,C,6,-99,5,C,--,D,I would choose slot machine C.,1,1,14,0,88
7,1,2,3,4,F,H,G,3,4,2,H,G,F,I would choose slot machine H.,0,1,16,32,50
8,1,2,3,4,F,H,G,3,2,4,H,F,G,I would choose slot machine G.,1,0,17,32,48
9,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,12,0,46
10,1,2,3,4,F,H,G,3,2,4,H,F,G,I would choose slot machine G.,1,0,14,35,47
11,3,7,8,9,I,B,A,9,8,7,A,B,I,I would choose slot machine A.,1,1,15,50,85
12,2,5,-99,6,D,--,C,6,-99,5,C,--,D,I would choose slot machine C.,1,1,14,0,84
13,1,2,3,4,F,H,G,4,2,3,G,F,H,I would choose slot machine G.,1,1,14,29,48
14,3,7,8,9,I,B,A,9,8,7,A,B,I,I would choose slot machine A.,1,1,13,52,85
15,1,2,3,4,F,H,G,2,3,4,F,H,G,I would choose slot machine G.,1,0,15,31,51
16,2,5,-99,6,D,--,C,5,-99,6,D,--,C,I would choose slot machine C.,1,0,11,0,85
17,3,7,8,9,I,B,A,7,9,8,I,A,B,I would choose slot machine A.,1,0,12,49,85
18,1,2,3,4,F,H,G,3,2,4,H,F,G,I would choose slot machine G.,1,0,13,31,47
19,3,7,8,9,I,B,A,8,7,9,B,I,A,I would choose slot machine A.,1,0,11,53,84
20,2,5,-99,6,D,--,C,5,-99,6,D,--,C,I would choose slot machine C.,1,0,12,0,83
21,2,5,-99,6,D,--,C,5,-99,6,D,--,C,I would choose slot machine C.,1,0,15,0,85
22,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,14,0,47
23,1,2,3,4,F,H,G,4,3,2,G,H,F,I would choose slot machine G.,1,1,14,32,50
24,1,2,3,4,F,H,G,2,3,4,F,H,G,I would choose slot machine G.,1,0,16,32,51
25,3,7,8,9,I,B,A,8,7,9,B,I,A,I would choose slot machine A.,1,0,14,49,83
26,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,15,0,48
27,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,12,0,50
28,2,5,-99,6,D,--,C,6,-99,5,C,--,D,I would choose slot machine C.,1,1,13,0,85
29,2,5,-99,6,D,--,C,5,-99,6,D,--,C,I would choose slot machine C.,1,0,14,0,84
30,3,7,8,9,I,B,A,7,9,8,I,A,B,I would choose slot machine A.,1,0,13,48,83
