trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,B,C,F,8,7,9,C,B,F,I would choose slot machine C.,0,1,11,48,86
1,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine H.,0,1,16,0,90
2,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,17,0,84
3,0,0,-99,1,I,--,D,1,-99,0,D,--,I,I would choose slot machine D.,1,1,15,0,48
4,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,12,0,86
5,1,2,3,4,J,E,A,3,4,2,E,A,J,I would choose slot machine E.,0,1,14,31,50
6,0,0,-99,1,I,--,D,1,-99,0,D,--,I,I would choose slot machine D.,1,1,13,0,46
7,0,0,-99,1,I,--,D,1,-99,0,D,--,I,I would choose slot machine D.,1,1,13,0,50
8,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,11,0,87
9,1,2,3,4,J,E,A,4,2,3,A,J,E,I would choose slot machine A.,1,1,14,36,49
10,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,15,0,85
11,3,7,8,9,B,C,F,8,7,9,C,B,F,I would choose slot machine F.,1,0,14,52,88
12,1,2,3,4,J,E,A,2,4,3,J,A,E,I would choose slot machine A.,1,0,12,31,52
13,3,7,8,9,B,C,F,9,8,7,F,C,B,I would choose slot machine F.,1,1,16,50,89
14,1,2,3,4,J,E,A,2,4,3,J,A,E,I would choose slot machine A.,1,0,15,31,48
15,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,13,0,84
16,1,2,3,4,J,E,A,3,2,4,E,J,A,I would choose slot machine A.,1,0,15,31,53
17,3,7,8,9,B,C,F,9,7,8,F,B,C,I would choose slot machine F.,1,1,11,49,88
18,0,0,-99,1,I,--,D,1,-99,0,D,--,I,I would choose slot machine D.,1,1,13,0,47
19,3,7,8,9,B,C,F,7,8,9,B,C,F,I would choose slot machine F.,1,0,15,51,85
20,1,2,3,4,J,E,A,3,4,2,E,A,J,I would choose slot machine A.,1,0,15,28,50
21,1,2,3,4,J,E,A,3,2,4,E,J,A,I would choose slot machine A.,1,0,13,30,52
22,0,0,-99,1,I,--,D,1,-99,0,D,--,I,I would choose slot machine D.,1,1,13,0,52
23,1,2,3,4,J,E,A,2,3,4,J,E,A,I would choose slot machine A.,1,0,15,29,46
24,3,7,8,9,B,C,F,9,8,7,F,C,B,I would choose slot machine F.,1,1,15,47,83
25,3,7,8,9,B,C,F,8,9,7,C,F,B,I would choose slot machine F.,1,0,16,49,89
26,1,2,3,4,J,E,A,4,2,3,A,J,E,I would choose slot machine A.,1,1,13,31,50
