trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,H,I,C,7,9,8,H,C,I,I would choose slot machine H.,0,1,16,52,86
1,1,2,3,4,B,G,F,4,2,3,F,B,G,I would choose slot machine F.,1,1,14,31,45
2,1,2,3,4,B,G,F,4,2,3,F,B,G,I would choose slot machine F.,1,1,12,34,50
3,1,2,3,4,B,G,F,2,4,3,B,F,G,I would choose slot machine F.,1,0,13,30,49
4,3,7,8,9,H,I,C,8,9,7,I,C,H,I would choose slot machine C.,1,0,12,48,86
5,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,11,0,88
6,3,7,8,9,H,I,C,8,9,7,I,C,H,I would choose slot machine C.,1,0,16,49,85
7,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine E.,0,1,14,0,49
8,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,17,0,52
9,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,14,51,89
10,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,11,0,51
11,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,14,0,87
12,3,7,8,9,H,I,C,8,7,9,I,H,C,I would choose slot machine C.,1,0,10,52,85
13,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,15,49,85
14,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,10,0,90
15,2,5,-99,6,J,--,A,5,-99,6,J,--,A,I would choose slot machine A.,1,0,13,0,88
16,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,14,0,85
17,1,2,3,4,B,G,F,2,3,4,B,G,F,I would choose slot machine F.,1,0,14,30,50
18,1,2,3,4,B,G,F,4,3,2,F,G,B,I would choose slot machine F.,1,1,15,31,50
19,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,11,0,49
20,1,2,3,4,B,G,F,4,3,2,F,G,B,I would choose slot machine F.,1,1,15,29,51
21,1,2,3,4,B,G,F,2,4,3,B,F,G,I would choose slot machine F.,1,0,15,34,49
22,2,5,-99,6,J,--,A,5,-99,6,J,--,A,I would choose slot machine A.,1,0,10,0,81
23,3,7,8,9,H,I,C,7,9,8,H,C,I,I would choose slot machine C.,1,0,17,52,90
24,1,2,3,4,B,G,F,4,3,2,F,G,B,I would choose slot machine F.,1,1,11,32,49
25,3,7,8,9,H,I,C,7,8,9,H,I,C,I would choose slot machine C.,1,0,12,51,85
26,1,2,3,4,B,G,F,4,2,3,F,B,G,I would choose slot machine F.,1,1,11,34,49
27,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,11,0,48
28,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,18,49,85
29,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,11,0,89
30,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,18,0,45
31,3,7,8,9,H,I,C,9,8,7,C,I,H,I would choose slot machine C.,1,1,13,49,84
32,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,12,0,50
33,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,12,0,50
34,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,12,50,82
35,2,5,-99,6,J,--,A,5,-99,6,J,--,A,I would choose slot machine A.,1,0,13,0,84
36,3,7,8,9,H,I,C,7,9,8,H,C,I,I would choose slot machine C.,1,0,18,48,88
37,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,9,0,51
38,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,14,0,50
39,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,11,0,84
40,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,13,0,82
41,0,0,-99,1,E,--,D,1,-99,0,D,--,E,I would choose slot machine D.,1,1,15,0,48
42,2,5,-99,6,J,--,A,5,-99,6,J,--,A,I would choose slot machine A.,1,0,13,0,87
43,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,11,0,48
44,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,13,0,47
45,3,7,8,9,H,I,C,7,8,9,H,I,C,I would choose slot machine C.,1,0,14,51,85
46,1,2,3,4,B,G,F,3,2,4,G,B,F,I would choose slot machine F.,1,0,13,31,51
47,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,14,51,89
48,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,13,0,47
49,1,2,3,4,B,G,F,2,3,4,B,G,F,I would choose slot machine F.,1,0,16,30,52
50,1,2,3,4,B,G,F,4,3,2,F,G,B,I would choose slot machine F.,1,1,13,28,49
51,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,16,0,86
52,1,2,3,4,B,G,F,3,2,4,G,B,F,I would choose slot machine F.,1,0,15,33,51
53,3,7,8,9,H,I,C,9,7,8,C,H,I,I would choose slot machine C.,1,1,14,49,86
54,2,5,-99,6,J,--,A,5,-99,6,J,--,A,I would choose slot machine A.,1,0,14,0,89
55,1,2,3,4,B,G,F,3,2,4,G,B,F,I would choose slot machine F.,1,0,12,33,53
56,1,2,3,4,B,G,F,3,2,4,G,B,F,I would choose slot machine F.,1,0,11,31,50
57,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,13,0,82
58,2,5,-99,6,J,--,A,6,-99,5,A,--,J,I would choose slot machine A.,1,1,15,0,85
59,0,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,11,0,51
0,99,0,-99,1,E,--,D,0,-99,1,E,--,D,I would choose slot machine D.,1,0,0,0,0
1,99,0,-99,2,E,--,B,2,-99,0,B,--,E,I would choose slot machine B.,1,1,0,0,0
2,99,0,-99,3,E,--,G,0,-99,3,E,--,G,I would choose slot machine G.,1,0,0,0,0
3,99,0,-99,4,E,--,F,4,-99,0,F,--,E,I would choose slot machine F.,1,1,0,0,0
4,99,0,-99,5,E,--,J,5,-99,0,J,--,E,I would choose slot machine E.,0,0,0,0,0
5,99,0,-99,6,E,--,A,0,-99,6,E,--,A,I would choose slot machine A.,1,0,0,0,0
6,99,0,-99,7,E,--,H,0,-99,7,E,--,H,I would choose slot machine H.,1,0,0,0,0
7,99,0,-99,8,E,--,I,0,-99,8,E,--,I,I would choose slot machine I.,1,0,0,0,0
8,99,0,-99,9,E,--,C,9,-99,0,C,--,E,I would choose slot machine C.,1,1,0,0,0
9,99,1,-99,2,D,--,B,2,-99,1,B,--,D,I would choose slot machine D.,0,0,0,0,0
10,99,1,-99,3,D,--,G,3,-99,1,G,--,D,I would choose slot machine D.,0,0,0,0,0
11,99,1,-99,4,D,--,F,4,-99,1,F,--,D,I would choose slot machine F.,1,1,0,0,0
12,99,1,-99,5,D,--,J,1,-99,5,D,--,J,I would choose slot machine D.,0,1,0,0,0
13,99,1,-99,6,D,--,A,1,-99,6,D,--,A,I would choose slot machine A.,1,0,0,0,0
14,99,1,-99,7,D,--,H,1,-99,7,D,--,H,I would choose slot machine D.,0,1,0,0,0
15,99,1,-99,8,D,--,I,8,-99,1,I,--,D,I would choose slot machine D.,0,0,0,0,0
16,99,1,-99,9,D,--,C,9,-99,1,C,--,D,I would choose slot machine C.,1,1,0,0,0
17,99,2,-99,3,B,--,G,2,-99,3,B,--,G,I would choose slot machine G.,1,0,0,0,0
18,99,2,-99,4,B,--,F,4,-99,2,F,--,B,I would choose slot machine F.,1,1,0,0,0
19,99,2,-99,5,B,--,J,2,-99,5,B,--,J,I would choose slot machine B.,0,1,0,0,0
20,99,2,-99,6,B,--,A,2,-99,6,B,--,A,I would choose slot machine A.,1,0,0,0,0
21,99,2,-99,7,B,--,H,7,-99,2,H,--,B,I would choose slot machine B.,0,0,0,0,0
22,99,2,-99,8,B,--,I,2,-99,8,B,--,I,I would choose slot machine I.,1,0,0,0,0
23,99,2,-99,9,B,--,C,9,-99,2,C,--,B,I would choose slot machine C.,1,1,0,0,0
24,99,3,-99,4,G,--,F,3,-99,4,G,--,F,I would choose slot machine F.,1,0,0,0,0
25,99,3,-99,5,G,--,J,5,-99,3,J,--,G,I would choose slot machine G.,0,0,0,0,0
26,99,3,-99,6,G,--,A,3,-99,6,G,--,A,I would choose slot machine A.,1,0,0,0,0
27,99,3,-99,7,G,--,H,7,-99,3,H,--,G,I would choose slot machine G.,0,0,0,0,0
