trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,14,0,49
1,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,14,0,87
2,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,15,0,48
3,1,2,3,4,E,F,A,2,3,4,E,F,A,I would choose slot machine A.,1,0,10,35,48
4,1,2,3,4,E,F,A,3,2,4,F,E,A,I would choose slot machine A.,1,0,13,33,50
5,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,15,0,45
6,0,0,-99,1,C,--,J,0,-99,1,C,--,J,I would choose slot machine J.,1,0,16,0,54
7,3,7,8,9,H,D,I,7,9,8,H,I,D,I would choose slot machine D.,0,0,15,49,85
8,0,0,-99,1,C,--,J,0,-99,1,C,--,J,I would choose slot machine J.,1,0,11,0,49
9,3,7,8,9,H,D,I,7,8,9,H,D,I,I would choose slot machine I.,1,0,17,50,83
10,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,14,0,84
11,0,0,-99,1,C,--,J,0,-99,1,C,--,J,I would choose slot machine J.,1,0,14,0,49
12,1,2,3,4,E,F,A,3,4,2,F,A,E,I would choose slot machine A.,1,0,18,33,51
13,3,7,8,9,H,D,I,9,8,7,I,D,H,I would choose slot machine I.,1,1,11,48,84
14,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,15,0,53
15,0,0,-99,1,C,--,J,0,-99,1,C,--,J,I would choose slot machine J.,1,0,15,0,52
16,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,16,0,89
17,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,14,0,48
18,0,0,-99,1,C,--,J,1,-99,0,J,--,C,I would choose slot machine J.,1,1,14,0,51
19,1,2,3,4,E,F,A,2,3,4,E,F,A,I would choose slot machine A.,1,0,14,32,49
20,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,16,0,87
21,3,7,8,9,H,D,I,8,7,9,D,H,I,I would choose slot machine I.,1,0,14,50,85
22,1,2,3,4,E,F,A,4,2,3,A,E,F,I would choose slot machine A.,1,1,15,30,50
23,3,7,8,9,H,D,I,8,9,7,D,I,H,I would choose slot machine I.,1,0,11,50,81
24,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,14,0,88
25,1,2,3,4,E,F,A,4,2,3,A,E,F,I would choose slot machine A.,1,1,15,38,46
26,3,7,8,9,H,D,I,7,8,9,H,D,I,I would choose slot machine I.,1,0,11,46,86
27,1,2,3,4,E,F,A,4,3,2,A,F,E,I would choose slot machine A.,1,1,11,31,49
28,3,7,8,9,H,D,I,8,7,9,D,H,I,I would choose slot machine I.,1,0,15,50,83
29,1,2,3,4,E,F,A,3,2,4,F,E,A,I would choose slot machine A.,1,0,11,33,48
30,3,7,8,9,H,D,I,8,7,9,D,H,I,I would choose slot machine I.,1,0,11,49,87
31,0,0,-99,1,C,--,J,0,-99,1,C,--,J,I would choose slot machine J.,1,0,13,0,47
32,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,10,0,86
33,3,7,8,9,H,D,I,7,9,8,H,I,D,I would choose slot machine I.,1,0,15,48,83
34,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,11,0,88
35,3,7,8,9,H,D,I,8,7,9,D,H,I,I would choose slot machine I.,1,0,12,47,85
36,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,9,0,83
