trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,A,J,C,9,7,8,C,A,J,I would choose slot machine C.,1,1,12,48,85
1,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine I.,0,1,17,0,86
2,1,2,3,4,D,E,H,2,4,3,D,H,E,I would choose slot machine D.,0,1,11,28,51
3,1,2,3,4,D,E,H,2,3,4,D,E,H,I would choose slot machine H.,1,0,13,33,48
4,1,2,3,4,D,E,H,3,4,2,E,H,D,I would choose slot machine H.,1,0,13,35,48
5,1,2,3,4,D,E,H,4,3,2,H,E,D,I would choose slot machine H.,1,1,13,32,51
6,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,16,0,45
7,2,5,-99,6,I,--,G,6,-99,5,G,--,I,I would choose slot machine G.,1,1,13,0,85
8,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,12,0,89
9,3,7,8,9,A,J,C,9,7,8,C,A,J,I would choose slot machine C.,1,1,19,46,88
10,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,12,0,89
11,3,7,8,9,A,J,C,8,9,7,J,C,A,I would choose slot machine C.,1,0,14,49,88
12,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,17,0,89
13,2,5,-99,6,I,--,G,6,-99,5,G,--,I,I would choose slot machine G.,1,1,17,0,84
14,3,7,8,9,A,J,C,7,8,9,A,J,C,I would choose slot machine C.,1,0,13,47,84
15,3,7,8,9,A,J,C,8,9,7,J,C,A,I would choose slot machine C.,1,0,15,50,83
16,1,2,3,4,D,E,H,2,3,4,D,E,H,I would choose slot machine H.,1,0,16,32,48
17,3,7,8,9,A,J,C,8,9,7,J,C,A,I would choose slot machine C.,1,0,13,49,86
18,1,2,3,4,D,E,H,2,4,3,D,H,E,I would choose slot machine H.,1,0,14,33,48
19,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,12,0,84
20,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,11,0,87
21,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,13,0,47
22,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,17,0,83
23,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,9,0,49
24,3,7,8,9,A,J,C,8,7,9,J,A,C,I would choose slot machine C.,1,0,13,47,84
25,2,5,-99,6,I,--,G,6,-99,5,G,--,I,I would choose slot machine G.,1,1,17,0,84
26,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,14,0,52
27,3,7,8,9,A,J,C,8,7,9,J,A,C,I would choose slot machine C.,1,0,15,49,85
28,3,7,8,9,A,J,C,8,7,9,J,A,C,I would choose slot machine C.,1,0,10,50,85
29,1,2,3,4,D,E,H,3,2,4,E,D,H,I would choose slot machine H.,1,0,13,31,46
30,1,2,3,4,D,E,H,2,3,4,D,E,H,I would choose slot machine H.,1,0,17,33,52
31,3,7,8,9,A,J,C,7,9,8,A,C,J,I would choose slot machine C.,1,0,15,47,86
32,3,7,8,9,A,J,C,8,9,7,J,C,A,I would choose slot machine C.,1,0,14,53,84
33,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,15,0,48
34,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,14,0,47
35,1,2,3,4,D,E,H,4,3,2,H,E,D,I would choose slot machine H.,1,1,15,31,51
36,1,2,3,4,D,E,H,2,3,4,D,E,H,I would choose slot machine H.,1,0,14,34,50
37,2,5,-99,6,I,--,G,6,-99,5,G,--,I,I would choose slot machine G.,1,1,14,0,85
38,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,11,0,55
39,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,12,0,49
40,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,12,0,51
41,3,7,8,9,A,J,C,8,7,9,J,A,C,I would choose slot machine C.,1,0,13,45,86
42,3,7,8,9,A,J,C,8,7,9,J,A,C,I would choose slot machine C.,1,0,9,50,85
43,1,2,3,4,D,E,H,3,4,2,E,H,D,I would choose slot machine H.,1,0,11,34,46
44,3,7,8,9,A,J,C,9,7,8,C,A,J,I would choose slot machine C.,1,1,17,50,86
45,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,13,0,47
46,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,11,0,86
47,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,14,0,46
48,3,7,8,9,A,J,C,7,8,9,A,J,C,I would choose slot machine C.,1,0,13,50,89
49,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,13,0,82
50,1,2,3,4,D,E,H,3,4,2,E,H,D,I would choose slot machine H.,1,0,19,33,49
51,1,2,3,4,D,E,H,3,4,2,E,H,D,I would choose slot machine H.,1,0,16,31,48
52,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,12,0,46
53,1,2,3,4,D,E,H,3,2,4,E,D,H,I would choose slot machine H.,1,0,12,32,46
54,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,11,0,50
55,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,19,0,83
56,2,5,-99,6,I,--,G,6,-99,5,G,--,I,I would choose slot machine G.,1,1,15,0,85
57,1,2,3,4,D,E,H,3,4,2,E,H,D,I would choose slot machine H.,1,0,14,31,51
58,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,13,0,49
59,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,14,0,48
0,99,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine B.,1,0,0,0,0
1,99,0,-99,2,F,--,D,0,-99,2,F,--,D,I would choose slot machine D.,1,0,0,0,0
2,99,0,-99,3,F,--,E,0,-99,3,F,--,E,I would choose slot machine E.,1,0,0,0,0
3,99,0,-99,4,F,--,H,4,-99,0,H,--,F,I would choose slot machine H.,1,1,0,0,0
4,99,0,-99,5,F,--,I,5,-99,0,I,--,F,I would choose slot machine I.,1,1,0,0,0
5,99,0,-99,6,F,--,G,0,-99,6,F,--,G,I would choose slot machine G.,1,0,0,0,0
6,99,0,-99,7,F,--,A,7,-99,0,A,--,F,I would choose slot machine A.,1,1,0,0,0
7,99,0,-99,8,F,--,J,8,-99,0,J,--,F,I would choose slot machine J.,1,1,0,0,0
8,99,0,-99,9,F,--,C,9,-99,0,C,--,F,I would choose slot machine C.,1,1,0,0,0
9,99,1,-99,2,B,--,D,1,-99,2,B,--,D,I would choose slot machine B.,0,1,0,0,0
10,99,1,-99,3,B,--,E,3,-99,1,E,--,B,I would choose slot machine B.,0,0,0,0,0
11,99,1,-99,4,B,--,H,1,-99,4,B,--,H,I would choose slot machine H.,1,0,0,0,0
12,99,1,-99,5,B,--,I,5,-99,1,I,--,B,I would choose slot machine B.,0,0,0,0,0
13,99,1,-99,6,B,--,G,6,-99,1,G,--,B,I would choose slot machine G.,1,1,0,0,0
14,99,1,-99,7,B,--,A,1,-99,7,B,--,A,I would choose slot machine B.,0,1,0,0,0
15,99,1,-99,8,B,--,J,1,-99,8,B,--,J,I would choose slot machine B.,0,1,0,0,0
16,99,1,-99,9,B,--,C,9,-99,1,C,--,B,I would choose slot machine C.,1,1,0,0,0
17,99,2,-99,3,D,--,E,2,-99,3,D,--,E,I would choose slot machine E.,1,0,0,0,0
18,99,2,-99,4,D,--,H,2,-99,4,D,--,H,I would choose slot machine H.,1,0,0,0,0
19,99,2,-99,5,D,--,I,5,-99,2,I,--,D,I would choose slot machine D.,0,0,0,0,0
20,99,2,-99,6,D,--,G,2,-99,6,D,--,G,I would choose slot machine G.,1,0,0,0,0
21,99,2,-99,7,D,--,A,2,-99,7,D,--,A,I would choose slot machine D.,0,1,0,0,0
22,99,2,-99,8,D,--,J,8,-99,2,J,--,D,I would choose slot machine J.,1,1,0,0,0
23,99,2,-99,9,D,--,C,2,-99,9,D,--,C,I would choose slot machine C.,1,0,0,0,0
24,99,3,-99,4,E,--,H,3,-99,4,E,--,H,I would choose slot machine H.,1,0,0,0,0
25,99,3,-99,5,E,--,I,5,-99,3,I,--,E,I would choose slot machine E.,0,0,0,0,0
26,99,3,-99,6,E,--,G,6,-99,3,G,--,E,I would choose slot machine G.,1,1,0,0,0
27,99,3,-99,7,E,--,A,7,-99,3,A,--,E,I would choose slot machine E.,0,0,0,0,0
28,99,3,-99,8,E,--,J,3,-99,8,E,--,J,I would choose slot machine E.,0,1,0,0,0
29,99,3,-99,9,E,--,C,3,-99,9,E,--,C,I would choose slot machine C.,1,0,0,0,0
