trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine F.,0,1,14,0,86
1,0,0,-99,1,G,--,C,0,-99,1,G,--,C,I would choose slot machine G.,0,1,10,0,49
2,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,14,0,84
3,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,17,0,84
4,0,0,-99,1,G,--,C,1,-99,0,C,--,G,I would choose slot machine C.,1,1,13,0,49
5,1,2,3,4,I,E,B,4,2,3,B,I,E,I would choose slot machine B.,1,1,12,33,49
6,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,13,0,85
7,3,7,8,9,D,H,J,8,9,7,H,J,D,I would choose slot machine H.,0,1,12,45,82
8,0,0,-99,1,G,--,C,1,-99,0,C,--,G,I would choose slot machine C.,1,1,11,0,50
9,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,15,0,83
10,0,0,-99,1,G,--,C,0,-99,1,G,--,C,I would choose slot machine C.,1,0,16,0,50
11,3,7,8,9,D,H,J,7,9,8,D,J,H,I would choose slot machine J.,1,0,12,46,86
12,0,0,-99,1,G,--,C,1,-99,0,C,--,G,I would choose slot machine C.,1,1,14,0,48
13,3,7,8,9,D,H,J,7,8,9,D,H,J,I would choose slot machine J.,1,0,18,49,83
14,0,0,-99,1,G,--,C,0,-99,1,G,--,C,I would choose slot machine C.,1,0,15,0,48
15,1,2,3,4,I,E,B,3,4,2,E,B,I,I would choose slot machine B.,1,0,11,30,50
16,3,7,8,9,D,H,J,9,8,7,J,H,D,I would choose slot machine J.,1,1,12,52,84
17,3,7,8,9,D,H,J,8,7,9,H,D,J,I would choose slot machine J.,1,0,16,48,86
