trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,G,--,F,6,-99,5,F,--,G,I would choose slot machine F.,1,1,17,0,87
1,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,15,0,88
2,3,7,8,9,H,A,J,7,9,8,H,J,A,I would choose slot machine H.,0,1,12,47,87
3,1,2,3,4,B,C,D,4,2,3,D,B,C,I would choose slot machine D.,1,1,12,31,50
4,3,7,8,9,H,A,J,8,9,7,A,J,H,I would choose slot machine J.,1,0,13,50,88
5,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,13,0,86
6,1,2,3,4,B,C,D,3,4,2,C,D,B,I would choose slot machine D.,1,0,10,31,51
7,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,16,0,86
8,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,13,0,86
9,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,14,0,84
10,1,2,3,4,B,C,D,3,2,4,C,B,D,I would choose slot machine D.,1,0,12,30,53
11,1,2,3,4,B,C,D,4,2,3,D,B,C,I would choose slot machine D.,1,1,11,31,47
12,0,0,-99,1,I,--,E,1,-99,0,E,--,I,I would choose slot machine E.,1,1,16,0,47
13,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,13,0,48
14,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,12,0,85
15,1,2,3,4,B,C,D,3,2,4,C,B,D,I would choose slot machine D.,1,0,11,30,50
16,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,16,0,48
17,0,0,-99,1,I,--,E,1,-99,0,E,--,I,I would choose slot machine E.,1,1,14,0,50
18,1,2,3,4,B,C,D,2,4,3,B,D,C,I would choose slot machine D.,1,0,13,32,47
19,1,2,3,4,B,C,D,3,2,4,C,B,D,I would choose slot machine D.,1,0,11,29,52
20,1,2,3,4,B,C,D,2,3,4,B,C,D,I would choose slot machine D.,1,0,17,32,50
21,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,12,0,86
22,0,0,-99,1,I,--,E,1,-99,0,E,--,I,I would choose slot machine E.,1,1,11,0,54
23,1,2,3,4,B,C,D,3,4,2,C,D,B,I would choose slot machine D.,1,0,11,30,48
24,3,7,8,9,H,A,J,7,8,9,H,A,J,I would choose slot machine J.,1,0,15,47,85
25,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,11,0,88
26,3,7,8,9,H,A,J,7,8,9,H,A,J,I would choose slot machine J.,1,0,11,51,84
27,3,7,8,9,H,A,J,7,9,8,H,J,A,I would choose slot machine J.,1,0,16,52,85
28,3,7,8,9,H,A,J,8,9,7,A,J,H,I would choose slot machine J.,1,0,12,49,82
29,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,15,0,89
30,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,14,0,51
31,3,7,8,9,H,A,J,7,8,9,H,A,J,I would choose slot machine J.,1,0,10,48,88
32,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,13,0,87
33,2,5,-99,6,G,--,F,6,-99,5,F,--,G,I would choose slot machine F.,1,1,12,0,89
34,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,11,0,50
35,3,7,8,9,H,A,J,8,7,9,A,H,J,I would choose slot machine J.,1,0,10,49,83
36,1,2,3,4,B,C,D,3,4,2,C,D,B,I would choose slot machine D.,1,0,12,33,49
37,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,13,0,52
38,1,2,3,4,B,C,D,4,3,2,D,C,B,I would choose slot machine D.,1,1,14,31,51
39,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,12,0,85
40,3,7,8,9,H,A,J,8,9,7,A,J,H,I would choose slot machine J.,1,0,10,53,85
41,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,12,0,48
42,3,7,8,9,H,A,J,9,8,7,J,A,H,I would choose slot machine J.,1,1,12,50,85
43,2,5,-99,6,G,--,F,5,-99,6,G,--,F,I would choose slot machine F.,1,0,14,0,83
44,3,7,8,9,H,A,J,8,7,9,A,H,J,I would choose slot machine J.,1,0,14,46,83
45,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,13,0,48
46,0,0,-99,1,I,--,E,1,-99,0,E,--,I,I would choose slot machine E.,1,1,12,0,50
47,3,7,8,9,H,A,J,9,8,7,J,A,H,I would choose slot machine J.,1,1,15,51,86
48,0,0,-99,1,I,--,E,1,-99,0,E,--,I,I would choose slot machine E.,1,1,15,0,51
49,3,7,8,9,H,A,J,9,8,7,J,A,H,I would choose slot machine J.,1,1,12,49,87
50,1,2,3,4,B,C,D,3,4,2,C,D,B,I would choose slot machine D.,1,0,13,34,50
51,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,16,0,52
52,1,2,3,4,B,C,D,4,3,2,D,C,B,I would choose slot machine D.,1,1,14,35,51
53,1,2,3,4,B,C,D,4,3,2,D,C,B,I would choose slot machine D.,1,1,15,31,53
54,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,14,0,49
55,2,5,-99,6,G,--,F,6,-99,5,F,--,G,I would choose slot machine F.,1,1,14,0,84
56,3,7,8,9,H,A,J,8,7,9,A,H,J,I would choose slot machine J.,1,0,15,51,84
57,0,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,16,0,50
58,1,2,3,4,B,C,D,4,3,2,D,C,B,I would choose slot machine D.,1,1,14,34,52
59,3,7,8,9,H,A,J,7,9,8,H,J,A,I would choose slot machine J.,1,0,15,53,84
0,99,0,-99,1,I,--,E,0,-99,1,I,--,E,I would choose slot machine E.,1,0,0,0,0
1,99,0,-99,2,I,--,B,0,-99,2,I,--,B,I would choose slot machine I.,0,1,0,0,0
2,99,0,-99,3,I,--,C,0,-99,3,I,--,C,I would choose slot machine C.,1,0,0,0,0
3,99,0,-99,4,I,--,D,4,-99,0,D,--,I,I would choose slot machine D.,1,1,0,0,0
4,99,0,-99,5,I,--,G,0,-99,5,I,--,G,I would choose slot machine I.,0,1,0,0,0
5,99,0,-99,6,I,--,F,0,-99,6,I,--,F,I would choose slot machine F.,1,0,0,0,0
6,99,0,-99,7,I,--,H,0,-99,7,I,--,H,I would choose slot machine I.,0,1,0,0,0
7,99,0,-99,8,I,--,A,8,-99,0,A,--,I,I would choose slot machine A.,1,1,0,0,0
8,99,0,-99,9,I,--,J,0,-99,9,I,--,J,I would choose slot machine J.,1,0,0,0,0
9,99,1,-99,2,E,--,B,2,-99,1,B,--,E,I would choose slot machine E.,0,0,0,0,0
10,99,1,-99,3,E,--,C,3,-99,1,C,--,E,I would choose slot machine E.,0,0,0,0,0
11,99,1,-99,4,E,--,D,4,-99,1,D,--,E,I would choose slot machine E.,0,0,0,0,0
12,99,1,-99,5,E,--,G,1,-99,5,E,--,G,I would choose slot machine E.,0,1,0,0,0
13,99,1,-99,6,E,--,F,6,-99,1,F,--,E,I would choose slot machine F.,1,1,0,0,0
14,99,1,-99,7,E,--,H,1,-99,7,E,--,H,I would choose slot machine E.,0,1,0,0,0
15,99,1,-99,8,E,--,A,8,-99,1,A,--,E,I would choose slot machine E.,0,0,0,0,0
16,99,1,-99,9,E,--,J,1,-99,9,E,--,J,I would choose slot machine J.,1,0,0,0,0
17,99,2,-99,3,B,--,C,2,-99,3,B,--,C,I would choose slot machine C.,1,0,0,0,0
18,99,2,-99,4,B,--,D,2,-99,4,B,--,D,I would choose slot machine D.,1,0,0,0,0
19,99,2,-99,5,B,--,G,5,-99,2,G,--,B,I would choose slot machine G.,1,1,0,0,0
20,99,2,-99,6,B,--,F,6,-99,2,F,--,B,I would choose slot machine F.,1,1,0,0,0
21,99,2,-99,7,B,--,H,2,-99,7,B,--,H,I would choose slot machine H.,1,0,0,0,0
22,99,2,-99,8,B,--,A,8,-99,2,A,--,B,I would choose slot machine A.,1,1,0,0,0
23,99,2,-99,9,B,--,J,9,-99,2,J,--,B,I would choose slot machine J.,1,1,0,0,0
