trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine G.,0,1,15,0,88
1,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,15,0,88
2,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,13,0,49
3,1,2,3,4,E,C,J,2,4,3,E,J,C,I would choose slot machine E.,0,1,11,32,50
4,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,11,0,85
5,3,7,8,9,F,B,A,8,9,7,B,A,F,I would choose slot machine F.,0,0,15,49,85
6,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,14,0,83
7,3,7,8,9,F,B,A,9,7,8,A,F,B,I would choose slot machine A.,1,1,14,50,90
8,1,2,3,4,E,C,J,2,3,4,E,C,J,I would choose slot machine J.,1,0,12,33,53
9,3,7,8,9,F,B,A,8,7,9,B,F,A,I would choose slot machine A.,1,0,17,52,86
10,1,2,3,4,E,C,J,3,4,2,C,J,E,I would choose slot machine J.,1,0,11,30,48
11,3,7,8,9,F,B,A,9,8,7,A,B,F,I would choose slot machine A.,1,1,17,50,85
12,1,2,3,4,E,C,J,2,3,4,E,C,J,I would choose slot machine J.,1,0,17,33,48
13,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,12,0,49
14,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,12,0,47
15,3,7,8,9,F,B,A,9,8,7,A,B,F,I would choose slot machine A.,1,1,13,50,83
16,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,13,0,51
17,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,14,0,83
18,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,13,0,87
19,3,7,8,9,F,B,A,8,9,7,B,A,F,I would choose slot machine A.,1,0,11,48,85
20,3,7,8,9,F,B,A,7,9,8,F,A,B,I would choose slot machine A.,1,0,16,47,89
21,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,10,0,48
22,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,16,0,49
23,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,13,0,85
24,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,11,0,86
25,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,15,0,50
26,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,15,0,86
27,3,7,8,9,F,B,A,8,9,7,B,A,F,I would choose slot machine A.,1,0,12,49,85
28,3,7,8,9,F,B,A,8,7,9,B,F,A,I would choose slot machine A.,1,0,17,50,82
29,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,9,0,50
30,1,2,3,4,E,C,J,2,4,3,E,J,C,I would choose slot machine J.,1,0,10,33,49
31,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,16,0,88
32,3,7,8,9,F,B,A,7,9,8,F,A,B,I would choose slot machine A.,1,0,17,47,81
33,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,13,0,90
34,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,16,0,51
35,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,13,0,52
36,2,5,-99,6,G,--,D,6,-99,5,D,--,G,I would choose slot machine D.,1,1,16,0,85
37,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,14,0,48
38,3,7,8,9,F,B,A,9,8,7,A,B,F,I would choose slot machine A.,1,1,13,46,86
39,3,7,8,9,F,B,A,9,8,7,A,B,F,I would choose slot machine A.,1,1,19,48,86
40,1,2,3,4,E,C,J,2,4,3,E,J,C,I would choose slot machine J.,1,0,14,31,55
41,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,16,0,85
42,1,2,3,4,E,C,J,4,2,3,J,E,C,I would choose slot machine J.,1,1,12,32,51
43,1,2,3,4,E,C,J,2,4,3,E,J,C,I would choose slot machine J.,1,0,13,33,48
44,1,2,3,4,E,C,J,4,2,3,J,E,C,I would choose slot machine J.,1,1,13,31,49
45,3,7,8,9,F,B,A,9,8,7,A,B,F,I would choose slot machine A.,1,1,13,50,84
46,1,2,3,4,E,C,J,4,3,2,J,C,E,I would choose slot machine J.,1,1,14,30,55
47,1,2,3,4,E,C,J,4,3,2,J,C,E,I would choose slot machine J.,1,1,12,28,51
48,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,12,0,50
49,1,2,3,4,E,C,J,3,2,4,C,E,J,I would choose slot machine J.,1,0,11,32,45
50,2,5,-99,6,G,--,D,5,-99,6,G,--,D,I would choose slot machine D.,1,0,11,0,85
51,3,7,8,9,F,B,A,9,7,8,A,F,B,I would choose slot machine A.,1,1,10,51,82
