trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,B,D,0,1,B,D,"Slot machine B gives 1 point with a probability of 0.8, otherwise 0 points.
Slot machine D gives 1 point with a probability of 0.5, otherwise 0 points.

I would choose slot machine B.",0,1,0.0,0.0
1,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,1.0,1.0
2,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,1.0
3,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
4,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
5,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
6,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,0.0,0.0
7,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,0.0,0.0
8,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
9,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
10,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,1.0
11,1,2,3,A,C,2,3,A,C,I would choose slot machine C.,1,0,0.0,1.0
12,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,0.0,0.0
13,1,2,3,A,C,2,3,A,C,I would choose slot machine C.,1,0,1.0,1.0
14,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
15,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,0.0,1.0
16,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
17,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
18,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,1.0,1.0
19,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
20,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
21,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,0.0,1.0
22,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
23,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,1.0,1.0
