trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,0.0,0.0
1,0,0,1,A,B,1,0,B,A,I would choose slot machine A.,0,0,0.0,0.0
2,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,1.0,1.0
3,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,0.0,0.0
4,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
5,0,0,1,A,B,1,0,B,A,I would choose slot machine A.,0,0,0.0,0.0
6,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,0.0,0.0
7,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,0.0,1.0
8,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
9,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
10,1,2,3,D,C,2,3,D,C,I would choose slot machine D.,0,1,1.0,1.0
11,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
12,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
13,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
14,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,1.0,0.0
15,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
16,1,2,3,D,C,2,3,D,C,I would choose slot machine D.,0,1,1.0,1.0
17,1,2,3,D,C,2,3,D,C,I would choose slot machine D.,0,1,1.0,0.0
18,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
19,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
20,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
21,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
22,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
23,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,1.0
24,1,2,3,D,C,2,3,D,C,I would choose slot machine D.,0,1,0.0,1.0
25,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
26,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
27,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
28,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
29,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,0.0,1.0
30,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
31,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,0.0
32,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,0.0,1.0
33,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
34,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
35,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,1.0
36,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
37,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,0.0,1.0
38,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
39,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,0.0
40,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
41,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
42,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
43,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
44,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
45,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
46,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
47,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
48,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
49,1,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,1.0,1.0
50,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,1.0
51,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,1.0
52,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
53,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
54,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
55,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,1.0,0.0
56,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,1.0
57,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,1.0,1.0
58,1,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,1.0
59,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
0,99,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,A,D,0,2,A,D,I would choose slot machine D.,1,0,0.0,0.0
2,99,0,3,A,C,0,3,A,C,I would choose slot machine C.,1,0,0.0,0.0
3,99,1,2,B,D,1,2,B,D,I would choose slot machine D.,1,0,0.0,0.0
4,99,1,3,B,C,1,3,B,C,I would choose slot machine C.,1,0,0.0,0.0
5,99,2,3,D,C,2,3,D,C,I would choose slot machine C.,1,0,0.0,0.0
0,99,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
1,99,0,2,A,D,2,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
2,99,0,3,A,C,3,0,C,A,I would choose slot machine C.,1,1,0.0,0.0
3,99,1,2,B,D,2,1,D,B,I would choose slot machine D.,1,1,0.0,0.0
4,99,1,3,B,C,3,1,C,B,I would choose slot machine C.,1,1,0.0,0.0
5,99,2,3,D,C,3,2,C,D,I would choose slot machine C.,1,1,0.0,0.0
