trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,F,H,0,1,F,H,I would choose slot machine F.,0,1,15,18
1,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,14,17
2,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,32,36
3,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,15,18
4,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,14,16
5,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,16,18
6,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,16,16
7,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,31,36
8,2,4,5,D,A,5,4,A,D,I would choose slot machine D.,0,0,25,32
9,2,4,5,D,A,4,5,D,A,I would choose slot machine A.,1,0,26,29
10,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,35
11,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,32,35
12,2,4,5,D,A,4,5,D,A,I would choose slot machine A.,1,0,25,30
13,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,14,18
14,1,2,3,G,E,2,3,G,E,I would choose slot machine G.,0,1,21,24
15,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,33,34
16,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,15,18
17,2,4,5,D,A,5,4,A,D,I would choose slot machine A.,1,1,28,32
18,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,33,36
19,1,2,3,G,E,3,2,E,G,I would choose slot machine E.,1,1,21,23
20,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,31,37
21,1,2,3,G,E,2,3,G,E,I would choose slot machine E.,1,0,20,25
22,2,4,5,D,A,5,4,A,D,I would choose slot machine A.,1,1,27,30
23,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,14,19
24,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,34,37
25,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,15,18
26,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,14,17
27,2,4,5,D,A,5,4,A,D,I would choose slot machine A.,1,1,27,29
28,1,2,3,G,E,2,3,G,E,I would choose slot machine E.,1,0,21,24
