trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,16,19
1,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,21,22
2,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,18,23
3,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,21,24
4,2,4,5,F,B,5,4,B,F,I would choose slot machine F.,0,0,27,31
5,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,19,25
6,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,15,16
7,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,32,36
8,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,33,37
9,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,32,36
10,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,21,25
11,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,16,19
12,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,14,18
13,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,33,36
14,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,32,36
15,2,4,5,F,B,5,4,B,F,I would choose slot machine B.,1,1,27,28
16,2,4,5,F,B,5,4,B,F,I would choose slot machine B.,1,1,25,30
17,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,32,35
18,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,14,17
19,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,33,36
20,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,22,23
21,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,31,36
22,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,13,18
23,2,4,5,F,B,4,5,F,B,I would choose slot machine B.,1,0,27,29
24,2,4,5,F,B,5,4,B,F,I would choose slot machine B.,1,1,28,29
25,2,4,5,F,B,5,4,B,F,I would choose slot machine B.,1,1,26,30
26,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,32,35
27,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,18,22
28,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,20,24
29,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,14,17
