trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,E,D,4,5,E,D,I would choose slot machine D.,1,0,28.0,27.0
1,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28.0,27.0
2,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
3,0,0,1,B,F,1,0,F,B,I would choose slot machine B.,0,0,20.0,25.0
4,0,0,1,B,F,0,1,B,F,I would choose slot machine F.,1,0,20.0,25.0
5,3,6,7,G,H,6,7,G,H,I would choose slot machine G.,0,1,29.0,34.0
6,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
7,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,29.0,34.0
8,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
9,3,6,7,G,H,7,6,H,G,I would choose slot machine H.,1,1,29.0,34.0
10,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,44.0,34.0
11,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
12,3,6,7,G,H,7,6,H,G,I would choose slot machine G.,0,0,29.0,34.0
13,1,2,3,C,A,2,3,C,A,I would choose slot machine C.,0,1,27.0,26.0
14,3,6,7,G,H,6,7,G,H,I would choose slot machine H.,1,0,44.0,34.0
15,3,6,7,G,H,7,6,H,G,I would choose slot machine G.,0,0,29.0,34.0
16,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28.0,27.0
17,0,0,1,B,F,1,0,F,B,I would choose slot machine F.,1,1,20.0,25.0
18,2,4,5,E,D,5,4,D,E,I would choose slot machine E.,0,0,28.0,42.0
19,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,28.0,27.0
20,0,0,1,B,F,1,0,F,B,I would choose slot machine F.,1,1,20.0,25.0
21,1,2,3,C,A,2,3,C,A,I would choose slot machine C.,0,1,27.0,26.0
22,0,0,1,B,F,0,1,B,F,I would choose slot machine F.,1,0,20.0,25.0
23,3,6,7,G,H,6,7,G,H,I would choose slot machine G.,0,1,29.0,34.0
24,0,0,1,B,F,1,0,F,B,I would choose slot machine F.,1,1,20.0,25.0
25,0,0,1,B,F,1,0,F,B,I would choose slot machine F.,1,1,20.0,10.0
26,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,28.0,27.0
27,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
28,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28.0,27.0
29,0,0,1,B,F,1,0,F,B,I would choose slot machine F.,1,1,20.0,10.0
30,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28.0,27.0
31,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28.0,27.0
32,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,27.0,26.0
