trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,47
1,3,7,8,9,B,F,H,7,9,8,B,H,F,I would choose slot machine H.,1,0,15,52,85
2,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,12,0,52
3,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine J.,0,1,16,0,85
4,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,15,0,48
5,1,2,3,4,E,A,I,3,4,2,A,I,E,I would choose slot machine I.,1,0,13,34,49
6,1,2,3,4,E,A,I,3,4,2,A,I,E,I would choose slot machine I.,1,0,13,33,52
7,3,7,8,9,B,F,H,7,8,9,B,F,H,I would choose slot machine H.,1,0,17,47,89
8,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,14,0,87
9,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,16,0,51
10,1,2,3,4,E,A,I,3,4,2,A,I,E,I would choose slot machine I.,1,0,14,28,47
11,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,12,0,84
12,3,7,8,9,B,F,H,8,9,7,F,H,B,I would choose slot machine H.,1,0,15,50,88
13,1,2,3,4,E,A,I,3,2,4,A,E,I,I would choose slot machine I.,1,0,13,31,48
14,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,15,0,88
15,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,14,0,82
16,1,2,3,4,E,A,I,4,3,2,I,A,E,I would choose slot machine I.,1,1,13,31,50
17,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,17,0,88
18,1,2,3,4,E,A,I,4,2,3,I,E,A,I would choose slot machine I.,1,1,13,32,47
19,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,50
20,3,7,8,9,B,F,H,8,9,7,F,H,B,I would choose slot machine H.,1,0,13,50,83
21,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,44
22,3,7,8,9,B,F,H,9,8,7,H,F,B,I would choose slot machine H.,1,1,12,51,85
23,3,7,8,9,B,F,H,8,7,9,F,B,H,I would choose slot machine H.,1,0,12,48,88
24,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,18,0,47
25,1,2,3,4,E,A,I,4,2,3,I,E,A,I would choose slot machine I.,1,1,12,34,49
26,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,18,0,50
27,1,2,3,4,E,A,I,4,3,2,I,A,E,I would choose slot machine I.,1,1,14,32,49
28,1,2,3,4,E,A,I,4,2,3,I,E,A,I would choose slot machine I.,1,1,15,33,50
29,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,12,0,88
30,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,13,0,48
31,1,2,3,4,E,A,I,2,4,3,E,I,A,I would choose slot machine I.,1,0,16,32,49
32,1,2,3,4,E,A,I,2,3,4,E,A,I,I would choose slot machine I.,1,0,10,32,48
33,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,14,0,85
34,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,18,0,52
35,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,7,0,48
36,3,7,8,9,B,F,H,8,7,9,F,B,H,I would choose slot machine H.,1,0,15,50,86
37,3,7,8,9,B,F,H,7,9,8,B,H,F,I would choose slot machine H.,1,0,14,51,85
38,3,7,8,9,B,F,H,8,9,7,F,H,B,I would choose slot machine H.,1,0,17,49,84
39,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,12,0,86
40,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,14,0,84
41,3,7,8,9,B,F,H,9,8,7,H,F,B,I would choose slot machine H.,1,1,16,52,86
42,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,10,0,49
43,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,10,0,49
44,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,13,0,81
45,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,13,0,85
46,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,15,0,47
47,1,2,3,4,E,A,I,2,4,3,E,I,A,I would choose slot machine I.,1,0,16,31,50
48,1,2,3,4,E,A,I,2,4,3,E,I,A,I would choose slot machine I.,1,0,14,30,51
49,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,14,0,86
50,2,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,16,0,85
51,1,2,3,4,E,A,I,2,4,3,E,I,A,I would choose slot machine I.,1,0,13,29,47
52,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,16,0,52
53,3,7,8,9,B,F,H,9,8,7,H,F,B,I would choose slot machine H.,1,1,13,52,86
54,3,7,8,9,B,F,H,8,9,7,F,H,B,I would choose slot machine H.,1,0,13,53,87
55,2,5,-99,6,J,--,C,5,-99,6,J,--,C,I would choose slot machine C.,1,0,12,0,86
56,1,2,3,4,E,A,I,3,2,4,A,E,I,I would choose slot machine I.,1,0,15,33,49
57,3,7,8,9,B,F,H,9,7,8,H,B,F,I would choose slot machine H.,1,1,14,52,84
58,3,7,8,9,B,F,H,9,7,8,H,B,F,I would choose slot machine H.,1,1,16,47,84
59,3,7,8,9,B,F,H,7,9,8,B,H,F,I would choose slot machine H.,1,0,13,48,86
0,99,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,0,0,0
1,99,0,-99,2,G,--,E,0,-99,2,G,--,E,I would choose slot machine E.,1,0,0,0,0
2,99,0,-99,3,G,--,A,3,-99,0,A,--,G,I would choose slot machine A.,1,1,0,0,0
3,99,0,-99,4,G,--,I,4,-99,0,I,--,G,I would choose slot machine I.,1,1,0,0,0
4,99,0,-99,5,G,--,J,0,-99,5,G,--,J,I would choose slot machine G.,0,1,0,0,0
5,99,0,-99,6,G,--,C,6,-99,0,C,--,G,I would choose slot machine C.,1,1,0,0,0
6,99,0,-99,7,G,--,B,7,-99,0,B,--,G,I would choose slot machine B.,1,1,0,0,0
7,99,0,-99,8,G,--,F,0,-99,8,G,--,F,I would choose slot machine F.,1,0,0,0,0
8,99,0,-99,9,G,--,H,9,-99,0,H,--,G,I would choose slot machine H.,1,1,0,0,0
9,99,1,-99,2,D,--,E,2,-99,1,E,--,D,I would choose slot machine D.,0,0,0,0,0
10,99,1,-99,3,D,--,A,3,-99,1,A,--,D,I would choose slot machine D.,0,0,0,0,0
11,99,1,-99,4,D,--,I,4,-99,1,I,--,D,I would choose slot machine I.,1,1,0,0,0
12,99,1,-99,5,D,--,J,1,-99,5,D,--,J,I would choose slot machine D.,0,1,0,0,0
13,99,1,-99,6,D,--,C,6,-99,1,C,--,D,I would choose slot machine C.,1,1,0,0,0
14,99,1,-99,7,D,--,B,7,-99,1,B,--,D,I would choose slot machine D.,0,0,0,0,0
15,99,1,-99,8,D,--,F,8,-99,1,F,--,D,I would choose slot machine F.,1,1,0,0,0
16,99,1,-99,9,D,--,H,1,-99,9,D,--,H,I would choose slot machine D.,0,1,0,0,0
17,99,2,-99,3,E,--,A,2,-99,3,E,--,A,I would choose slot machine E.,0,1,0,0,0
18,99,2,-99,4,E,--,I,2,-99,4,E,--,I,I would choose slot machine I.,1,0,0,0,0
19,99,2,-99,5,E,--,J,2,-99,5,E,--,J,I would choose slot machine E.,0,1,0,0,0
20,99,2,-99,6,E,--,C,2,-99,6,E,--,C,I would choose slot machine E.,0,1,0,0,0
21,99,2,-99,7,E,--,B,7,-99,2,B,--,E,I would choose slot machine E.,0,0,0,0,0
22,99,2,-99,8,E,--,F,8,-99,2,F,--,E,I would choose slot machine F.,1,1,0,0,0
23,99,2,-99,9,E,--,H,9,-99,2,H,--,E,I would choose slot machine H.,1,1,0,0,0
24,99,3,-99,4,A,--,I,3,-99,4,A,--,I,I would choose slot machine I.,1,0,0,0,0
25,99,3,-99,5,A,--,J,3,-99,5,A,--,J,I would choose slot machine A.,0,1,0,0,0
26,99,3,-99,6,A,--,C,6,-99,3,C,--,A,I would choose slot machine C.,1,1,0,0,0
27,99,3,-99,7,A,--,B,3,-99,7,A,--,B,I would choose slot machine A.,0,1,0,0,0
28,99,3,-99,8,A,--,F,3,-99,8,A,--,F,I would choose slot machine F.,1,0,0,0,0
29,99,3,-99,9,A,--,H,3,-99,9,A,--,H,I would choose slot machine H.,1,0,0,0,0
30,99,4,-99,5,I,--,J,5,-99,4,J,--,I,I would choose slot machine I.,0,0,0,0,0
31,99,4,-99,6,I,--,C,4,-99,6,I,--,C,I would choose slot machine I.,0,1,0,0,0
32,99,4,-99,7,I,--,B,4,-99,7,I,--,B,I would choose slot machine I.,0,1,0,0,0
33,99,4,-99,8,I,--,F,8,-99,4,F,--,I,I would choose slot machine I.,0,0,0,0,0
34,99,4,-99,9,I,--,H,4,-99,9,I,--,H,I would choose slot machine I.,0,1,0,0,0
35,99,5,-99,6,J,--,C,6,-99,5,C,--,J,I would choose slot machine C.,1,1,0,0,0
36,99,5,-99,7,J,--,B,5,-99,7,J,--,B,I would choose slot machine J.,0,1,0,0,0
37,99,5,-99,8,J,--,F,5,-99,8,J,--,F,I would choose slot machine F.,1,0,0,0,0
38,99,5,-99,9,J,--,H,5,-99,9,J,--,H,I would choose slot machine H.,1,0,0,0,0
39,99,6,-99,7,C,--,B,7,-99,6,B,--,C,I would choose slot machine C.,0,0,0,0,0
40,99,6,-99,8,C,--,F,6,-99,8,C,--,F,I would choose slot machine C.,0,1,0,0,0
41,99,6,-99,9,C,--,H,6,-99,9,C,--,H,I would choose slot machine H.,1,0,0,0,0
42,99,7,-99,8,B,--,F,7,-99,8,B,--,F,I would choose slot machine F.,1,0,0,0,0
43,99,7,-99,9,B,--,H,9,-99,7,H,--,B,I would choose slot machine H.,1,1,0,0,0
44,99,8,-99,9,F,--,H,8,-99,9,F,--,H,I would choose slot machine H.,1,0,0,0,0
