trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine G.,0,0,10,0,86
1,3,7,8,9,H,J,D,8,7,9,J,H,D,I would choose slot machine J.,0,1,13,49,86
2,3,7,8,9,H,J,D,7,8,9,H,J,D,I would choose slot machine D.,1,0,11,50,85
3,3,7,8,9,H,J,D,9,7,8,D,H,J,I would choose slot machine J.,0,0,10,47,86
4,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,11,0,84
5,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,12,0,50
6,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,13,0,83
7,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,15,0,80
8,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,15,0,47
9,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,13,0,85
10,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,14,0,83
11,1,2,3,4,F,E,A,2,4,3,F,A,E,I would choose slot machine A.,1,0,14,27,51
12,3,7,8,9,H,J,D,8,7,9,J,H,D,I would choose slot machine D.,1,0,16,51,83
13,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,11,0,50
14,3,7,8,9,H,J,D,7,8,9,H,J,D,I would choose slot machine D.,1,0,17,50,85
15,1,2,3,4,F,E,A,4,3,2,A,E,F,I would choose slot machine A.,1,1,12,30,53
16,3,7,8,9,H,J,D,9,7,8,D,H,J,I would choose slot machine D.,1,1,14,49,86
17,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,15,0,49
18,3,7,8,9,H,J,D,8,7,9,J,H,D,I would choose slot machine D.,1,0,16,47,85
19,1,2,3,4,F,E,A,4,3,2,A,E,F,I would choose slot machine A.,1,1,14,31,47
20,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,10,0,87
21,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,15,0,51
22,3,7,8,9,H,J,D,7,9,8,H,D,J,I would choose slot machine D.,1,0,16,49,85
23,1,2,3,4,F,E,A,4,2,3,A,F,E,I would choose slot machine A.,1,1,13,30,46
24,1,2,3,4,F,E,A,4,2,3,A,F,E,I would choose slot machine A.,1,1,11,32,48
25,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,12,0,48
26,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,17,0,49
27,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,12,0,87
28,3,7,8,9,H,J,D,8,7,9,J,H,D,I would choose slot machine D.,1,0,16,49,89
29,1,2,3,4,F,E,A,2,3,4,F,E,A,I would choose slot machine A.,1,0,12,33,48
30,1,2,3,4,F,E,A,2,4,3,F,A,E,I would choose slot machine A.,1,0,16,34,48
31,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,12,0,82
32,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,14,0,48
33,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,12,0,85
34,1,2,3,4,F,E,A,2,4,3,F,A,E,I would choose slot machine A.,1,0,14,27,48
35,3,7,8,9,H,J,D,9,8,7,D,J,H,I would choose slot machine D.,1,1,13,51,83
36,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,14,0,49
37,1,2,3,4,F,E,A,4,3,2,A,E,F,I would choose slot machine A.,1,1,14,32,50
38,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,13,0,86
39,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,13,0,49
40,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,16,0,51
41,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,14,0,50
42,1,2,3,4,F,E,A,4,3,2,A,E,F,I would choose slot machine A.,1,1,14,32,50
43,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,14,0,45
44,3,7,8,9,H,J,D,8,7,9,J,H,D,I would choose slot machine D.,1,0,14,49,88
45,1,2,3,4,F,E,A,4,3,2,A,E,F,I would choose slot machine A.,1,1,10,31,49
46,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,10,0,53
47,3,7,8,9,H,J,D,9,7,8,D,H,J,I would choose slot machine D.,1,1,14,47,86
48,3,7,8,9,H,J,D,7,9,8,H,D,J,I would choose slot machine D.,1,0,11,49,86
49,3,7,8,9,H,J,D,9,7,8,D,H,J,I would choose slot machine D.,1,1,14,49,80
50,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,14,0,83
51,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,16,0,49
52,1,2,3,4,F,E,A,2,4,3,F,A,E,I would choose slot machine A.,1,0,13,30,47
53,3,7,8,9,H,J,D,9,8,7,D,J,H,I would choose slot machine D.,1,1,11,50,84
54,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,13,0,86
55,1,2,3,4,F,E,A,4,2,3,A,F,E,I would choose slot machine A.,1,1,12,25,51
56,1,2,3,4,F,E,A,3,2,4,E,F,A,I would choose slot machine A.,1,0,9,32,51
57,2,5,-99,6,G,--,I,6,-99,5,I,--,G,I would choose slot machine I.,1,1,12,0,80
58,1,2,3,4,F,E,A,2,3,4,F,E,A,I would choose slot machine A.,1,0,14,35,51
59,2,5,-99,6,G,--,I,5,-99,6,G,--,I,I would choose slot machine I.,1,0,14,0,83
0,99,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,0,0,0
1,99,0,-99,2,B,--,F,2,-99,0,F,--,B,I would choose slot machine F.,1,1,0,0,0
2,99,0,-99,3,B,--,E,3,-99,0,E,--,B,I would choose slot machine E.,1,1,0,0,0
3,99,0,-99,4,B,--,A,4,-99,0,A,--,B,I would choose slot machine A.,1,1,0,0,0
4,99,0,-99,5,B,--,G,0,-99,5,B,--,G,I would choose slot machine B.,0,1,0,0,0
5,99,0,-99,6,B,--,I,0,-99,6,B,--,I,I would choose slot machine I.,1,0,0,0,0
6,99,0,-99,7,B,--,H,7,-99,0,H,--,B,I would choose slot machine H.,1,1,0,0,0
7,99,0,-99,8,B,--,J,0,-99,8,B,--,J,I would choose slot machine J.,1,0,0,0,0
8,99,0,-99,9,B,--,D,9,-99,0,D,--,B,I would choose slot machine D.,1,1,0,0,0
9,99,1,-99,2,C,--,F,2,-99,1,F,--,C,I would choose slot machine F.,1,1,0,0,0
10,99,1,-99,3,C,--,E,1,-99,3,C,--,E,I would choose slot machine E.,1,0,0,0,0
11,99,1,-99,4,C,--,A,1,-99,4,C,--,A,I would choose slot machine A.,1,0,0,0,0
12,99,1,-99,5,C,--,G,5,-99,1,G,--,C,I would choose slot machine C.,0,0,0,0,0
13,99,1,-99,6,C,--,I,6,-99,1,I,--,C,I would choose slot machine I.,1,1,0,0,0
14,99,1,-99,7,C,--,H,7,-99,1,H,--,C,I would choose slot machine C.,0,0,0,0,0
15,99,1,-99,8,C,--,J,1,-99,8,C,--,J,I would choose slot machine J.,1,0,0,0,0
