trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,16,0,49
1,0,0,-99,1,D,--,E,0,-99,1,D,--,E,I would choose slot machine E.,1,0,15,0,51
2,0,0,-99,1,D,--,E,0,-99,1,D,--,E,I would choose slot machine E.,1,0,17,0,50
3,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,16,0,82
4,1,2,3,4,H,C,B,4,3,2,B,C,H,I would choose slot machine H.,0,0,11,29,52
5,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,15,0,50
6,3,7,8,9,I,A,J,8,7,9,A,I,J,I would choose slot machine I.,0,0,16,48,84
7,1,2,3,4,H,C,B,3,4,2,C,B,H,I would choose slot machine B.,1,0,15,30,49
8,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,16,0,89
9,3,7,8,9,I,A,J,8,7,9,A,I,J,I would choose slot machine J.,1,0,17,49,89
10,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,12,0,85
11,1,2,3,4,H,C,B,2,3,4,H,C,B,I would choose slot machine B.,1,0,13,32,48
12,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,14,0,84
13,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,12,0,84
14,1,2,3,4,H,C,B,3,2,4,C,H,B,I would choose slot machine B.,1,0,13,32,46
15,1,2,3,4,H,C,B,4,2,3,B,H,C,I would choose slot machine B.,1,1,13,29,51
16,1,2,3,4,H,C,B,4,2,3,B,H,C,I would choose slot machine B.,1,1,15,27,55
17,0,0,-99,1,D,--,E,0,-99,1,D,--,E,I would choose slot machine E.,1,0,13,0,48
18,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,16,0,50
19,3,7,8,9,I,A,J,8,9,7,A,J,I,I would choose slot machine J.,1,0,12,51,85
20,3,7,8,9,I,A,J,7,8,9,I,A,J,I would choose slot machine J.,1,0,10,49,86
21,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,13,0,85
22,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,11,0,85
23,3,7,8,9,I,A,J,8,7,9,A,I,J,I would choose slot machine J.,1,0,15,49,85
24,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,13,0,86
25,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,14,0,48
26,3,7,8,9,I,A,J,7,9,8,I,J,A,I would choose slot machine J.,1,0,13,52,88
27,3,7,8,9,I,A,J,7,9,8,I,J,A,I would choose slot machine J.,1,0,12,50,88
28,1,2,3,4,H,C,B,2,3,4,H,C,B,I would choose slot machine B.,1,0,14,34,51
29,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,16,0,86
30,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,14,0,85
31,3,7,8,9,I,A,J,7,9,8,I,J,A,I would choose slot machine J.,1,0,13,48,85
32,1,2,3,4,H,C,B,2,4,3,H,B,C,I would choose slot machine B.,1,0,14,31,47
33,1,2,3,4,H,C,B,2,4,3,H,B,C,I would choose slot machine B.,1,0,16,31,48
34,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,14,0,46
35,3,7,8,9,I,A,J,9,8,7,J,A,I,I would choose slot machine J.,1,1,11,50,88
36,3,7,8,9,I,A,J,8,7,9,A,I,J,I would choose slot machine J.,1,0,15,50,89
37,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,14,0,45
38,3,7,8,9,I,A,J,9,8,7,J,A,I,I would choose slot machine J.,1,1,16,48,86
39,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,16,0,49
40,3,7,8,9,I,A,J,7,8,9,I,A,J,I would choose slot machine J.,1,0,12,48,86
41,3,7,8,9,I,A,J,7,9,8,I,J,A,I would choose slot machine J.,1,0,13,49,84
42,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,14,0,87
43,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,14,0,52
44,1,2,3,4,H,C,B,2,4,3,H,B,C,I would choose slot machine B.,1,0,12,31,47
45,1,2,3,4,H,C,B,4,2,3,B,H,C,I would choose slot machine B.,1,1,13,32,52
46,0,0,-99,1,D,--,E,0,-99,1,D,--,E,I would choose slot machine E.,1,0,14,0,50
47,3,7,8,9,I,A,J,8,9,7,A,J,I,I would choose slot machine J.,1,0,14,50,83
48,1,2,3,4,H,C,B,2,3,4,H,C,B,I would choose slot machine B.,1,0,14,31,50
49,1,2,3,4,H,C,B,4,2,3,B,H,C,I would choose slot machine B.,1,1,14,29,51
50,0,0,-99,1,D,--,E,0,-99,1,D,--,E,I would choose slot machine E.,1,0,14,0,51
51,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,13,0,85
52,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,16,0,82
53,1,2,3,4,H,C,B,2,3,4,H,C,B,I would choose slot machine B.,1,0,14,37,52
54,2,5,-99,6,F,--,G,6,-99,5,G,--,F,I would choose slot machine G.,1,1,13,0,85
55,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,13,0,49
56,3,7,8,9,I,A,J,9,8,7,J,A,I,I would choose slot machine J.,1,1,12,50,87
57,1,2,3,4,H,C,B,2,4,3,H,B,C,I would choose slot machine B.,1,0,17,29,49
58,2,5,-99,6,F,--,G,5,-99,6,F,--,G,I would choose slot machine G.,1,0,11,0,80
59,0,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,16,0,47
0,99,0,-99,1,D,--,E,1,-99,0,E,--,D,I would choose slot machine E.,1,1,0,0,0
1,99,0,-99,2,D,--,H,0,-99,2,D,--,H,I would choose slot machine D.,0,1,0,0,0
2,99,0,-99,3,D,--,C,3,-99,0,C,--,D,I would choose slot machine C.,1,1,0,0,0
3,99,0,-99,4,D,--,B,0,-99,4,D,--,B,I would choose slot machine B.,1,0,0,0,0
4,99,0,-99,5,D,--,F,5,-99,0,F,--,D,I would choose slot machine F.,1,1,0,0,0
