trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,D,C,J,7,8,9,D,C,J,I would choose slot machine D.,0,1,14,48,86
1,1,2,3,4,I,H,E,2,3,4,I,H,E,I would choose slot machine I.,0,1,14,30,50
2,3,7,8,9,D,C,J,8,7,9,C,D,J,I would choose slot machine J.,1,0,14,47,83
3,1,2,3,4,I,H,E,4,2,3,E,I,H,I would choose slot machine E.,1,1,14,29,48
4,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,15,0,84
5,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,15,0,92
6,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine F.,0,1,16,0,49
7,3,7,8,9,D,C,J,7,8,9,D,C,J,I would choose slot machine J.,1,0,12,47,86
8,1,2,3,4,I,H,E,4,2,3,E,I,H,I would choose slot machine E.,1,1,16,31,52
9,3,7,8,9,D,C,J,7,8,9,D,C,J,I would choose slot machine J.,1,0,12,51,86
10,1,2,3,4,I,H,E,2,4,3,I,E,H,I would choose slot machine E.,1,0,16,33,51
11,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,15,0,86
12,0,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,18,0,49
13,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,16,0,87
14,3,7,8,9,D,C,J,7,9,8,D,J,C,I would choose slot machine C.,0,0,13,50,84
15,0,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,13,0,49
16,1,2,3,4,I,H,E,3,4,2,H,E,I,I would choose slot machine E.,1,0,16,30,48
17,1,2,3,4,I,H,E,3,2,4,H,I,E,I would choose slot machine E.,1,0,16,33,50
18,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine C.,0,1,11,47,85
19,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,15,0,49
20,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,11,0,84
21,1,2,3,4,I,H,E,3,2,4,H,I,E,I would choose slot machine E.,1,0,13,29,52
22,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,12,0,48
23,3,7,8,9,D,C,J,9,7,8,J,D,C,I would choose slot machine J.,1,1,16,49,83
24,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,14,0,85
25,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,12,0,88
26,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,13,0,49
27,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,17,0,51
28,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine C.,0,1,15,52,87
29,1,2,3,4,I,H,E,2,3,4,I,H,E,I would choose slot machine E.,1,0,12,31,47
30,1,2,3,4,I,H,E,2,3,4,I,H,E,I would choose slot machine E.,1,0,12,31,49
31,1,2,3,4,I,H,E,3,4,2,H,E,I,I would choose slot machine E.,1,0,11,33,45
32,0,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,15,0,49
33,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,12,0,48
34,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,12,0,57
35,1,2,3,4,I,H,E,2,4,3,I,E,H,I would choose slot machine E.,1,0,16,29,51
36,3,7,8,9,D,C,J,9,8,7,J,C,D,I would choose slot machine J.,1,1,12,49,86
37,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine C.,0,1,11,49,85
38,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,16,0,88
39,2,5,-99,6,B,--,G,5,-99,6,B,--,G,I would choose slot machine G.,1,0,14,0,85
40,1,2,3,4,I,H,E,2,3,4,I,H,E,I would choose slot machine E.,1,0,13,28,50
41,3,7,8,9,D,C,J,7,9,8,D,J,C,I would choose slot machine J.,1,0,14,52,84
42,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,15,0,83
43,3,7,8,9,D,C,J,7,8,9,D,C,J,I would choose slot machine J.,1,0,13,49,89
44,1,2,3,4,I,H,E,4,2,3,E,I,H,I would choose slot machine E.,1,1,14,31,52
45,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,16,0,81
46,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine J.,1,0,14,47,88
47,1,2,3,4,I,H,E,2,4,3,I,E,H,I would choose slot machine E.,1,0,12,32,50
48,0,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,14,0,49
49,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,12,0,86
50,0,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,14,0,54
51,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,14,0,88
52,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,13,0,51
53,1,2,3,4,I,H,E,4,3,2,E,H,I,I would choose slot machine E.,1,1,16,31,47
54,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,10,0,50
55,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,15,0,88
56,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine J.,1,0,15,51,90
57,3,7,8,9,D,C,J,8,9,7,C,J,D,I would choose slot machine J.,1,0,11,50,86
58,2,5,-99,6,B,--,G,6,-99,5,G,--,B,I would choose slot machine G.,1,1,10,0,85
59,0,0,-99,1,F,--,A,0,-99,1,F,--,A,I would choose slot machine A.,1,0,12,0,46
0,99,0,-99,1,F,--,A,1,-99,0,A,--,F,I would choose slot machine A.,1,1,0,0,0
1,99,0,-99,2,F,--,I,0,-99,2,F,--,I,I would choose slot machine F.,0,1,0,0,0
2,99,0,-99,3,F,--,H,0,-99,3,F,--,H,I would choose slot machine F.,0,1,0,0,0
3,99,0,-99,4,F,--,E,0,-99,4,F,--,E,I would choose slot machine E.,1,0,0,0,0
4,99,0,-99,5,F,--,B,0,-99,5,F,--,B,I would choose slot machine F.,0,1,0,0,0
5,99,0,-99,6,F,--,G,0,-99,6,F,--,G,I would choose slot machine G.,1,0,0,0,0
6,99,0,-99,7,F,--,D,7,-99,0,D,--,F,I would choose slot machine D.,1,1,0,0,0
7,99,0,-99,8,F,--,C,8,-99,0,C,--,F,I would choose slot machine C.,1,1,0,0,0
8,99,0,-99,9,F,--,J,0,-99,9,F,--,J,I would choose slot machine J.,1,0,0,0,0
9,99,1,-99,2,A,--,I,2,-99,1,I,--,A,I would choose slot machine I.,1,1,0,0,0
10,99,1,-99,3,A,--,H,3,-99,1,H,--,A,I would choose slot machine H.,1,1,0,0,0
11,99,1,-99,4,A,--,E,4,-99,1,E,--,A,I would choose slot machine E.,1,1,0,0,0
12,99,1,-99,5,A,--,B,1,-99,5,A,--,B,I would choose slot machine A.,0,1,0,0,0
13,99,1,-99,6,A,--,G,6,-99,1,G,--,A,I would choose slot machine G.,1,1,0,0,0
14,99,1,-99,7,A,--,D,7,-99,1,D,--,A,I would choose slot machine D.,1,1,0,0,0
15,99,1,-99,8,A,--,C,8,-99,1,C,--,A,I would choose slot machine C.,1,1,0,0,0
16,99,1,-99,9,A,--,J,9,-99,1,J,--,A,I would choose slot machine J.,1,1,0,0,0
17,99,2,-99,3,I,--,H,2,-99,3,I,--,H,I would choose slot machine H.,1,0,0,0,0
18,99,2,-99,4,I,--,E,4,-99,2,E,--,I,I would choose slot machine E.,1,1,0,0,0
19,99,2,-99,5,I,--,B,2,-99,5,I,--,B,I would choose slot machine I.,0,1,0,0,0
20,99,2,-99,6,I,--,G,6,-99,2,G,--,I,I would choose slot machine G.,1,1,0,0,0
21,99,2,-99,7,I,--,D,7,-99,2,D,--,I,I would choose slot machine D.,1,1,0,0,0
22,99,2,-99,8,I,--,C,8,-99,2,C,--,I,I would choose slot machine C.,1,1,0,0,0
23,99,2,-99,9,I,--,J,2,-99,9,I,--,J,I would choose slot machine J.,1,0,0,0,0
24,99,3,-99,4,H,--,E,4,-99,3,E,--,H,I would choose slot machine E.,1,1,0,0,0
25,99,3,-99,5,H,--,B,3,-99,5,H,--,B,I would choose slot machine H.,0,1,0,0,0
26,99,3,-99,6,H,--,G,6,-99,3,G,--,H,I would choose slot machine G.,1,1,0,0,0
27,99,3,-99,7,H,--,D,7,-99,3,D,--,H,I would choose slot machine D.,1,1,0,0,0
28,99,3,-99,8,H,--,C,3,-99,8,H,--,C,I would choose slot machine H.,0,1,0,0,0
