trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,B,I,F,2,4,3,B,F,I,I would choose slot machine I.,0,0,15,34,49
1,3,7,8,9,C,J,H,8,7,9,J,C,H,I would choose slot machine J.,0,1,15,46,84
2,1,2,3,4,B,I,F,2,3,4,B,I,F,I would choose slot machine F.,1,0,14,28,52
3,3,7,8,9,C,J,H,7,8,9,C,J,H,I would choose slot machine H.,1,0,14,47,83
4,1,2,3,4,B,I,F,2,3,4,B,I,F,I would choose slot machine F.,1,0,15,33,52
5,2,5,-99,6,D,--,G,5,-99,6,D,--,G,I would choose slot machine G.,1,0,14,0,89
6,3,7,8,9,C,J,H,7,9,8,C,H,J,I would choose slot machine H.,1,0,10,50,85
7,1,2,3,4,B,I,F,3,4,2,I,F,B,I would choose slot machine F.,1,0,9,30,50
8,3,7,8,9,C,J,H,8,9,7,J,H,C,I would choose slot machine H.,1,0,16,53,89
9,2,5,-99,6,D,--,G,5,-99,6,D,--,G,I would choose slot machine G.,1,0,13,0,87
10,0,0,-99,1,A,--,E,0,-99,1,A,--,E,I would choose slot machine E.,1,0,12,0,47
11,2,5,-99,6,D,--,G,5,-99,6,D,--,G,I would choose slot machine G.,1,0,14,0,86
12,2,5,-99,6,D,--,G,5,-99,6,D,--,G,I would choose slot machine G.,1,0,11,0,84
13,3,7,8,9,C,J,H,8,7,9,J,C,H,I would choose slot machine H.,1,0,15,49,85
14,0,0,-99,1,A,--,E,1,-99,0,E,--,A,I would choose slot machine E.,1,1,12,0,48
15,1,2,3,4,B,I,F,3,2,4,I,B,F,I would choose slot machine F.,1,0,14,32,54
16,2,5,-99,6,D,--,G,5,-99,6,D,--,G,I would choose slot machine G.,1,0,14,0,85
17,0,0,-99,1,A,--,E,1,-99,0,E,--,A,I would choose slot machine E.,1,1,8,0,52
18,0,0,-99,1,A,--,E,0,-99,1,A,--,E,I would choose slot machine E.,1,0,11,0,50
19,2,5,-99,6,D,--,G,6,-99,5,G,--,D,I would choose slot machine G.,1,1,14,0,88
20,1,2,3,4,B,I,F,3,2,4,I,B,F,I would choose slot machine F.,1,0,9,35,53
21,1,2,3,4,B,I,F,3,2,4,I,B,F,I would choose slot machine F.,1,0,15,28,49
22,0,0,-99,1,A,--,E,0,-99,1,A,--,E,I would choose slot machine E.,1,0,13,0,49
23,3,7,8,9,C,J,H,8,9,7,J,H,C,I would choose slot machine H.,1,0,14,51,85
24,0,0,-99,1,A,--,E,1,-99,0,E,--,A,I would choose slot machine E.,1,1,18,0,47
25,3,7,8,9,C,J,H,7,8,9,C,J,H,I would choose slot machine H.,1,0,13,48,82
26,0,0,-99,1,A,--,E,1,-99,0,E,--,A,I would choose slot machine E.,1,1,11,0,50
27,2,5,-99,6,D,--,G,6,-99,5,G,--,D,I would choose slot machine G.,1,1,14,0,86
28,1,2,3,4,B,I,F,4,3,2,F,I,B,I would choose slot machine F.,1,1,13,31,49
