trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,I,D,C,9,7,8,C,I,D,I would choose slot machine C.,1,1,13,51,88
1,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,14,0,51
2,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,18,0,87
3,0,0,-99,1,B,--,F,1,-99,0,F,--,B,I would choose slot machine F.,1,1,16,0,51
4,1,2,3,4,H,J,G,4,3,2,G,J,H,I would choose slot machine J.,0,0,12,31,51
5,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,12,0,84
6,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,17,0,88
7,1,2,3,4,H,J,G,2,4,3,H,G,J,I would choose slot machine G.,1,0,16,32,50
8,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,12,0,52
9,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,14,0,86
10,3,7,8,9,I,D,C,8,9,7,D,C,I,I would choose slot machine D.,0,1,13,51,88
11,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,11,0,88
12,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,11,0,51
13,3,7,8,9,I,D,C,7,9,8,I,C,D,I would choose slot machine C.,1,0,15,48,85
14,3,7,8,9,I,D,C,7,8,9,I,D,C,I would choose slot machine C.,1,0,16,51,86
15,3,7,8,9,I,D,C,9,7,8,C,I,D,I would choose slot machine C.,1,1,7,51,83
16,1,2,3,4,H,J,G,3,4,2,J,G,H,I would choose slot machine G.,1,0,14,31,49
17,1,2,3,4,H,J,G,4,3,2,G,J,H,I would choose slot machine G.,1,1,12,30,51
18,1,2,3,4,H,J,G,2,4,3,H,G,J,I would choose slot machine G.,1,0,12,29,49
19,3,7,8,9,I,D,C,9,7,8,C,I,D,I would choose slot machine C.,1,1,12,50,84
20,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,16,0,87
21,3,7,8,9,I,D,C,7,8,9,I,D,C,I would choose slot machine C.,1,0,9,50,85
22,1,2,3,4,H,J,G,4,2,3,G,H,J,I would choose slot machine G.,1,1,14,34,47
23,3,7,8,9,I,D,C,8,9,7,D,C,I,I would choose slot machine D.,0,1,16,50,85
24,1,2,3,4,H,J,G,4,3,2,G,J,H,I would choose slot machine G.,1,1,15,35,51
25,0,0,-99,1,B,--,F,1,-99,0,F,--,B,I would choose slot machine F.,1,1,13,0,49
26,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,15,0,88
27,0,0,-99,1,B,--,F,1,-99,0,F,--,B,I would choose slot machine F.,1,1,15,0,46
28,3,7,8,9,I,D,C,7,9,8,I,C,D,I would choose slot machine C.,1,0,14,51,84
29,1,2,3,4,H,J,G,2,3,4,H,J,G,I would choose slot machine G.,1,0,12,31,49
30,3,7,8,9,I,D,C,9,8,7,C,D,I,I would choose slot machine C.,1,1,15,46,86
31,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,15,0,83
32,0,0,-99,1,B,--,F,1,-99,0,F,--,B,I would choose slot machine F.,1,1,13,0,54
33,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,14,0,83
34,3,7,8,9,I,D,C,8,9,7,D,C,I,I would choose slot machine D.,0,1,13,49,83
35,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,10,0,49
36,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,18,0,83
37,3,7,8,9,I,D,C,7,9,8,I,C,D,I would choose slot machine C.,1,0,12,51,83
38,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,13,0,48
39,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,18,0,85
40,2,5,-99,6,A,--,E,6,-99,5,E,--,A,I would choose slot machine E.,1,1,15,0,85
41,1,2,3,4,H,J,G,4,3,2,G,J,H,I would choose slot machine G.,1,1,15,32,52
42,1,2,3,4,H,J,G,4,2,3,G,H,J,I would choose slot machine G.,1,1,18,28,50
43,0,0,-99,1,B,--,F,1,-99,0,F,--,B,I would choose slot machine F.,1,1,12,0,50
44,2,5,-99,6,A,--,E,5,-99,6,A,--,E,I would choose slot machine E.,1,0,12,0,82
45,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,16,0,50
46,0,0,-99,1,B,--,F,0,-99,1,B,--,F,I would choose slot machine F.,1,0,14,0,53
47,1,2,3,4,H,J,G,4,2,3,G,H,J,I would choose slot machine G.,1,1,17,35,50
48,1,2,3,4,H,J,G,4,3,2,G,J,H,I would choose slot machine G.,1,1,14,29,49
49,3,7,8,9,I,D,C,7,8,9,I,D,C,I would choose slot machine C.,1,0,16,50,89
