trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
1,0,0,1,A,D,0,1,A,D,I would choose slot machine A.,0,1,0.0,0.0
2,0,0,1,A,D,0,1,A,D,I would choose slot machine A.,0,1,0.0,0.0
3,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
4,0,0,1,A,D,1,0,D,A,I would choose slot machine A.,0,0,0.0,1.0
5,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
6,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
7,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
8,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,1.0,0.0
9,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,0.0
10,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
11,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
12,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
13,0,0,1,A,D,1,0,D,A,I would choose slot machine A.,0,0,0.0,0.0
14,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,0.0
15,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
16,0,0,1,A,D,1,0,D,A,I would choose slot machine A.,0,0,0.0,1.0
17,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
18,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
19,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
20,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
21,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
22,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
23,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,1.0,0.0
24,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
25,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
26,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
27,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,1.0
28,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
29,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,0.0
30,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
31,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
32,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
33,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
34,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
35,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
36,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
37,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
38,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
39,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,0.0
40,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,1.0
41,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
42,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
43,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
44,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
45,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
46,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,1.0
47,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,1.0
48,0,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
49,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,1.0,1.0
50,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,1.0
51,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,0.0
52,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
53,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
54,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,1.0
55,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,1.0,0.0
56,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,0.0
57,0,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,1.0
58,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
59,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,1.0,1.0
0,99,0,1,A,D,0,1,A,D,I would choose slot machine D.,1,0,0.0,0.0
1,99,0,2,A,C,0,2,A,C,I would choose slot machine C.,1,0,0.0,0.0
2,99,0,3,A,B,0,3,A,B,I would choose slot machine B.,1,0,0.0,0.0
3,99,1,2,D,C,1,2,D,C,I would choose slot machine D.,0,1,0.0,0.0
4,99,1,3,D,B,1,3,D,B,I would choose slot machine B.,1,0,0.0,0.0
5,99,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,0.0,0.0
0,99,0,1,A,D,1,0,D,A,I would choose slot machine D.,1,1,0.0,0.0
1,99,0,2,A,C,2,0,C,A,I would choose slot machine C.,1,1,0.0,0.0
2,99,0,3,A,B,3,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
3,99,1,2,D,C,2,1,C,D,I would choose slot machine D.,0,0,0.0,0.0
4,99,1,3,D,B,3,1,B,D,I would choose slot machine D.,0,0,0.0,0.0
5,99,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,0.0
