trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,1.0
1,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
2,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,0.0,1.0
3,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,0.0,1.0
4,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,0.0,0.0
5,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
6,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
7,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
8,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,1.0
9,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,0.0
10,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,0.0
11,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
12,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
13,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
14,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
15,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
16,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,0.0
17,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,0.0
18,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
19,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,0.0
20,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
21,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,1.0
22,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
23,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
24,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,0.0
25,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,1.0
26,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,0.0
27,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,1.0,0.0
28,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
29,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
30,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,0.0
31,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
32,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,1.0
33,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,1.0,1.0
34,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,1.0,0.0
35,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,1.0
36,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,0.0
37,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,1.0,0.0
38,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
39,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,1.0
40,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,1.0
41,0,0,1,D,B,0,1,D,B,I would choose slot machine B.,1,0,0.0,0.0
42,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,0.0,0.0
43,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
44,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
45,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,1.0,1.0
46,0,0,1,D,B,1,0,B,D,I would choose slot machine B.,1,1,0.0,0.0
