trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,27.0,26.0
1,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,28.0,27.0
2,2,4,5,H,F,5,4,F,H,I would choose slot machine H.,0,0,28.0,27.0
3,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,29.0,34.0
4,0,0,1,B,E,0,1,B,E,I would choose slot machine B.,0,1,20.0,10.0
5,0,0,1,B,E,1,0,E,B,I would choose slot machine B.,0,0,20.0,25.0
6,0,0,1,B,E,0,1,B,E,I would choose slot machine E.,1,0,20.0,25.0
7,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,29.0,34.0
8,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,29.0,34.0
9,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,29.0,34.0
10,0,0,1,B,E,1,0,E,B,I would choose slot machine E.,1,1,20.0,25.0
11,1,2,3,A,G,2,3,A,G,I would choose slot machine A.,0,1,27.0,26.0
12,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,29.0,34.0
13,1,2,3,A,G,3,2,G,A,I would choose slot machine A.,0,0,12.0,26.0
14,2,4,5,H,F,5,4,F,H,I would choose slot machine H.,0,0,28.0,27.0
15,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,28.0,27.0
16,0,0,1,B,E,0,1,B,E,I would choose slot machine E.,1,0,20.0,25.0
17,0,0,1,B,E,1,0,E,B,I would choose slot machine E.,1,1,20.0,25.0
18,0,0,1,B,E,1,0,E,B,I would choose slot machine E.,1,1,20.0,25.0
19,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,29.0,34.0
20,0,0,1,B,E,1,0,E,B,I would choose slot machine E.,1,1,20.0,10.0
21,2,4,5,H,F,5,4,F,H,I would choose slot machine H.,0,0,28.0,27.0
22,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,27.0,26.0
23,1,2,3,A,G,2,3,A,G,I would choose slot machine A.,0,1,12.0,26.0
24,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,29.0,34.0
