trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,G,C,1,0,C,G,I would choose slot machine G.,0,0,20.0,25.0
1,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,42.0
2,3,6,7,A,H,6,7,A,H,I would choose slot machine A.,0,1,29.0,34.0
3,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
4,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,44.0,34.0
5,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
6,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
7,3,6,7,A,H,6,7,A,H,I would choose slot machine A.,0,1,29.0,34.0
8,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,28.0,42.0
9,0,0,1,G,C,0,1,G,C,I would choose slot machine C.,1,0,20.0,10.0
10,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
11,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,12.0,26.0
12,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,28.0,27.0
13,3,6,7,A,H,7,6,H,A,I would choose slot machine A.,0,0,29.0,34.0
14,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,29.0,34.0
15,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,29.0,34.0
16,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,44.0,34.0
17,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,27.0,26.0
18,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,28.0,27.0
19,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,29.0,34.0
20,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,28.0,27.0
21,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,12.0,26.0
22,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
23,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
24,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
25,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
26,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
27,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,27.0,26.0
28,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
29,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
30,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,29.0,34.0
31,2,4,5,E,F,5,4,F,E,I would choose slot machine E.,0,0,28.0,42.0
32,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,28.0,27.0
33,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,12.0,26.0
34,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,29.0,34.0
35,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,28.0,27.0
36,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
37,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,27.0,26.0
38,1,2,3,D,B,3,2,B,D,I would choose slot machine D.,0,0,27.0,26.0
39,2,4,5,E,F,5,4,F,E,I would choose slot machine E.,0,0,28.0,27.0
40,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
41,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,29.0,34.0
42,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
43,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
44,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,29.0,34.0
45,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,44.0,34.0
46,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,29.0,34.0
47,0,0,1,G,C,0,1,G,C,I would choose slot machine C.,1,0,20.0,10.0
48,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
49,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
50,0,0,1,G,C,0,1,G,C,I would choose slot machine C.,1,0,20.0,25.0
51,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28.0,27.0
52,0,0,1,G,C,0,1,G,C,I would choose slot machine C.,1,0,20.0,25.0
53,0,0,1,G,C,0,1,G,C,I would choose slot machine C.,1,0,20.0,10.0
54,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
55,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
56,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
57,0,0,1,G,C,0,1,G,C,I would choose slot machine G.,0,1,20.0,25.0
58,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,29.0,34.0
59,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,27.0,26.0
0,99,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,0.0,0.0
1,99,0,2,G,D,2,0,D,G,I would choose slot machine D.,1,1,0.0,0.0
2,99,0,3,G,B,0,3,G,B,I would choose slot machine G.,0,1,0.0,0.0
3,99,0,4,G,E,0,4,G,E,I would choose slot machine E.,1,0,0.0,0.0
4,99,0,5,G,F,5,0,F,G,I would choose slot machine F.,1,1,0.0,0.0
5,99,0,6,G,A,0,6,G,A,I would choose slot machine A.,1,0,0.0,0.0
6,99,0,7,G,H,0,7,G,H,I would choose slot machine H.,1,0,0.0,0.0
7,99,1,2,C,D,2,1,D,C,I would choose slot machine D.,1,1,0.0,0.0
8,99,1,3,C,B,1,3,C,B,I would choose slot machine C.,0,1,0.0,0.0
9,99,1,4,C,E,4,1,E,C,I would choose slot machine E.,1,1,0.0,0.0
10,99,1,5,C,F,1,5,C,F,I would choose slot machine F.,1,0,0.0,0.0
11,99,1,6,C,A,6,1,A,C,I would choose slot machine A.,1,1,0.0,0.0
12,99,1,7,C,H,7,1,H,C,I would choose slot machine H.,1,1,0.0,0.0
13,99,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,0.0,0.0
14,99,2,4,D,E,4,2,E,D,I would choose slot machine E.,1,1,0.0,0.0
