trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,12.0,26.0
1,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
2,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,29.0,34.0
3,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
4,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,29.0,34.0
5,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
6,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
7,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,27.0,26.0
8,0,0,1,D,E,0,1,D,E,I would choose slot machine D.,0,1,20.0,25.0
9,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,25.0
10,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
11,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,29.0,34.0
12,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
13,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,42.0
14,2,4,5,G,F,4,5,G,F,I would choose slot machine F.,1,0,28.0,27.0
15,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,29.0,34.0
16,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
17,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,29.0,34.0
18,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,42.0
19,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
20,1,2,3,C,H,2,3,C,H,I would choose slot machine C.,0,1,27.0,26.0
21,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
22,2,4,5,G,F,5,4,F,G,I would choose slot machine F.,1,1,28.0,27.0
23,1,2,3,C,H,2,3,C,H,I would choose slot machine C.,0,1,27.0,26.0
24,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
25,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
26,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
27,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,44.0,34.0
28,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,29.0,34.0
29,3,6,7,A,B,7,6,B,A,I would choose slot machine A.,0,0,29.0,34.0
30,3,6,7,A,B,7,6,B,A,I would choose slot machine A.,0,0,29.0,34.0
31,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,44.0,34.0
32,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,44.0,34.0
33,3,6,7,A,B,7,6,B,A,I would choose slot machine A.,0,0,29.0,34.0
34,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,10.0
35,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
36,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,29.0,34.0
37,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
38,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
39,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,29.0,34.0
40,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
41,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,29.0,34.0
42,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,10.0
43,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
44,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
45,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
46,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,42.0
47,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
48,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
49,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
50,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
51,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,12.0,26.0
52,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,25.0
53,0,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,20.0,25.0
54,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,27.0,26.0
55,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
56,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,12.0,26.0
57,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
58,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,25.0
59,0,0,1,D,E,1,0,E,D,I would choose slot machine E.,1,1,20.0,10.0
0,99,0,1,D,E,0,1,D,E,I would choose slot machine E.,1,0,0.0,0.0
1,99,0,2,D,C,2,0,C,D,I would choose slot machine C.,1,1,0.0,0.0
2,99,0,3,D,H,0,3,D,H,I would choose slot machine D.,0,1,0.0,0.0
3,99,0,4,D,G,4,0,G,D,I would choose slot machine G.,1,1,0.0,0.0
4,99,0,5,D,F,0,5,D,F,I would choose slot machine F.,1,0,0.0,0.0
5,99,0,6,D,A,6,0,A,D,I would choose slot machine A.,1,1,0.0,0.0
6,99,0,7,D,B,0,7,D,B,I would choose slot machine B.,1,0,0.0,0.0
