trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,19,23
1,3,6,7,A,H,6,7,A,H,I would choose slot machine A.,0,1,33,35
2,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,27,30
3,0,0,1,B,G,0,1,B,G,I would choose slot machine B.,0,1,14,20
4,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,17,19
5,3,6,7,A,H,7,6,H,A,I would choose slot machine A.,0,0,31,35
6,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,26,31
7,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,26,30
8,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,21,22
9,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,21,22
10,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,27,29
11,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,27,29
12,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,33,35
13,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,18
14,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,22,22
15,3,6,7,A,H,7,6,H,A,I would choose slot machine A.,0,0,31,35
16,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,18,19
17,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,22,23
18,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,26,31
19,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,18
20,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,25,30
21,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,25,30
22,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,13,19
23,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,32,36
24,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,32,33
25,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,14,19
26,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,20,24
27,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,28,28
28,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,22,25
29,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,27,31
30,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,33,36
31,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,15,18
32,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,32,36
33,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,15,18
34,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,21,23
35,2,4,5,E,F,4,5,E,F,I would choose slot machine F.,1,0,27,30
36,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,31,36
37,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,20,23
38,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,33,35
39,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,14,16
40,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,27,30
41,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,17
42,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,27,32
43,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,18,22
44,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,15,17
45,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,33,36
46,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,32,37
47,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,21,23
48,3,6,7,A,H,6,7,A,H,I would choose slot machine H.,1,0,30,35
49,2,4,5,E,F,4,5,E,F,I would choose slot machine E.,0,1,26,31
50,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,21,24
51,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,21,24
52,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,22,22
53,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,33,36
54,2,4,5,E,F,5,4,F,E,I would choose slot machine F.,1,1,27,29
55,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,15,15
56,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,13,17
57,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,18
58,3,6,7,A,H,7,6,H,A,I would choose slot machine H.,1,1,32,34
59,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,20,25
0,99,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,0,0
1,99,0,2,B,C,0,2,B,C,I would choose slot machine C.,1,0,0,0
2,99,0,3,B,D,0,3,B,D,I would choose slot machine D.,1,0,0,0
3,99,0,4,B,E,0,4,B,E,I would choose slot machine E.,1,0,0,0
4,99,0,5,B,F,5,0,F,B,I would choose slot machine F.,1,1,0,0
5,99,0,6,B,A,0,6,B,A,I would choose slot machine A.,1,0,0,0
6,99,0,7,B,H,0,7,B,H,I would choose slot machine H.,1,0,0,0
7,99,1,2,G,C,2,1,C,G,I would choose slot machine G.,0,0,0,0
8,99,1,3,G,D,1,3,G,D,I would choose slot machine G.,0,1,0,0
9,99,1,4,G,E,1,4,G,E,I would choose slot machine G.,0,1,0,0
10,99,1,5,G,F,1,5,G,F,I would choose slot machine F.,1,0,0,0
11,99,1,6,G,A,1,6,G,A,I would choose slot machine A.,1,0,0,0
12,99,1,7,G,H,1,7,G,H,I would choose slot machine H.,1,0,0,0
13,99,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0,0
14,99,2,4,C,E,4,2,E,C,I would choose slot machine E.,1,1,0,0
15,99,2,5,C,F,2,5,C,F,I would choose slot machine F.,1,0,0,0
16,99,2,6,C,A,6,2,A,C,I would choose slot machine A.,1,1,0,0
17,99,2,7,C,H,7,2,H,C,I would choose slot machine H.,1,1,0,0
18,99,3,4,D,E,3,4,D,E,I would choose slot machine D.,0,1,0,0
