trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,25,31
1,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,14,17
2,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,26,28
3,1,2,3,H,C,3,2,C,H,I would choose slot machine C.,1,1,22,23
4,0,0,1,E,D,0,1,E,D,I would choose slot machine D.,1,0,14,18
5,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,27,29
6,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,22,23
7,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,31,34
8,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,27,30
9,1,2,3,H,C,3,2,C,H,I would choose slot machine C.,1,1,21,22
10,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,29,29
11,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,27,30
12,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,16,17
13,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,26,30
14,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,18,23
15,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,20,24
16,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,27,30
17,3,6,7,G,B,6,7,G,B,I would choose slot machine B.,1,0,33,35
18,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,15,17
19,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,27,29
20,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,27,30
21,3,6,7,G,B,6,7,G,B,I would choose slot machine G.,0,1,34,35
22,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,16,19
23,1,2,3,H,C,3,2,C,H,I would choose slot machine C.,1,1,19,23
24,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,20,25
25,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,16,18
26,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,26,30
27,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,14,17
28,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,26,30
29,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,32,35
30,3,6,7,G,B,6,7,G,B,I would choose slot machine G.,0,1,32,36
31,2,4,5,A,F,5,4,F,A,I would choose slot machine F.,1,1,26,30
32,1,2,3,H,C,3,2,C,H,I would choose slot machine C.,1,1,21,24
33,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,16,17
34,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,32,36
35,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,28,30
36,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,32,37
37,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,30,36
38,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,12,17
39,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,30,36
40,3,6,7,G,B,7,6,B,G,I would choose slot machine B.,1,1,32,36
41,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,15,16
42,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,19,25
43,3,6,7,G,B,6,7,G,B,I would choose slot machine G.,0,1,32,35
44,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,20,25
45,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,20,24
46,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,15,18
47,3,6,7,G,B,7,6,B,G,I would choose slot machine G.,0,0,33,37
48,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,15,19
49,3,6,7,G,B,7,6,B,G,I would choose slot machine G.,0,0,32,34
50,0,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,15,18
51,3,6,7,G,B,7,6,B,G,I would choose slot machine G.,0,0,31,36
52,2,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,27,31
53,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,20,24
54,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,19,23
55,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,15,18
56,3,6,7,G,B,6,7,G,B,I would choose slot machine B.,1,0,32,35
57,1,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,21,24
58,0,0,1,E,D,0,1,E,D,I would choose slot machine E.,0,1,13,17
59,1,2,3,H,C,3,2,C,H,I would choose slot machine C.,1,1,21,26
0,99,0,1,E,D,1,0,D,E,I would choose slot machine D.,1,1,0,0
1,99,0,2,E,H,2,0,H,E,I would choose slot machine H.,1,1,0,0
2,99,0,3,E,C,0,3,E,C,I would choose slot machine E.,0,1,0,0
3,99,0,4,E,A,4,0,A,E,I would choose slot machine A.,1,1,0,0
4,99,0,5,E,F,5,0,F,E,I would choose slot machine F.,1,1,0,0
5,99,0,6,E,G,6,0,G,E,I would choose slot machine G.,1,1,0,0
6,99,0,7,E,B,7,0,B,E,I would choose slot machine B.,1,1,0,0
7,99,1,2,D,H,1,2,D,H,I would choose slot machine D.,0,1,0,0
8,99,1,3,D,C,3,1,C,D,I would choose slot machine D.,0,0,0,0
9,99,1,4,D,A,4,1,A,D,I would choose slot machine A.,1,1,0,0
10,99,1,5,D,F,5,1,F,D,I would choose slot machine F.,1,1,0,0
11,99,1,6,D,G,1,6,D,G,I would choose slot machine G.,1,0,0,0
12,99,1,7,D,B,7,1,B,D,I would choose slot machine B.,1,1,0,0
13,99,2,3,H,C,2,3,H,C,I would choose slot machine H.,0,1,0,0
14,99,2,4,H,A,2,4,H,A,I would choose slot machine A.,1,0,0,0
15,99,2,5,H,F,5,2,F,H,I would choose slot machine F.,1,1,0,0
16,99,2,6,H,G,6,2,G,H,I would choose slot machine G.,1,1,0,0
17,99,2,7,H,B,7,2,B,H,I would choose slot machine B.,1,1,0,0
18,99,3,4,C,A,3,4,C,A,I would choose slot machine A.,1,0,0,0
19,99,3,5,C,F,3,5,C,F,I would choose slot machine F.,1,0,0,0
20,99,3,6,C,G,6,3,G,C,I would choose slot machine G.,1,1,0,0
21,99,3,7,C,B,3,7,C,B,I would choose slot machine B.,1,0,0,0
22,99,4,5,A,F,4,5,A,F,I would choose slot machine F.,1,0,0,0
23,99,4,6,A,G,6,4,G,A,I would choose slot machine G.,1,1,0,0
24,99,4,7,A,B,4,7,A,B,I would choose slot machine B.,1,0,0,0
25,99,5,6,F,G,5,6,F,G,I would choose slot machine F.,0,1,0,0
26,99,5,7,F,B,5,7,F,B,I would choose slot machine F.,0,1,0,0
27,99,6,7,G,B,7,6,B,G,I would choose slot machine G.,0,0,0,0
