trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,31,37
1,0,0,1,C,G,1,0,G,C,I would choose slot machine G.,1,1,16,18
2,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,15,17
3,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,21,22
4,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,21,23
5,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,18,24
6,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,26,30
7,3,6,7,E,A,6,7,E,A,I would choose slot machine A.,1,0,33,36
8,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,18,25
9,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,22,24
10,3,6,7,E,A,6,7,E,A,I would choose slot machine A.,1,0,32,34
11,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,15,18
12,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,32,37
13,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,21,23
14,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,21,25
15,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,15,17
16,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,22,22
17,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,33,36
18,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,34,36
19,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,20,25
20,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,14,19
21,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,22,24
22,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,15,18
23,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,33,35
24,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,32,35
25,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,19,22
26,0,0,1,C,G,1,0,G,C,I would choose slot machine G.,1,1,14,17
27,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,33,37
28,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,27,30
29,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,33,35
30,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,15,18
31,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,27,30
32,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,25,28
33,2,4,5,F,H,4,5,F,H,I would choose slot machine H.,1,0,26,28
34,2,4,5,F,H,4,5,F,H,I would choose slot machine H.,1,0,27,30
35,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,25,31
36,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,21,23
37,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,33,34
38,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,14,17
39,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,31,34
40,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,13,17
41,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,31,36
42,1,2,3,D,B,3,2,B,D,I would choose slot machine B.,1,1,20,25
43,3,6,7,E,A,7,6,A,E,I would choose slot machine A.,1,1,31,36
44,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,26,29
45,0,0,1,C,G,0,1,C,G,I would choose slot machine C.,0,1,16,18
46,0,0,1,C,G,1,0,G,C,I would choose slot machine G.,1,1,14,18
47,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,26,29
48,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,27,29
49,2,4,5,F,H,4,5,F,H,I would choose slot machine H.,1,0,26,27
50,3,6,7,E,A,6,7,E,A,I would choose slot machine E.,0,1,33,35
51,2,4,5,F,H,5,4,H,F,I would choose slot machine H.,1,1,25,29
52,2,4,5,F,H,4,5,F,H,I would choose slot machine H.,1,0,26,29
53,0,0,1,C,G,1,0,G,C,I would choose slot machine G.,1,1,16,18
54,1,2,3,D,B,2,3,D,B,I would choose slot machine B.,1,0,21,23
55,1,2,3,D,B,2,3,D,B,I would choose slot machine D.,0,1,20,22
