trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,22,23
1,1,2,3,H,D,2,3,H,D,I would choose slot machine D.,1,0,22,22
2,1,2,3,H,D,2,3,H,D,I would choose slot machine D.,1,0,21,24
3,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,15,20
4,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,13,17
5,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,26,31
6,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,19
7,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,33,36
8,2,4,5,C,A,4,5,C,A,I would choose slot machine A.,1,0,28,30
9,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,20,24
10,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,20,22
11,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,35,37
12,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,14,18
13,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,33,35
14,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,33,37
15,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,26,28
16,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,27,29
17,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,35,36
18,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,28,31
19,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,26,32
20,2,4,5,C,A,4,5,C,A,I would choose slot machine A.,1,0,26,29
21,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,33,34
22,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,18
23,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,21,21
24,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,27,29
25,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,15,16
26,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,33,37
27,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,13,19
28,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,32,34
29,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,15,17
30,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,27,29
31,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,14,17
32,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,21,24
33,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,28,28
34,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,32,36
35,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,26,29
36,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,22,23
37,2,4,5,C,A,4,5,C,A,I would choose slot machine A.,1,0,27,31
38,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,15,18
39,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,15,17
40,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,27,29
41,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,20,22
42,0,0,1,B,G,0,1,B,G,I would choose slot machine G.,1,0,16,17
43,0,0,1,B,G,1,0,G,B,I would choose slot machine G.,1,1,13,18
