trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,H,0,1,A,H,I would choose slot machine A.,0,1,-1.0,-1.0
1,0,0,1,A,H,0,1,A,H,I would choose slot machine A.,0,1,-1.0,0.0
2,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.1
3,1,2,3,F,E,2,3,F,E,I would choose slot machine F.,0,1,-0.1,0.0
4,2,4,5,C,D,4,5,C,D,I would choose slot machine C.,0,1,0.0,0.1
5,3,6,7,B,G,6,7,B,G,I would choose slot machine B.,0,1,1.0,1.0
6,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.1
7,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
8,3,6,7,B,G,6,7,B,G,I would choose slot machine G.,1,0,0.0,0.0
9,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.1,0.0
10,3,6,7,B,G,6,7,B,G,I would choose slot machine G.,1,0,0.0,1.0
11,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,0.0,-1.0
12,3,6,7,B,G,6,7,B,G,I would choose slot machine G.,1,0,1.0,0.0
13,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,0.0,0.0
14,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,-0.1,0.0
15,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
16,1,2,3,F,E,3,2,E,F,I would choose slot machine E.,1,1,0.0,0.0
17,2,4,5,C,D,4,5,C,D,I would choose slot machine C.,0,1,0.0,0.1
18,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,-1.0,0.0
19,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,-1.0,0.0
20,3,6,7,B,G,6,7,B,G,I would choose slot machine G.,1,0,0.0,1.0
21,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
22,3,6,7,B,G,7,6,G,B,I would choose slot machine G.,1,1,0.0,0.0
23,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
24,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.1
25,3,6,7,B,G,7,6,G,B,I would choose slot machine G.,1,1,1.0,1.0
26,3,6,7,B,G,7,6,G,B,I would choose slot machine G.,1,1,0.0,1.0
27,0,0,1,A,H,1,0,H,A,I would choose slot machine H.,1,1,-1.0,-1.0
28,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
29,3,6,7,B,G,7,6,G,B,I would choose slot machine G.,1,1,0.0,1.0
30,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,-1.0,0.0
31,2,4,5,C,D,4,5,C,D,I would choose slot machine D.,1,0,0.1,0.1
32,0,0,1,A,H,1,0,H,A,I would choose slot machine H.,1,1,-1.0,0.0
33,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.1
34,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,-0.1,0.0
35,3,6,7,B,G,6,7,B,G,I would choose slot machine G.,1,0,0.0,1.0
36,1,2,3,F,E,2,3,F,E,I would choose slot machine E.,1,0,0.0,-0.1
37,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.0
38,3,6,7,B,G,7,6,G,B,I would choose slot machine G.,1,1,0.0,1.0
39,2,4,5,C,D,5,4,D,C,I would choose slot machine D.,1,1,0.0,0.1
40,0,0,1,A,H,0,1,A,H,I would choose slot machine H.,1,0,-1.0,0.0
