trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,B,H,7,6,H,B,,-99,-99,1.0,1.0
1,0,0,1,D,A,0,1,D,A,I would choose slot machine D.,0,1,-1.0,0.0
2,3,6,7,B,H,7,6,H,B,I would choose slot machine H.,1,1,0.0,0.0
3,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,0.0
4,3,6,7,B,H,7,6,H,B,I would choose slot machine H.,1,1,0.0,0.0
5,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,-0.1,0.0
6,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,0.0,-0.1
7,0,0,1,D,A,0,1,D,A,I would choose slot machine A.,1,0,-1.0,0.0
8,2,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,0.0,0.1
9,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,0.0,0.1
10,1,2,3,E,G,2,3,E,G,I would choose slot machine G.,1,0,-0.1,-0.1
11,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,1.0
12,1,2,3,E,G,2,3,E,G,I would choose slot machine G.,1,0,0.0,0.0
13,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,-1.0,-1.0
14,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.0,0.1
15,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.0,0.0
16,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,-0.1,0.0
17,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,-0.1,-0.1
18,1,2,3,E,G,2,3,E,G,I would choose slot machine E.,0,1,0.0,0.0
19,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,-1.0,0.0
20,0,0,1,D,A,0,1,D,A,I would choose slot machine A.,1,0,-1.0,0.0
21,1,2,3,E,G,2,3,E,G,I would choose slot machine E.,0,1,-0.1,0.0
22,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,0.0,-1.0
23,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,1.0
24,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.0,0.1
25,3,6,7,B,H,7,6,H,B,I would choose slot machine H.,1,1,0.0,1.0
26,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,0.0,-1.0
27,2,4,5,F,C,4,5,F,C,I would choose slot machine C.,1,0,0.1,0.1
28,2,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,0.0,0.1
29,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,-1.0,0.0
30,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,1.0,1.0
31,2,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,0.0,0.0
32,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,-0.1,0.0
33,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,1.0,1.0
34,0,0,1,D,A,0,1,D,A,I would choose slot machine A.,1,0,-1.0,0.0
35,1,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,-0.1,0.0
36,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,1.0
37,2,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,0.1,0.1
38,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,-1.0,0.0
39,0,0,1,D,A,0,1,D,A,I would choose slot machine A.,1,0,0.0,0.0
40,0,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,-1.0,0.0
41,3,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,1.0
42,1,2,3,E,G,2,3,E,G,I would choose slot machine E.,0,1,-0.1,0.0
43,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.1,0.1
44,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.0,0.0
45,3,6,7,B,H,7,6,H,B,I would choose slot machine H.,1,1,0.0,1.0
46,1,2,3,E,G,2,3,E,G,I would choose slot machine E.,0,1,-0.1,0.0
47,2,4,5,F,C,5,4,C,F,I would choose slot machine C.,1,1,0.0,0.1
0,99,0,1,D,A,1,0,A,D,I would choose slot machine D.,0,0,0.0,0.0
1,99,0,2,D,E,0,2,D,E,I would choose slot machine E.,1,0,0.0,0.0
2,99,0,3,D,G,3,0,G,D,I would choose slot machine G.,1,1,0.0,0.0
3,99,0,4,D,F,4,0,F,D,I would choose slot machine F.,1,1,0.0,0.0
4,99,0,5,D,C,5,0,C,D,I would choose slot machine D.,0,0,0.0,0.0
5,99,0,6,D,B,0,6,D,B,I would choose slot machine B.,1,0,0.0,0.0
6,99,0,7,D,H,0,7,D,H,I would choose slot machine H.,1,0,0.0,0.0
7,99,1,2,A,E,2,1,E,A,I would choose slot machine E.,1,1,0.0,0.0
8,99,1,3,A,G,3,1,G,A,I would choose slot machine G.,1,1,0.0,0.0
9,99,1,4,A,F,1,4,A,F,I would choose slot machine F.,1,0,0.0,0.0
10,99,1,5,A,C,1,5,A,C,I would choose slot machine C.,1,0,0.0,0.0
11,99,1,6,A,B,1,6,A,B,I would choose slot machine B.,1,0,0.0,0.0
12,99,1,7,A,H,7,1,H,A,I would choose slot machine H.,1,1,0.0,0.0
13,99,2,3,E,G,3,2,G,E,I would choose slot machine G.,1,1,0.0,0.0
14,99,2,4,E,F,2,4,E,F,I would choose slot machine F.,1,0,0.0,0.0
15,99,2,5,E,C,2,5,E,C,I would choose slot machine C.,1,0,0.0,0.0
16,99,2,6,E,B,2,6,E,B,I would choose slot machine B.,1,0,0.0,0.0
17,99,2,7,E,H,2,7,E,H,I would choose slot machine H.,1,0,0.0,0.0
18,99,3,4,G,F,4,3,F,G,I would choose slot machine F.,1,1,0.0,0.0
19,99,3,5,G,C,3,5,G,C,I would choose slot machine G.,0,1,0.0,0.0
20,99,3,6,G,B,3,6,G,B,I would choose slot machine B.,1,0,0.0,0.0
21,99,3,7,G,H,3,7,G,H,I would choose slot machine H.,1,0,0.0,0.0
22,99,4,5,F,C,4,5,F,C,I would choose slot machine F.,0,1,0.0,0.0
23,99,4,6,F,B,6,4,B,F,I would choose slot machine B.,1,1,0.0,0.0
24,99,4,7,F,H,7,4,H,F,I would choose slot machine H.,1,1,0.0,0.0
25,99,5,6,C,B,5,6,C,B,I would choose slot machine B.,1,0,0.0,0.0
26,99,5,7,C,H,5,7,C,H,I would choose slot machine H.,1,0,0.0,0.0
27,99,6,7,B,H,6,7,B,H,I would choose slot machine B.,0,1,0.0,0.0
