trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,0.0,1.0
1,0,0,1,C,B,1,0,B,C,I would choose slot machine B.,1,1,-1.0,0.0
2,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,1.0
3,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,0.0,0.0
4,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,0.0,-1.0
5,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,-1.0,0.0
6,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,-0.1,0.0
7,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
8,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,1.0
9,2,4,5,G,A,4,5,G,A,I would choose slot machine G.,0,1,0.1,0.1
10,2,4,5,G,A,4,5,G,A,I would choose slot machine G.,0,1,0.0,0.1
11,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,-1.0,0.0
12,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,0.0,0.1
13,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,0.1,0.0
14,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,-0.1,0.0
15,0,0,1,C,B,0,1,C,B,I would choose slot machine B.,1,0,-1.0,0.0
16,2,4,5,G,A,5,4,A,G,I would choose slot machine G.,0,0,0.0,0.0
17,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,-0.1,0.0
18,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,0.0
19,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,0.0,-1.0
20,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,0.0,0.0
21,0,0,1,C,B,0,1,C,B,I would choose slot machine B.,1,0,0.0,0.0
22,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,1.0,1.0
23,1,2,3,H,D,2,3,H,D,I would choose slot machine D.,1,0,-0.1,-0.1
24,1,2,3,H,D,2,3,H,D,I would choose slot machine D.,1,0,-0.1,0.0
25,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,1.0,1.0
26,2,4,5,G,A,5,4,A,G,I would choose slot machine G.,0,0,0.0,0.0
27,0,0,1,C,B,0,1,C,B,I would choose slot machine B.,1,0,-1.0,-1.0
28,2,4,5,G,A,4,5,G,A,I would choose slot machine G.,0,1,0.0,0.1
29,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,-1.0,0.0
30,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,-1.0,0.0
31,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,1.0
32,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,0.0,0.0
33,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,0.0,0.1
34,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,0.0
35,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,-0.1,-0.1
36,1,2,3,H,D,3,2,D,H,I would choose slot machine D.,1,1,-0.1,0.0
37,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
38,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,-0.1,0.0
39,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,0.0
40,0,0,1,C,B,0,1,C,B,I would choose slot machine B.,1,0,-1.0,0.0
41,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,1.0,1.0
42,1,2,3,H,D,2,3,H,D,I would choose slot machine H.,0,1,-0.1,-0.1
43,2,4,5,G,A,5,4,A,G,I would choose slot machine G.,0,0,0.0,0.1
44,2,4,5,G,A,5,4,A,G,I would choose slot machine G.,0,0,0.0,0.1
45,2,4,5,G,A,4,5,G,A,I would choose slot machine G.,0,1,0.1,0.1
46,0,0,1,C,B,1,0,B,C,I would choose slot machine C.,0,0,-1.0,0.0
47,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,0.0,0.1
0,99,0,1,C,B,0,1,C,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,C,H,0,2,C,H,I would choose slot machine H.,1,0,0.0,0.0
2,99,0,3,C,D,3,0,D,C,I would choose slot machine D.,1,1,0.0,0.0
3,99,0,4,C,G,0,4,C,G,I would choose slot machine G.,1,0,0.0,0.0
4,99,0,5,C,A,5,0,A,C,I would choose slot machine A.,1,1,0.0,0.0
5,99,0,6,C,F,0,6,C,F,I would choose slot machine F.,1,0,0.0,0.0
6,99,0,7,C,E,7,0,E,C,I would choose slot machine E.,1,1,0.0,0.0
7,99,1,2,B,H,1,2,B,H,I would choose slot machine H.,1,0,0.0,0.0
8,99,1,3,B,D,1,3,B,D,I would choose slot machine D.,1,0,0.0,0.0
9,99,1,4,B,G,4,1,G,B,I would choose slot machine G.,1,1,0.0,0.0
10,99,1,5,B,A,5,1,A,B,I would choose slot machine A.,1,1,0.0,0.0
11,99,1,6,B,F,6,1,F,B,I would choose slot machine F.,1,1,0.0,0.0
12,99,1,7,B,E,7,1,E,B,I would choose slot machine E.,1,1,0.0,0.0
13,99,2,3,H,D,2,3,H,D,I would choose slot machine D.,1,0,0.0,0.0
14,99,2,4,H,G,2,4,H,G,I would choose slot machine G.,1,0,0.0,0.0
15,99,2,5,H,A,5,2,A,H,I would choose slot machine A.,1,1,0.0,0.0
16,99,2,6,H,F,6,2,F,H,I would choose slot machine F.,1,1,0.0,0.0
17,99,2,7,H,E,2,7,H,E,I would choose slot machine E.,1,0,0.0,0.0
18,99,3,4,D,G,4,3,G,D,I would choose slot machine G.,1,1,0.0,0.0
19,99,3,5,D,A,3,5,D,A,I would choose slot machine A.,1,0,0.0,0.0
20,99,3,6,D,F,3,6,D,F,I would choose slot machine F.,1,0,0.0,0.0
21,99,3,7,D,E,7,3,E,D,I would choose slot machine E.,1,1,0.0,0.0
22,99,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,0.0,0.0
23,99,4,6,G,F,4,6,G,F,I would choose slot machine G.,0,1,0.0,0.0
24,99,4,7,G,E,7,4,E,G,I would choose slot machine E.,1,1,0.0,0.0
25,99,5,6,A,F,5,6,A,F,I would choose slot machine A.,0,1,0.0,0.0
26,99,5,7,A,E,7,5,E,A,I would choose slot machine E.,1,1,0.0,0.0
27,99,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,0.0
