trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,B,0,1,A,B,,-99,-99,-1.0,-1.0
1,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
2,0,0,1,A,B,0,1,A,B,I would choose slot machine A.,0,1,0.0,0.0
3,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.1,0.1
4,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
5,0,0,1,A,B,1,0,B,A,I would choose slot machine A.,0,0,-1.0,0.0
6,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,0.0,-0.1
7,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
8,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,-0.1,0.0
9,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,0.0,0.0
10,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
11,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,-0.1,-0.1
12,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,0.0
13,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,1.0,1.0
14,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,-0.1,0.0
15,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.1
16,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.0
17,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,0.0
18,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,-0.1,0.0
19,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,0.0,1.0
20,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.1,0.1
21,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,-0.1,0.0
22,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,0.0,-0.1
23,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,-1.0,0.0
24,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.1
25,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,-1.0,-1.0
26,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
27,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
28,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,-1.0,0.0
29,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,0.0,1.0
30,1,2,3,G,C,3,2,C,G,I would choose slot machine C.,1,1,-0.1,0.0
31,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,-0.1,0.0
32,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.0
33,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,-0.1,0.0
34,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.0,0.0
35,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,0.0,0.0
36,3,6,7,F,E,6,7,F,E,I would choose slot machine E.,1,0,1.0,1.0
37,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,-1.0,0.0
38,3,6,7,F,E,6,7,F,E,I would choose slot machine F.,0,1,1.0,1.0
39,0,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,-1.0,0.0
40,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,0.0,0.1
41,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,0.1,0.1
42,1,2,3,G,C,2,3,G,C,I would choose slot machine G.,0,1,-0.1,0.0
43,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,0.0,-1.0
44,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,-1.0,0.0
45,0,0,1,A,B,1,0,B,A,I would choose slot machine B.,1,1,-1.0,0.0
46,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,1.0
47,3,6,7,F,E,7,6,E,F,I would choose slot machine E.,1,1,0.0,0.0
0,99,0,1,A,B,0,1,A,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,A,G,0,2,A,G,I would choose slot machine A.,0,1,0.0,0.0
2,99,0,3,A,C,3,0,C,A,I would choose slot machine C.,1,1,0.0,0.0
