trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,14,19
1,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,16
2,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,21,24
3,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,32
4,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,33,34
5,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,31,35
6,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,31,35
7,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,20,24
8,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,20,25
9,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,16,17
10,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,25,29
11,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,17
12,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,34,35
13,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,17,19
14,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,13,17
15,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,33,34
16,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,28,31
17,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,17
18,3,6,7,B,C,6,7,B,C,I would choose slot machine C.,1,0,32,36
19,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,15,17
20,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,22,24
21,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,20,24
22,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,21,24
23,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,33,36
24,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,30
25,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,33,36
26,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,19,23
27,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,22,24
28,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,28,30
29,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,25,29
30,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,18
31,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,28,29
32,3,6,7,B,C,7,6,C,B,I would choose slot machine C.,1,1,32,35
33,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,27,31
34,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,28
35,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,16,17
36,3,6,7,B,C,6,7,B,C,I would choose slot machine C.,1,0,31,35
37,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,28
38,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,20,24
39,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,17
40,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,33,34
41,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,20,24
42,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,32,35
43,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,18
44,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,27,29
45,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,19,23
46,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,18
47,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,21,23
48,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,20,23
49,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,33,34
50,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,32,36
51,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,30
52,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,26,30
53,3,6,7,B,C,6,7,B,C,I would choose slot machine B.,0,1,34,35
54,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,22,24
55,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,30
56,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,15,16
57,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,17,24
58,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,14,18
59,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,26,30
0,99,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,0,0
1,99,0,2,H,D,0,2,H,D,I would choose slot machine H.,0,1,0,0
2,99,0,3,H,F,3,0,F,H,I would choose slot machine F.,1,1,0,0
3,99,0,4,H,A,0,4,H,A,I would choose slot machine H.,0,1,0,0
4,99,0,5,H,G,5,0,G,H,I would choose slot machine G.,1,1,0,0
5,99,0,6,H,B,6,0,B,H,I would choose slot machine B.,1,1,0,0
6,99,0,7,H,C,7,0,C,H,I would choose slot machine C.,1,1,0,0
7,99,1,2,E,D,2,1,D,E,I would choose slot machine E.,0,0,0,0
8,99,1,3,E,F,1,3,E,F,I would choose slot machine E.,0,1,0,0
