trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,32,35
1,3,6,7,E,B,6,7,E,B,I would choose slot machine B.,1,0,33,36
2,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,16,16
3,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,30
4,3,6,7,E,B,6,7,E,B,I would choose slot machine B.,1,0,32,35
5,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,15,16
6,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,27,30
7,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,15,18
8,1,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,21,23
9,1,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,20,22
10,0,0,1,D,H,0,1,D,H,I would choose slot machine H.,1,0,14,16
11,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,33,35
12,0,0,1,D,H,0,1,D,H,I would choose slot machine H.,1,0,14,18
13,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,27,32
14,3,6,7,E,B,7,6,B,E,I would choose slot machine E.,0,0,31,34
15,1,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,22,23
16,1,2,3,F,C,3,2,C,F,I would choose slot machine F.,0,0,21,23
17,3,6,7,E,B,7,6,B,E,I would choose slot machine B.,1,1,33,37
18,1,2,3,F,C,3,2,C,F,I would choose slot machine F.,0,0,23,22
19,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,26,27
20,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,33,36
21,1,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,20,25
22,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,14,18
23,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,28
24,1,2,3,F,C,3,2,C,F,I would choose slot machine F.,0,0,19,23
25,1,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,19,24
26,0,0,1,D,H,0,1,D,H,I would choose slot machine D.,0,1,16,19
27,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,28,29
28,1,2,3,F,C,3,2,C,F,I would choose slot machine F.,0,0,20,23
29,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,14,16
30,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,29
31,0,0,1,D,H,0,1,D,H,I would choose slot machine H.,1,0,16,18
32,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,29
33,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,30
34,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,27,32
35,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,21,23
36,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,28,29
37,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,15,18
38,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,32,36
39,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,32,36
40,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,33,34
41,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,33,35
42,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,26,30
43,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,18,22
44,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,21,23
45,3,6,7,E,B,7,6,B,E,I would choose slot machine E.,0,0,32,35
46,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,13,17
47,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,19,24
48,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,15,17
49,2,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,26,30
50,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,31,35
51,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,14,18
52,3,6,7,E,B,7,6,B,E,I would choose slot machine E.,0,0,32,35
53,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,26,29
54,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,15,17
55,2,4,5,A,G,4,5,A,G,I would choose slot machine G.,1,0,27,28
56,3,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,31,36
57,0,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,14,19
58,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,20,26
59,1,2,3,F,C,3,2,C,F,I would choose slot machine C.,1,1,21,24
0,99,0,1,D,H,1,0,H,D,I would choose slot machine H.,1,1,0,0
1,99,0,2,D,F,0,2,D,F,I would choose slot machine D.,0,1,0,0
2,99,0,3,D,C,3,0,C,D,I would choose slot machine C.,1,1,0,0
3,99,0,4,D,A,4,0,A,D,I would choose slot machine A.,1,1,0,0
4,99,0,5,D,G,0,5,D,G,I would choose slot machine G.,1,0,0,0
5,99,0,6,D,E,0,6,D,E,I would choose slot machine E.,1,0,0,0
6,99,0,7,D,B,7,0,B,D,I would choose slot machine B.,1,1,0,0
7,99,1,2,H,F,1,2,H,F,I would choose slot machine H.,0,1,0,0
8,99,1,3,H,C,1,3,H,C,I would choose slot machine H.,0,1,0,0
9,99,1,4,H,A,4,1,A,H,I would choose slot machine A.,1,1,0,0
10,99,1,5,H,G,5,1,G,H,I would choose slot machine G.,1,1,0,0
11,99,1,6,H,E,1,6,H,E,I would choose slot machine E.,1,0,0,0
12,99,1,7,H,B,1,7,H,B,I would choose slot machine B.,1,0,0,0
13,99,2,3,F,C,2,3,F,C,I would choose slot machine F.,0,1,0,0
14,99,2,4,F,A,2,4,F,A,I would choose slot machine F.,0,1,0,0
15,99,2,5,F,G,2,5,F,G,I would choose slot machine G.,1,0,0,0
16,99,2,6,F,E,6,2,E,F,I would choose slot machine E.,1,1,0,0
17,99,2,7,F,B,7,2,B,F,I would choose slot machine B.,1,1,0,0
18,99,3,4,C,A,3,4,C,A,I would choose slot machine C.,0,1,0,0
19,99,3,5,C,G,3,5,C,G,I would choose slot machine G.,1,0,0,0
20,99,3,6,C,E,3,6,C,E,I would choose slot machine E.,1,0,0,0
21,99,3,7,C,B,3,7,C,B,I would choose slot machine B.,1,0,0,0
22,99,4,5,A,G,5,4,G,A,I would choose slot machine G.,1,1,0,0
23,99,4,6,A,E,6,4,E,A,I would choose slot machine E.,1,1,0,0
24,99,4,7,A,B,7,4,B,A,I would choose slot machine B.,1,1,0,0
25,99,5,6,G,E,6,5,E,G,I would choose slot machine E.,1,1,0,0
26,99,5,7,G,B,7,5,B,G,I would choose slot machine B.,1,1,0,0
27,99,6,7,E,B,6,7,E,B,I would choose slot machine E.,0,1,0,0
