trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,26,30
1,1,2,3,C,G,2,3,C,G,I would choose slot machine C.,0,1,22,22
2,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,15,16
3,1,2,3,C,G,3,2,G,C,I would choose slot machine G.,1,1,21,24
4,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,16,19
5,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,34,36
6,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,14,16
7,1,2,3,C,G,3,2,G,C,I would choose slot machine G.,1,1,23,23
8,3,6,7,A,F,7,6,F,A,I would choose slot machine F.,1,1,33,36
9,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,26,30
10,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,27,30
11,1,2,3,C,G,2,3,C,G,I would choose slot machine G.,1,0,20,24
12,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,33,36
13,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,28,30
14,1,2,3,C,G,2,3,C,G,I would choose slot machine G.,1,0,21,24
15,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,27,28
16,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,27,30
17,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,33,34
18,1,2,3,C,G,3,2,G,C,I would choose slot machine G.,1,1,21,22
19,0,0,1,E,B,1,0,B,E,I would choose slot machine E.,0,0,14,16
20,1,2,3,C,G,3,2,G,C,I would choose slot machine G.,1,1,23,22
21,1,2,3,C,G,2,3,C,G,I would choose slot machine G.,1,0,20,23
22,2,4,5,D,H,4,5,D,H,I would choose slot machine H.,1,0,27,29
23,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,33,37
24,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,26,30
25,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,13,17
26,1,2,3,C,G,2,3,C,G,I would choose slot machine G.,1,0,22,24
27,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,13,18
28,3,6,7,A,F,6,7,A,F,I would choose slot machine F.,1,0,32,37
29,0,0,1,E,B,1,0,B,E,I would choose slot machine E.,0,0,16,16
30,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,27,29
31,1,2,3,C,G,3,2,G,C,I would choose slot machine G.,1,1,21,25
32,2,4,5,D,H,5,4,H,D,I would choose slot machine H.,1,1,27,31
