trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,33,35
1,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,26,30
2,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,20,23
3,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,14,18
4,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,14,16
5,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,27,30
6,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,35,35
7,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,15,18
8,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,21,23
9,2,4,5,H,A,4,5,H,A,I would choose slot machine A.,1,0,26,30
10,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,16,17
11,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,24,30
12,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,33,35
13,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,27,29
14,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,28,29
15,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,26,30
16,1,2,3,G,B,3,2,B,G,I would choose slot machine G.,0,0,22,23
17,1,2,3,G,B,3,2,B,G,I would choose slot machine B.,1,1,23,25
18,1,2,3,G,B,3,2,B,G,I would choose slot machine B.,1,1,21,23
19,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,35,36
20,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,32,36
21,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,26,29
22,1,2,3,G,B,3,2,B,G,I would choose slot machine B.,1,1,21,23
23,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,15,18
24,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,14,16
25,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,15,17
26,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,15,17
27,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,34,35
28,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,26,30
29,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,22,23
30,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,15,16
31,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,25,29
32,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,27,31
33,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,30,36
34,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,21,25
35,1,2,3,G,B,3,2,B,G,I would choose slot machine B.,1,1,19,25
36,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,14,18
37,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,16,18
38,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,14,19
39,2,4,5,H,A,5,4,A,H,I would choose slot machine A.,1,1,26,29
40,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,20,26
41,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,22,24
42,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,34,37
43,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,27,29
44,1,2,3,G,B,2,3,G,B,I would choose slot machine G.,0,1,20,26
45,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,33,34
46,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,17,17
47,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,33,38
48,2,4,5,H,A,4,5,H,A,I would choose slot machine H.,0,1,25,28
49,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,33,36
