trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,E,B,5,4,B,E,I would choose slot machine E.,0,0,28.0,42.0
1,3,6,7,H,F,7,6,F,H,I would choose slot machine H.,0,0,29.0,34.0
2,0,0,1,G,D,0,1,G,D,I would choose slot machine G.,0,1,20.0,25.0
3,1,2,3,A,C,3,2,C,A,I would choose slot machine C.,1,1,27.0,26.0
4,3,6,7,H,F,7,6,F,H,I would choose slot machine F.,1,1,29.0,34.0
5,1,2,3,A,C,3,2,C,A,I would choose slot machine A.,0,0,27.0,26.0
6,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,27.0,26.0
7,0,0,1,G,D,1,0,D,G,I would choose slot machine D.,1,1,20.0,25.0
8,3,6,7,H,F,6,7,H,F,I would choose slot machine F.,1,0,44.0,34.0
9,1,2,3,A,C,3,2,C,A,I would choose slot machine A.,0,0,12.0,26.0
10,0,0,1,G,D,0,1,G,D,I would choose slot machine G.,0,1,20.0,25.0
11,0,0,1,G,D,1,0,D,G,I would choose slot machine D.,1,1,20.0,10.0
12,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,27.0,26.0
13,0,0,1,G,D,0,1,G,D,I would choose slot machine G.,0,1,20.0,25.0
14,0,0,1,G,D,0,1,G,D,I would choose slot machine D.,1,0,20.0,25.0
15,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,27.0,26.0
16,2,4,5,E,B,5,4,B,E,I would choose slot machine B.,1,1,28.0,42.0
17,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,27.0,26.0
18,1,2,3,A,C,2,3,A,C,I would choose slot machine A.,0,1,27.0,26.0
19,0,0,1,G,D,0,1,G,D,I would choose slot machine D.,1,0,20.0,25.0
20,3,6,7,H,F,6,7,H,F,I would choose slot machine H.,0,1,29.0,34.0
21,2,4,5,E,B,5,4,B,E,I would choose slot machine B.,1,1,28.0,27.0
22,2,4,5,E,B,5,4,B,E,I would choose slot machine B.,1,1,28.0,27.0
23,2,4,5,E,B,4,5,E,B,I would choose slot machine B.,1,0,28.0,27.0
24,2,4,5,E,B,4,5,E,B,I would choose slot machine E.,0,1,28.0,27.0
25,3,6,7,H,F,6,7,H,F,I would choose slot machine H.,0,1,44.0,34.0
26,2,4,5,E,B,4,5,E,B,I would choose slot machine E.,0,1,28.0,27.0
27,2,4,5,E,B,5,4,B,E,I would choose slot machine B.,1,1,28.0,27.0
28,2,4,5,E,B,4,5,E,B,I would choose slot machine E.,0,1,28.0,27.0
29,1,2,3,A,C,3,2,C,A,I would choose slot machine A.,0,0,12.0,26.0
