trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,H,F,4,5,H,F,"Slot machine H has a 30% chance of winning $10, a 30% chance of winning $5, and a 40% chance of losing $5.
Slot machine F has a 20% chance of winning $15, a 30% chance of winning $10, and a 50% chance of losing $10.

I would choose slot machine H.",0,1,0.0,0.0
1,2,4,5,H,F,5,4,F,H,I would choose slot machine F.,1,1,0.0,0.1
2,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,0.0,0.0
3,2,4,5,H,F,5,4,F,H,I would choose slot machine F.,1,1,0.0,0.1
4,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,0.0,1.0
5,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,0.0,0.0
6,3,6,7,G,C,6,7,G,C,I would choose slot machine C.,1,0,1.0,1.0
7,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,-1.0
8,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,-1.0
9,1,2,3,E,A,3,2,A,E,I would choose slot machine E.,0,0,-0.1,0.0
10,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,-0.1,0.0
11,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,0.0,0.1
12,2,4,5,H,F,5,4,F,H,I would choose slot machine F.,1,1,0.1,0.1
13,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,0.0,1.0
14,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,-0.1,-0.1
15,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,-1.0
16,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,1.0
17,0,0,1,B,D,1,0,D,B,I would choose slot machine B.,0,0,-1.0,0.0
18,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,0.0
19,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,-0.1,0.0
20,2,4,5,H,F,5,4,F,H,I would choose slot machine F.,1,1,0.0,0.1
21,2,4,5,H,F,4,5,H,F,I would choose slot machine F.,1,0,0.1,0.0
22,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,0.0,0.1
23,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
24,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,0.0,0.0
25,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
26,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,0.0,0.0
27,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,0.0
28,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,1.0,1.0
29,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
30,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,0.0
31,1,2,3,E,A,3,2,A,E,I would choose slot machine A.,1,1,-0.1,0.0
32,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,-0.1,0.0
33,2,4,5,H,F,4,5,H,F,I would choose slot machine H.,0,1,0.0,0.1
34,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,0.0,1.0
35,1,2,3,E,A,3,2,A,E,I would choose slot machine E.,0,0,-0.1,0.0
36,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
37,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,0.0
38,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,1.0,1.0
39,1,2,3,E,A,2,3,E,A,"Please answer within 10 seconds.

You have 10 seconds.

(If you don't answer within 10 seconds, I will choose for you.)",-99,-99,0.0,0.0
40,1,2,3,E,A,2,3,E,A,I would choose slot machine E.,0,1,-0.1,-0.1
41,2,4,5,H,F,5,4,F,H,I would choose slot machine F.,1,1,0.1,0.1
42,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,1.0
43,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,0.0
44,2,4,5,H,F,5,4,F,H,"Please answer within 10 seconds.

You have 10 seconds.

(If you don't answer within 10 seconds, I will choose for you.)",-99,-99,0.0,0.1
45,1,2,3,E,A,3,2,A,E,"Please answer within 10 seconds.

You have 10 seconds.

(If you don't answer within 10 seconds, I will assume you are unable to make a decision and will choose a slot machine randomly)",-99,-99,-0.1,-0.1
46,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,0.0,0.0
47,3,6,7,G,C,6,7,G,C,I would choose slot machine G.,0,1,0.0,1.0
0,99,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
1,99,0,2,B,E,0,2,B,E,I would choose slot machine E.,1,0,0.0,0.0
2,99,0,3,B,A,0,3,B,A,I would choose slot machine B.,0,1,0.0,0.0
3,99,0,4,B,H,4,0,H,B,I would choose slot machine H.,1,1,0.0,0.0
4,99,0,5,B,F,0,5,B,F,I would choose slot machine F.,1,0,0.0,0.0
5,99,0,6,B,G,0,6,B,G,I would choose slot machine G.,1,0,0.0,0.0
6,99,0,7,B,C,0,7,B,C,I would choose slot machine C.,1,0,0.0,0.0
7,99,1,2,D,E,1,2,D,E,I would choose slot machine E.,1,0,0.0,0.0
8,99,1,3,D,A,3,1,A,D,I would choose slot machine A.,1,1,0.0,0.0
9,99,1,4,D,H,1,4,D,H,I would choose slot machine H.,1,0,0.0,0.0
10,99,1,5,D,F,5,1,F,D,I would choose slot machine F.,1,1,0.0,0.0
