trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,I,J,E,9,7,8,E,I,J,I would choose slot machine J.,0,0,14,53,86
1,2,5,-99,6,C,--,H,5,-99,6,C,--,H,I would choose slot machine H.,1,0,15,0,84
2,2,5,-99,6,C,--,H,5,-99,6,C,--,H,I would choose slot machine H.,1,0,11,0,87
3,2,5,-99,6,C,--,H,5,-99,6,C,--,H,I would choose slot machine H.,1,0,14,0,87
4,3,7,8,9,I,J,E,8,7,9,J,I,E,I would choose slot machine E.,1,0,16,49,86
5,1,2,3,4,B,F,G,4,2,3,G,B,F,I would choose slot machine G.,1,1,13,31,54
6,1,2,3,4,B,F,G,3,2,4,F,B,G,I would choose slot machine G.,1,0,14,34,49
7,3,7,8,9,I,J,E,8,9,7,J,E,I,I would choose slot machine E.,1,0,15,50,83
8,3,7,8,9,I,J,E,8,7,9,J,I,E,I would choose slot machine E.,1,0,15,50,86
9,1,2,3,4,B,F,G,3,4,2,F,G,B,I would choose slot machine G.,1,0,11,33,49
10,0,0,-99,1,A,--,D,1,-99,0,D,--,A,I would choose slot machine D.,1,1,15,0,47
11,3,7,8,9,I,J,E,9,7,8,E,I,J,I would choose slot machine E.,1,1,15,47,85
12,0,0,-99,1,A,--,D,1,-99,0,D,--,A,I would choose slot machine D.,1,1,13,0,49
13,1,2,3,4,B,F,G,3,2,4,F,B,G,I would choose slot machine G.,1,0,12,33,51
14,0,0,-99,1,A,--,D,0,-99,1,A,--,D,I would choose slot machine D.,1,0,16,0,51
15,0,0,-99,1,A,--,D,0,-99,1,A,--,D,I would choose slot machine D.,1,0,17,0,50
16,0,0,-99,1,A,--,D,1,-99,0,D,--,A,I would choose slot machine D.,1,1,14,0,49
17,0,0,-99,1,A,--,D,1,-99,0,D,--,A,I would choose slot machine D.,1,1,13,0,51
18,1,2,3,4,B,F,G,2,4,3,B,G,F,I would choose slot machine G.,1,0,14,31,51
19,1,2,3,4,B,F,G,4,2,3,G,B,F,I would choose slot machine G.,1,1,14,27,54
20,2,5,-99,6,C,--,H,6,-99,5,H,--,C,I would choose slot machine H.,1,1,14,0,85
21,1,2,3,4,B,F,G,4,3,2,G,F,B,I would choose slot machine G.,1,1,12,33,51
22,3,7,8,9,I,J,E,7,9,8,I,E,J,I would choose slot machine E.,1,0,13,51,84
23,0,0,-99,1,A,--,D,0,-99,1,A,--,D,I would choose slot machine D.,1,0,14,0,49
24,3,7,8,9,I,J,E,7,8,9,I,J,E,I would choose slot machine E.,1,0,14,49,89
25,3,7,8,9,I,J,E,7,8,9,I,J,E,I would choose slot machine E.,1,0,12,51,81
26,2,5,-99,6,C,--,H,6,-99,5,H,--,C,I would choose slot machine H.,1,1,8,0,85
