trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine J.,0,0,15,0,48
1,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,15,0,83
2,3,7,8,9,A,E,G,9,7,8,G,A,E,I would choose slot machine G.,1,1,9,52,85
3,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,12,0,48
4,3,7,8,9,A,E,G,8,9,7,E,G,A,I would choose slot machine G.,1,0,15,53,84
5,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,15,0,46
6,1,2,3,4,F,H,D,3,4,2,H,D,F,I would choose slot machine H.,0,1,15,31,49
7,3,7,8,9,A,E,G,8,7,9,E,A,G,I would choose slot machine G.,1,0,11,51,84
8,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,13,0,89
9,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,11,0,86
10,3,7,8,9,A,E,G,9,8,7,G,E,A,I would choose slot machine G.,1,1,12,49,85
11,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,15,0,48
12,1,2,3,4,F,H,D,2,4,3,F,D,H,I would choose slot machine D.,1,0,12,30,50
13,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,15,0,48
14,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,13,0,85
15,1,2,3,4,F,H,D,2,3,4,F,H,D,I would choose slot machine D.,1,0,15,31,52
16,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,10,0,88
17,3,7,8,9,A,E,G,9,8,7,G,E,A,I would choose slot machine G.,1,1,13,50,86
18,2,5,-99,6,C,--,B,5,-99,6,C,--,B,I would choose slot machine B.,1,0,10,0,82
19,3,7,8,9,A,E,G,7,8,9,A,E,G,I would choose slot machine G.,1,0,16,51,86
20,1,2,3,4,F,H,D,4,2,3,D,F,H,I would choose slot machine D.,1,1,13,34,48
21,3,7,8,9,A,E,G,7,9,8,A,G,E,I would choose slot machine G.,1,0,11,47,87
22,2,5,-99,6,C,--,B,5,-99,6,C,--,B,I would choose slot machine B.,1,0,13,0,84
23,3,7,8,9,A,E,G,7,9,8,A,G,E,I would choose slot machine G.,1,0,12,49,82
24,1,2,3,4,F,H,D,2,4,3,F,D,H,I would choose slot machine D.,1,0,13,32,51
25,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,11,0,48
26,3,7,8,9,A,E,G,8,9,7,E,G,A,I would choose slot machine G.,1,0,12,48,87
27,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,18,0,49
28,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,17,0,86
29,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,13,0,50
30,2,5,-99,6,C,--,B,5,-99,6,C,--,B,I would choose slot machine B.,1,0,15,0,85
31,1,2,3,4,F,H,D,3,2,4,H,F,D,I would choose slot machine D.,1,0,15,32,48
32,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,16,0,52
33,2,5,-99,6,C,--,B,5,-99,6,C,--,B,I would choose slot machine B.,1,0,13,0,83
34,3,7,8,9,A,E,G,8,9,7,E,G,A,I would choose slot machine G.,1,0,11,46,82
35,3,7,8,9,A,E,G,9,7,8,G,A,E,I would choose slot machine G.,1,1,12,48,88
36,2,5,-99,6,C,--,B,5,-99,6,C,--,B,I would choose slot machine B.,1,0,13,0,88
37,3,7,8,9,A,E,G,9,8,7,G,E,A,I would choose slot machine G.,1,1,14,49,82
38,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,14,0,84
39,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,13,0,88
40,3,7,8,9,A,E,G,8,7,9,E,A,G,I would choose slot machine G.,1,0,9,48,83
41,1,2,3,4,F,H,D,4,3,2,D,H,F,I would choose slot machine D.,1,1,12,32,51
42,1,2,3,4,F,H,D,4,2,3,D,F,H,I would choose slot machine D.,1,1,15,34,47
43,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,15,0,51
44,1,2,3,4,F,H,D,3,4,2,H,D,F,I would choose slot machine D.,1,0,16,30,52
45,1,2,3,4,F,H,D,2,4,3,F,D,H,I would choose slot machine D.,1,0,13,33,52
46,1,2,3,4,F,H,D,4,2,3,D,F,H,I would choose slot machine D.,1,1,15,30,51
47,3,7,8,9,A,E,G,7,9,8,A,G,E,I would choose slot machine G.,1,0,12,50,82
48,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,11,0,84
49,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,14,0,50
50,1,2,3,4,F,H,D,2,3,4,F,H,D,I would choose slot machine D.,1,0,14,32,48
51,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,11,0,51
52,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,11,0,52
53,1,2,3,4,F,H,D,3,2,4,H,F,D,I would choose slot machine D.,1,0,7,30,51
54,1,2,3,4,F,H,D,4,2,3,D,F,H,I would choose slot machine D.,1,1,13,29,48
55,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,15,0,51
56,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,18,0,52
57,1,2,3,4,F,H,D,2,4,3,F,D,H,I would choose slot machine D.,1,0,16,31,49
58,3,7,8,9,A,E,G,7,9,8,A,G,E,I would choose slot machine G.,1,0,14,54,85
59,2,5,-99,6,C,--,B,6,-99,5,B,--,C,I would choose slot machine B.,1,1,13,0,84
0,99,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,0,0,0
1,99,0,-99,2,J,--,F,2,-99,0,F,--,J,I would choose slot machine J.,0,0,0,0,0
2,99,0,-99,3,J,--,H,0,-99,3,J,--,H,I would choose slot machine J.,0,1,0,0,0
3,99,0,-99,4,J,--,D,0,-99,4,J,--,D,I would choose slot machine D.,1,0,0,0,0
4,99,0,-99,5,J,--,C,5,-99,0,C,--,J,I would choose slot machine J.,0,0,0,0,0
5,99,0,-99,6,J,--,B,6,-99,0,B,--,J,I would choose slot machine B.,1,1,0,0,0
6,99,0,-99,7,J,--,A,0,-99,7,J,--,A,I would choose slot machine J.,0,1,0,0,0
7,99,0,-99,8,J,--,E,0,-99,8,J,--,E,I would choose slot machine J.,0,1,0,0,0
8,99,0,-99,9,J,--,G,0,-99,9,J,--,G,I would choose slot machine G.,1,0,0,0,0
9,99,1,-99,2,I,--,F,1,-99,2,I,--,F,I would choose slot machine I.,0,1,0,0,0
10,99,1,-99,3,I,--,H,3,-99,1,H,--,I,I would choose slot machine I.,0,0,0,0,0
11,99,1,-99,4,I,--,D,1,-99,4,I,--,D,I would choose slot machine I.,0,1,0,0,0
12,99,1,-99,5,I,--,C,1,-99,5,I,--,C,I would choose slot machine I.,0,1,0,0,0
13,99,1,-99,6,I,--,B,6,-99,1,B,--,I,I would choose slot machine B.,1,1,0,0,0
14,99,1,-99,7,I,--,A,1,-99,7,I,--,A,I would choose slot machine I.,0,1,0,0,0
15,99,1,-99,8,I,--,E,8,-99,1,E,--,I,I would choose slot machine E.,1,1,0,0,0
16,99,1,-99,9,I,--,G,1,-99,9,I,--,G,I would choose slot machine G.,1,0,0,0,0
17,99,2,-99,3,F,--,H,2,-99,3,F,--,H,I would choose slot machine H.,1,0,0,0,0
18,99,2,-99,4,F,--,D,2,-99,4,F,--,D,I would choose slot machine D.,1,0,0,0,0
19,99,2,-99,5,F,--,C,5,-99,2,C,--,F,I would choose slot machine C.,1,1,0,0,0
20,99,2,-99,6,F,--,B,6,-99,2,B,--,F,I would choose slot machine B.,1,1,0,0,0
21,99,2,-99,7,F,--,A,2,-99,7,F,--,A,I would choose slot machine F.,0,1,0,0,0
22,99,2,-99,8,F,--,E,8,-99,2,E,--,F,I would choose slot machine E.,1,1,0,0,0
23,99,2,-99,9,F,--,G,9,-99,2,G,--,F,I would choose slot machine G.,1,1,0,0,0
24,99,3,-99,4,H,--,D,3,-99,4,H,--,D,I would choose slot machine D.,1,0,0,0,0
25,99,3,-99,5,H,--,C,3,-99,5,H,--,C,I would choose slot machine H.,0,1,0,0,0
26,99,3,-99,6,H,--,B,6,-99,3,B,--,H,I would choose slot machine B.,1,1,0,0,0
27,99,3,-99,7,H,--,A,3,-99,7,H,--,A,I would choose slot machine H.,0,1,0,0,0
28,99,3,-99,8,H,--,E,8,-99,3,E,--,H,I would choose slot machine E.,1,1,0,0,0
29,99,3,-99,9,H,--,G,3,-99,9,H,--,G,I would choose slot machine G.,1,0,0,0,0
