trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,E,D,C,3,4,2,D,C,E,I would choose slot machine D.,0,1,11,29,47
1,1,2,3,4,E,D,C,4,2,3,C,E,D,I would choose slot machine C.,1,1,16,36,50
2,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,13,0,51
3,3,7,8,9,G,I,H,9,7,8,H,G,I,I would choose slot machine H.,1,1,10,50,84
4,3,7,8,9,G,I,H,9,7,8,H,G,I,I would choose slot machine H.,1,1,15,53,86
5,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,13,0,50
6,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,13,0,50
7,3,7,8,9,G,I,H,8,9,7,I,H,G,I would choose slot machine H.,1,0,17,52,90
8,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,16,0,86
9,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,14,0,88
10,3,7,8,9,G,I,H,9,8,7,H,I,G,I would choose slot machine H.,1,1,14,50,86
11,3,7,8,9,G,I,H,7,8,9,G,I,H,I would choose slot machine H.,1,0,14,47,85
12,3,7,8,9,G,I,H,8,9,7,I,H,G,I would choose slot machine H.,1,0,16,49,85
13,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,13,0,88
14,3,7,8,9,G,I,H,8,7,9,I,G,H,I would choose slot machine H.,1,0,14,51,87
15,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,17,0,50
16,3,7,8,9,G,I,H,9,8,7,H,I,G,I would choose slot machine H.,1,1,13,47,83
17,1,2,3,4,E,D,C,2,4,3,E,C,D,I would choose slot machine C.,1,0,13,33,52
18,1,2,3,4,E,D,C,2,4,3,E,C,D,I would choose slot machine C.,1,0,13,30,51
19,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,13,0,84
20,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,13,0,48
21,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,16,0,85
22,1,2,3,4,E,D,C,4,2,3,C,E,D,I would choose slot machine C.,1,1,12,33,51
23,1,2,3,4,E,D,C,4,2,3,C,E,D,I would choose slot machine C.,1,1,14,32,51
24,2,5,-99,6,F,--,J,6,-99,5,J,--,F,I would choose slot machine J.,1,1,16,0,82
25,2,5,-99,6,F,--,J,6,-99,5,J,--,F,I would choose slot machine J.,1,1,12,0,88
26,1,2,3,4,E,D,C,2,4,3,E,C,D,I would choose slot machine C.,1,0,16,33,49
27,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,12,0,49
28,3,7,8,9,G,I,H,9,8,7,H,I,G,I would choose slot machine H.,1,1,13,49,85
29,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,13,0,50
30,3,7,8,9,G,I,H,8,7,9,I,G,H,I would choose slot machine H.,1,0,13,48,83
31,1,2,3,4,E,D,C,4,3,2,C,D,E,I would choose slot machine C.,1,1,14,28,45
32,1,2,3,4,E,D,C,3,4,2,D,C,E,I would choose slot machine C.,1,0,10,31,46
33,1,2,3,4,E,D,C,4,3,2,C,D,E,I would choose slot machine C.,1,1,14,29,49
34,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,13,0,80
35,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,11,0,87
36,2,5,-99,6,F,--,J,6,-99,5,J,--,F,I would choose slot machine J.,1,1,12,0,84
37,1,2,3,4,E,D,C,3,2,4,D,E,C,I would choose slot machine C.,1,0,14,34,51
38,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,11,0,82
39,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,12,0,51
40,2,5,-99,6,F,--,J,6,-99,5,J,--,F,I would choose slot machine J.,1,1,15,0,84
41,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,15,0,85
42,1,2,3,4,E,D,C,2,3,4,E,D,C,I would choose slot machine C.,1,0,14,29,51
43,3,7,8,9,G,I,H,8,9,7,I,H,G,I would choose slot machine H.,1,0,12,50,87
44,2,5,-99,6,F,--,J,6,-99,5,J,--,F,I would choose slot machine J.,1,1,12,0,87
45,3,7,8,9,G,I,H,8,7,9,I,G,H,I would choose slot machine H.,1,0,14,48,88
46,1,2,3,4,E,D,C,4,3,2,C,D,E,I would choose slot machine C.,1,1,13,29,55
47,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,13,0,51
48,3,7,8,9,G,I,H,9,8,7,H,I,G,I would choose slot machine H.,1,1,13,53,85
49,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,9,0,49
50,2,5,-99,6,F,--,J,5,-99,6,F,--,J,I would choose slot machine J.,1,0,15,0,86
51,1,2,3,4,E,D,C,2,4,3,E,C,D,I would choose slot machine C.,1,0,13,33,50
52,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,16,0,52
53,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,11,0,53
54,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,16,0,53
55,3,7,8,9,G,I,H,8,9,7,I,H,G,I would choose slot machine H.,1,0,12,49,87
56,1,2,3,4,E,D,C,3,4,2,D,C,E,I would choose slot machine C.,1,0,13,31,50
57,3,7,8,9,G,I,H,7,9,8,G,H,I,I would choose slot machine H.,1,0,13,49,83
58,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,13,0,47
59,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,15,0,50
0,99,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,0,0,0
1,99,0,-99,2,B,--,E,0,-99,2,B,--,E,I would choose slot machine B.,0,1,0,0,0
2,99,0,-99,3,B,--,D,3,-99,0,D,--,B,I would choose slot machine D.,1,1,0,0,0
3,99,0,-99,4,B,--,C,0,-99,4,B,--,C,I would choose slot machine C.,1,0,0,0,0
4,99,0,-99,5,B,--,F,0,-99,5,B,--,F,I would choose slot machine B.,0,1,0,0,0
5,99,0,-99,6,B,--,J,0,-99,6,B,--,J,I would choose slot machine J.,1,0,0,0,0
