trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine B.,0,1,13,0,86
1,3,7,8,9,A,D,I,8,7,9,D,A,I,I would choose slot machine D.,0,1,13,48,86
2,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,12,0,88
3,2,5,-99,6,B,--,C,6,-99,5,C,--,B,I would choose slot machine C.,1,1,13,0,86
4,1,2,3,4,G,E,H,4,2,3,H,G,E,I would choose slot machine H.,1,1,15,29,51
5,2,5,-99,6,B,--,C,6,-99,5,C,--,B,I would choose slot machine C.,1,1,13,0,88
6,2,5,-99,6,B,--,C,6,-99,5,C,--,B,I would choose slot machine C.,1,1,15,0,86
7,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,13,0,83
8,1,2,3,4,G,E,H,2,4,3,G,H,E,I would choose slot machine G.,0,1,16,33,49
9,3,7,8,9,A,D,I,9,8,7,I,D,A,I would choose slot machine I.,1,1,11,51,87
10,1,2,3,4,G,E,H,3,2,4,E,G,H,I would choose slot machine H.,1,0,13,31,52
11,3,7,8,9,A,D,I,8,7,9,D,A,I,I would choose slot machine I.,1,0,13,49,85
12,3,7,8,9,A,D,I,8,7,9,D,A,I,I would choose slot machine I.,1,0,12,49,87
13,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,11,0,88
14,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,12,0,50
15,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,11,0,86
16,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,15,0,48
17,3,7,8,9,A,D,I,7,8,9,A,D,I,I would choose slot machine I.,1,0,13,49,85
18,3,7,8,9,A,D,I,9,7,8,I,A,D,I would choose slot machine I.,1,1,16,50,84
19,2,5,-99,6,B,--,C,6,-99,5,C,--,B,I would choose slot machine C.,1,1,14,0,87
20,0,0,-99,1,J,--,F,0,-99,1,J,--,F,I would choose slot machine F.,1,0,13,0,49
21,1,2,3,4,G,E,H,2,4,3,G,H,E,I would choose slot machine G.,0,1,14,32,45
22,1,2,3,4,G,E,H,4,2,3,H,G,E,I would choose slot machine H.,1,1,13,32,47
23,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,19,0,83
24,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,15,0,55
25,1,2,3,4,G,E,H,3,2,4,E,G,H,I would choose slot machine H.,1,0,15,31,49
26,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,12,0,83
27,2,5,-99,6,B,--,C,6,-99,5,C,--,B,I would choose slot machine C.,1,1,12,0,86
28,1,2,3,4,G,E,H,3,2,4,E,G,H,I would choose slot machine H.,1,0,16,30,47
29,3,7,8,9,A,D,I,7,9,8,A,I,D,I would choose slot machine I.,1,0,12,51,87
30,1,2,3,4,G,E,H,2,4,3,G,H,E,I would choose slot machine G.,0,1,12,34,47
31,1,2,3,4,G,E,H,2,3,4,G,E,H,I would choose slot machine G.,0,1,15,30,48
32,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,12,0,86
33,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,16,0,49
34,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,14,0,52
35,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,17,0,51
36,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,16,0,82
37,3,7,8,9,A,D,I,7,9,8,A,I,D,I would choose slot machine I.,1,0,18,52,88
38,0,0,-99,1,J,--,F,0,-99,1,J,--,F,I would choose slot machine F.,1,0,13,0,47
39,0,0,-99,1,J,--,F,0,-99,1,J,--,F,I would choose slot machine F.,1,0,12,0,51
40,3,7,8,9,A,D,I,7,8,9,A,D,I,I would choose slot machine I.,1,0,16,48,85
41,1,2,3,4,G,E,H,4,3,2,H,E,G,I would choose slot machine H.,1,1,13,29,49
42,3,7,8,9,A,D,I,9,8,7,I,D,A,I would choose slot machine I.,1,1,15,48,84
43,1,2,3,4,G,E,H,3,4,2,E,H,G,I would choose slot machine E.,0,1,10,34,51
44,1,2,3,4,G,E,H,4,3,2,H,E,G,I would choose slot machine H.,1,1,14,31,48
45,0,0,-99,1,J,--,F,0,-99,1,J,--,F,I would choose slot machine F.,1,0,13,0,52
46,1,2,3,4,G,E,H,4,2,3,H,G,E,I would choose slot machine H.,1,1,10,32,48
47,3,7,8,9,A,D,I,9,8,7,I,D,A,I would choose slot machine I.,1,1,13,52,87
48,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,14,0,49
49,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,11,0,49
50,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,12,0,46
51,3,7,8,9,A,D,I,7,8,9,A,D,I,I would choose slot machine I.,1,0,10,44,84
52,2,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,13,0,85
53,3,7,8,9,A,D,I,7,8,9,A,D,I,I would choose slot machine I.,1,0,13,47,88
54,1,2,3,4,G,E,H,4,2,3,H,G,E,I would choose slot machine H.,1,1,12,30,47
55,1,2,3,4,G,E,H,3,2,4,E,G,H,I would choose slot machine H.,1,0,16,30,49
56,3,7,8,9,A,D,I,8,7,9,D,A,I,I would choose slot machine I.,1,0,14,48,85
57,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,11,0,52
58,0,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,13,0,47
59,3,7,8,9,A,D,I,7,8,9,A,D,I,I would choose slot machine I.,1,0,15,49,87
0,99,0,-99,1,J,--,F,1,-99,0,F,--,J,I would choose slot machine F.,1,1,0,0,0
1,99,0,-99,2,J,--,G,2,-99,0,G,--,J,I would choose slot machine G.,1,1,0,0,0
2,99,0,-99,3,J,--,E,3,-99,0,E,--,J,I would choose slot machine E.,1,1,0,0,0
3,99,0,-99,4,J,--,H,4,-99,0,H,--,J,I would choose slot machine H.,1,1,0,0,0
4,99,0,-99,5,J,--,B,0,-99,5,J,--,B,I would choose slot machine J.,0,1,0,0,0
5,99,0,-99,6,J,--,C,6,-99,0,C,--,J,I would choose slot machine C.,1,1,0,0,0
6,99,0,-99,7,J,--,A,0,-99,7,J,--,A,I would choose slot machine J.,0,1,0,0,0
7,99,0,-99,8,J,--,D,0,-99,8,J,--,D,I would choose slot machine J.,0,1,0,0,0
8,99,0,-99,9,J,--,I,9,-99,0,I,--,J,I would choose slot machine I.,1,1,0,0,0
9,99,1,-99,2,F,--,G,1,-99,2,F,--,G,I would choose slot machine F.,0,1,0,0,0
10,99,1,-99,3,F,--,E,1,-99,3,F,--,E,I would choose slot machine F.,0,1,0,0,0
11,99,1,-99,4,F,--,H,1,-99,4,F,--,H,I would choose slot machine F.,0,1,0,0,0
12,99,1,-99,5,F,--,B,1,-99,5,F,--,B,I would choose slot machine F.,0,1,0,0,0
13,99,1,-99,6,F,--,C,6,-99,1,C,--,F,I would choose slot machine C.,1,1,0,0,0
14,99,1,-99,7,F,--,A,1,-99,7,F,--,A,I would choose slot machine F.,0,1,0,0,0
15,99,1,-99,8,F,--,D,8,-99,1,D,--,F,I would choose slot machine D.,1,1,0,0,0
16,99,1,-99,9,F,--,I,1,-99,9,F,--,I,I would choose slot machine I.,1,0,0,0,0
17,99,2,-99,3,G,--,E,2,-99,3,G,--,E,I would choose slot machine G.,0,1,0,0,0
18,99,2,-99,4,G,--,H,2,-99,4,G,--,H,I would choose slot machine H.,1,0,0,0,0
19,99,2,-99,5,G,--,B,2,-99,5,G,--,B,I would choose slot machine G.,0,1,0,0,0
20,99,2,-99,6,G,--,C,2,-99,6,G,--,C,I would choose slot machine C.,1,0,0,0,0
21,99,2,-99,7,G,--,A,7,-99,2,A,--,G,I would choose slot machine A.,1,1,0,0,0
22,99,2,-99,8,G,--,D,2,-99,8,G,--,D,I would choose slot machine G.,0,1,0,0,0
23,99,2,-99,9,G,--,I,9,-99,2,I,--,G,I would choose slot machine I.,1,1,0,0,0
24,99,3,-99,4,E,--,H,3,-99,4,E,--,H,I would choose slot machine E.,0,1,0,0,0
25,99,3,-99,5,E,--,B,3,-99,5,E,--,B,I would choose slot machine E.,0,1,0,0,0
26,99,3,-99,6,E,--,C,6,-99,3,C,--,E,I would choose slot machine C.,1,1,0,0,0
27,99,3,-99,7,E,--,A,7,-99,3,A,--,E,I would choose slot machine A.,1,1,0,0,0
28,99,3,-99,8,E,--,D,8,-99,3,D,--,E,I would choose slot machine D.,1,1,0,0,0
29,99,3,-99,9,E,--,I,9,-99,3,I,--,E,I would choose slot machine I.,1,1,0,0,0
30,99,4,-99,5,H,--,B,5,-99,4,B,--,H,I would choose slot machine B.,1,1,0,0,0
31,99,4,-99,6,H,--,C,4,-99,6,H,--,C,I would choose slot machine H.,0,1,0,0,0
32,99,4,-99,7,H,--,A,4,-99,7,H,--,A,I would choose slot machine H.,0,1,0,0,0
33,99,4,-99,8,H,--,D,8,-99,4,D,--,H,I would choose slot machine H.,0,0,0,0,0
34,99,4,-99,9,H,--,I,4,-99,9,H,--,I,I would choose slot machine I.,1,0,0,0,0
35,99,5,-99,6,B,--,C,5,-99,6,B,--,C,I would choose slot machine C.,1,0,0,0,0
36,99,5,-99,7,B,--,A,7,-99,5,A,--,B,I would choose slot machine A.,1,1,0,0,0
37,99,5,-99,8,B,--,D,8,-99,5,D,--,B,I would choose slot machine D.,1,1,0,0,0
38,99,5,-99,9,B,--,I,5,-99,9,B,--,I,I would choose slot machine I.,1,0,0,0,0
39,99,6,-99,7,C,--,A,7,-99,6,A,--,C,I would choose slot machine C.,0,0,0,0,0
40,99,6,-99,8,C,--,D,8,-99,6,D,--,C,I would choose slot machine D.,1,1,0,0,0
41,99,6,-99,9,C,--,I,9,-99,6,I,--,C,I would choose slot machine I.,1,1,0,0,0
42,99,7,-99,8,A,--,D,7,-99,8,A,--,D,I would choose slot machine D.,1,0,0,0,0
43,99,7,-99,9,A,--,I,9,-99,7,I,--,A,I would choose slot machine I.,1,1,0,0,0
44,99,8,-99,9,D,--,I,8,-99,9,D,--,I,I would choose slot machine I.,1,0,0,0,0
