trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine E.,0,0,15,0,85
1,1,2,3,4,J,D,A,4,3,2,A,D,J,I would choose slot machine A.,1,1,19,34,45
2,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,12,0,88
3,1,2,3,4,J,D,A,4,3,2,A,D,J,I would choose slot machine A.,1,1,12,30,49
4,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,8,0,84
5,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine I.,1,0,16,0,86
6,3,7,8,9,F,H,G,7,8,9,F,H,G,I would choose slot machine F.,0,1,14,48,85
7,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,9,0,52
8,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,13,0,86
9,3,7,8,9,F,H,G,8,9,7,H,G,F,I would choose slot machine G.,1,0,16,48,86
10,3,7,8,9,F,H,G,8,9,7,H,G,F,I would choose slot machine G.,1,0,16,51,85
11,1,2,3,4,J,D,A,3,2,4,D,J,A,I would choose slot machine A.,1,0,18,35,48
12,3,7,8,9,F,H,G,7,9,8,F,G,H,I would choose slot machine G.,1,0,16,48,89
13,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,14,0,50
14,1,2,3,4,J,D,A,3,4,2,D,A,J,I would choose slot machine A.,1,0,12,33,49
15,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,13,0,83
16,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,14,0,52
17,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,14,0,48
18,1,2,3,4,J,D,A,2,4,3,J,A,D,I would choose slot machine A.,1,0,10,34,51
19,3,7,8,9,F,H,G,8,9,7,H,G,F,I would choose slot machine G.,1,0,11,51,86
20,3,7,8,9,F,H,G,8,9,7,H,G,F,I would choose slot machine G.,1,0,14,53,85
21,3,7,8,9,F,H,G,7,9,8,F,G,H,I would choose slot machine G.,1,0,13,50,84
22,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,13,0,88
23,1,2,3,4,J,D,A,2,3,4,J,D,A,I would choose slot machine A.,1,0,16,34,46
