trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,D,B,A,9,8,7,A,B,D,I would choose slot machine A.,1,1,16,47,86
1,2,5,-99,6,H,--,F,5,-99,6,H,--,F,I would choose slot machine H.,0,1,11,0,90
2,2,5,-99,6,H,--,F,6,-99,5,F,--,H,I would choose slot machine F.,1,1,11,0,87
3,1,2,3,4,I,G,J,2,4,3,I,J,G,I would choose slot machine G.,0,0,9,34,48
4,1,2,3,4,I,G,J,4,2,3,J,I,G,I would choose slot machine J.,1,1,15,31,49
5,3,7,8,9,D,B,A,8,9,7,B,A,D,I would choose slot machine A.,1,0,12,51,85
6,0,0,-99,1,C,--,E,0,-99,1,C,--,E,I would choose slot machine C.,0,1,14,0,51
7,1,2,3,4,I,G,J,3,2,4,G,I,J,I would choose slot machine J.,1,0,13,27,50
8,2,5,-99,6,H,--,F,6,-99,5,F,--,H,I would choose slot machine F.,1,1,15,0,84
9,0,0,-99,1,C,--,E,1,-99,0,E,--,C,I would choose slot machine E.,1,1,17,0,49
10,3,7,8,9,D,B,A,9,8,7,A,B,D,I would choose slot machine A.,1,1,9,48,87
11,1,2,3,4,I,G,J,3,4,2,G,J,I,I would choose slot machine J.,1,0,13,30,47
12,1,2,3,4,I,G,J,4,3,2,J,G,I,I would choose slot machine J.,1,1,12,32,50
13,1,2,3,4,I,G,J,4,3,2,J,G,I,I would choose slot machine J.,1,1,14,32,53
14,0,0,-99,1,C,--,E,1,-99,0,E,--,C,I would choose slot machine E.,1,1,13,0,53
15,3,7,8,9,D,B,A,7,8,9,D,B,A,I would choose slot machine A.,1,0,15,49,88
16,3,7,8,9,D,B,A,7,8,9,D,B,A,I would choose slot machine A.,1,0,12,51,85
17,2,5,-99,6,H,--,F,6,-99,5,F,--,H,I would choose slot machine F.,1,1,11,0,86
18,0,0,-99,1,C,--,E,1,-99,0,E,--,C,I would choose slot machine E.,1,1,15,0,49
19,1,2,3,4,I,G,J,3,2,4,G,I,J,I would choose slot machine J.,1,0,13,34,49
20,0,0,-99,1,C,--,E,0,-99,1,C,--,E,I would choose slot machine E.,1,0,14,0,53
21,3,7,8,9,D,B,A,9,8,7,A,B,D,I would choose slot machine A.,1,1,9,52,85
22,3,7,8,9,D,B,A,8,7,9,B,D,A,I would choose slot machine A.,1,0,14,50,84
23,3,7,8,9,D,B,A,9,8,7,A,B,D,I would choose slot machine A.,1,1,11,51,84
24,3,7,8,9,D,B,A,9,7,8,A,D,B,I would choose slot machine A.,1,1,12,50,86
25,3,7,8,9,D,B,A,7,9,8,D,A,B,I would choose slot machine A.,1,0,15,48,87
26,0,0,-99,1,C,--,E,1,-99,0,E,--,C,I would choose slot machine E.,1,1,16,0,51
27,0,0,-99,1,C,--,E,0,-99,1,C,--,E,I would choose slot machine E.,1,0,13,0,47
