trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,C,A,F,7,8,9,C,A,F,I would choose slot machine C.,0,1,12,49,85
1,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine G.,0,1,12,0,84
2,3,7,8,9,C,A,F,7,9,8,C,F,A,I would choose slot machine F.,1,0,14,51,87
3,3,7,8,9,C,A,F,7,8,9,C,A,F,I would choose slot machine F.,1,0,9,49,84
4,1,2,3,4,H,I,J,4,2,3,J,H,I,I would choose slot machine J.,1,1,14,30,49
5,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine B.,0,1,15,0,49
6,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine G.,0,1,15,0,85
7,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,16,0,50
8,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,11,0,47
9,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,14,0,51
10,1,2,3,4,H,I,J,2,4,3,H,J,I,I would choose slot machine J.,1,0,15,31,51
11,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,15,0,52
12,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,12,33,48
13,3,7,8,9,C,A,F,7,8,9,C,A,F,I would choose slot machine F.,1,0,12,49,86
14,1,2,3,4,H,I,J,4,2,3,J,H,I,I would choose slot machine J.,1,1,16,31,46
15,1,2,3,4,H,I,J,3,2,4,I,H,J,I would choose slot machine J.,1,0,15,32,46
16,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,15,25,48
17,1,2,3,4,H,I,J,3,4,2,I,J,H,I would choose slot machine J.,1,0,13,29,49
18,1,2,3,4,H,I,J,4,2,3,J,H,I,I would choose slot machine J.,1,1,17,33,49
19,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,14,36,51
20,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,14,34,48
21,1,2,3,4,H,I,J,2,3,4,H,I,J,I would choose slot machine J.,1,0,11,32,47
22,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,13,0,51
23,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,16,0,48
24,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,17,0,90
25,1,2,3,4,H,I,J,3,4,2,I,J,H,I would choose slot machine J.,1,0,11,32,47
26,3,7,8,9,C,A,F,7,9,8,C,F,A,I would choose slot machine F.,1,0,11,50,87
27,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,12,0,86
28,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,15,31,50
29,3,7,8,9,C,A,F,9,8,7,F,A,C,I would choose slot machine F.,1,1,16,49,86
30,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,15,0,87
31,3,7,8,9,C,A,F,7,8,9,C,A,F,I would choose slot machine F.,1,0,14,49,82
32,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,15,0,48
33,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,16,0,50
34,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,14,0,50
35,3,7,8,9,C,A,F,7,9,8,C,F,A,I would choose slot machine F.,1,0,11,48,86
36,3,7,8,9,C,A,F,7,9,8,C,F,A,I would choose slot machine F.,1,0,15,49,84
37,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,13,0,49
38,3,7,8,9,C,A,F,8,7,9,A,C,F,I would choose slot machine F.,1,0,13,51,83
39,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,14,0,88
40,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,15,0,50
41,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,14,0,86
42,3,7,8,9,C,A,F,8,7,9,A,C,F,I would choose slot machine F.,1,0,17,49,85
43,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,14,0,83
44,1,2,3,4,H,I,J,3,4,2,I,J,H,I would choose slot machine J.,1,0,12,33,48
45,1,2,3,4,H,I,J,4,3,2,J,I,H,I would choose slot machine J.,1,1,13,34,48
46,3,7,8,9,C,A,F,7,8,9,C,A,F,I would choose slot machine F.,1,0,10,49,83
47,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,14,0,85
48,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,15,0,81
49,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,15,0,51
50,3,7,8,9,C,A,F,7,9,8,C,F,A,I would choose slot machine F.,1,0,15,49,83
51,0,0,-99,1,B,--,D,1,-99,0,D,--,B,I would choose slot machine D.,1,1,15,0,52
52,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,13,0,87
53,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,15,0,83
54,3,7,8,9,C,A,F,8,7,9,A,C,F,I would choose slot machine F.,1,0,12,52,89
55,3,7,8,9,C,A,F,8,9,7,A,F,C,I would choose slot machine F.,1,0,14,48,83
56,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,15,0,83
57,2,5,-99,6,G,--,E,6,-99,5,E,--,G,I would choose slot machine E.,1,1,15,0,88
58,0,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,15,0,51
59,2,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,14,0,87
0,99,0,-99,1,B,--,D,0,-99,1,B,--,D,I would choose slot machine D.,1,0,0,0,0
1,99,0,-99,2,B,--,H,2,-99,0,H,--,B,I would choose slot machine H.,1,1,0,0,0
2,99,0,-99,3,B,--,I,0,-99,3,B,--,I,I would choose slot machine B.,0,1,0,0,0
3,99,0,-99,4,B,--,J,4,-99,0,J,--,B,I would choose slot machine J.,1,1,0,0,0
4,99,0,-99,5,B,--,G,0,-99,5,B,--,G,I would choose slot machine G.,1,0,0,0,0
5,99,0,-99,6,B,--,E,6,-99,0,E,--,B,I would choose slot machine E.,1,1,0,0,0
6,99,0,-99,7,B,--,C,0,-99,7,B,--,C,I would choose slot machine B.,0,1,0,0,0
7,99,0,-99,8,B,--,A,0,-99,8,B,--,A,I would choose slot machine A.,1,0,0,0,0
8,99,0,-99,9,B,--,F,9,-99,0,F,--,B,I would choose slot machine F.,1,1,0,0,0
9,99,1,-99,2,D,--,H,2,-99,1,H,--,D,I would choose slot machine D.,0,0,0,0,0
10,99,1,-99,3,D,--,I,1,-99,3,D,--,I,I would choose slot machine D.,0,1,0,0,0
11,99,1,-99,4,D,--,J,4,-99,1,J,--,D,I would choose slot machine J.,1,1,0,0,0
12,99,1,-99,5,D,--,G,5,-99,1,G,--,D,I would choose slot machine G.,1,1,0,0,0
13,99,1,-99,6,D,--,E,6,-99,1,E,--,D,I would choose slot machine E.,1,1,0,0,0
14,99,1,-99,7,D,--,C,7,-99,1,C,--,D,I would choose slot machine D.,0,0,0,0,0
15,99,1,-99,8,D,--,A,1,-99,8,D,--,A,I would choose slot machine A.,1,0,0,0,0
16,99,1,-99,9,D,--,F,9,-99,1,F,--,D,I would choose slot machine F.,1,1,0,0,0
17,99,2,-99,3,H,--,I,3,-99,2,I,--,H,I would choose slot machine I.,1,1,0,0,0
18,99,2,-99,4,H,--,J,4,-99,2,J,--,H,I would choose slot machine J.,1,1,0,0,0
19,99,2,-99,5,H,--,G,2,-99,5,H,--,G,I would choose slot machine G.,1,0,0,0,0
20,99,2,-99,6,H,--,E,6,-99,2,E,--,H,I would choose slot machine E.,1,1,0,0,0
21,99,2,-99,7,H,--,C,2,-99,7,H,--,C,I would choose slot machine H.,0,1,0,0,0
22,99,2,-99,8,H,--,A,8,-99,2,A,--,H,I would choose slot machine A.,1,1,0,0,0
23,99,2,-99,9,H,--,F,2,-99,9,H,--,F,I would choose slot machine F.,1,0,0,0,0
24,99,3,-99,4,I,--,J,3,-99,4,I,--,J,I would choose slot machine J.,1,0,0,0,0
25,99,3,-99,5,I,--,G,5,-99,3,G,--,I,I would choose slot machine G.,1,1,0,0,0
26,99,3,-99,6,I,--,E,3,-99,6,I,--,E,I would choose slot machine E.,1,0,0,0,0
27,99,3,-99,7,I,--,C,7,-99,3,C,--,I,I would choose slot machine C.,1,1,0,0,0
28,99,3,-99,8,I,--,A,8,-99,3,A,--,I,I would choose slot machine A.,1,1,0,0,0
29,99,3,-99,9,I,--,F,9,-99,3,F,--,I,I would choose slot machine F.,1,1,0,0,0
30,99,4,-99,5,J,--,G,4,-99,5,J,--,G,I would choose slot machine J.,0,1,0,0,0
31,99,4,-99,6,J,--,E,4,-99,6,J,--,E,I would choose slot machine E.,1,0,0,0,0
32,99,4,-99,7,J,--,C,7,-99,4,C,--,J,I would choose slot machine J.,0,0,0,0,0
33,99,4,-99,8,J,--,A,8,-99,4,A,--,J,I would choose slot machine A.,1,1,0,0,0
34,99,4,-99,9,J,--,F,4,-99,9,J,--,F,I would choose slot machine F.,1,0,0,0,0
35,99,5,-99,6,G,--,E,5,-99,6,G,--,E,I would choose slot machine E.,1,0,0,0,0
36,99,5,-99,7,G,--,C,7,-99,5,C,--,G,I would choose slot machine C.,1,1,0,0,0
37,99,5,-99,8,G,--,A,8,-99,5,A,--,G,I would choose slot machine A.,1,1,0,0,0
38,99,5,-99,9,G,--,F,5,-99,9,G,--,F,I would choose slot machine F.,1,0,0,0,0
39,99,6,-99,7,E,--,C,7,-99,6,C,--,E,I would choose slot machine E.,0,0,0,0,0
40,99,6,-99,8,E,--,A,8,-99,6,A,--,E,I would choose slot machine E.,0,0,0,0,0
41,99,6,-99,9,E,--,F,6,-99,9,E,--,F,I would choose slot machine F.,1,0,0,0,0
42,99,7,-99,8,C,--,A,7,-99,8,C,--,A,I would choose slot machine A.,1,0,0,0,0
43,99,7,-99,9,C,--,F,9,-99,7,F,--,C,I would choose slot machine F.,1,1,0,0,0
44,99,8,-99,9,A,--,F,8,-99,9,A,--,F,I would choose slot machine F.,1,0,0,0,0
