trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,G,J,E,8,7,9,J,G,E,I would choose slot machine J.,0,1,16,49,84
1,0,0,-99,1,H,--,C,0,-99,1,H,--,C,I would choose slot machine H.,0,1,13,0,52
2,1,2,3,4,B,A,I,3,4,2,A,I,B,I would choose slot machine A.,0,1,14,30,50
3,2,5,-99,6,D,--,F,5,-99,6,D,--,F,I would choose slot machine D.,0,1,12,0,85
4,3,7,8,9,G,J,E,7,8,9,G,J,E,I would choose slot machine J.,0,0,15,50,85
5,2,5,-99,6,D,--,F,6,-99,5,F,--,D,I would choose slot machine F.,1,1,15,0,84
6,3,7,8,9,G,J,E,9,7,8,E,G,J,I would choose slot machine E.,1,1,16,47,84
7,1,2,3,4,B,A,I,4,3,2,I,A,B,I would choose slot machine I.,1,1,12,33,51
8,2,5,-99,6,D,--,F,5,-99,6,D,--,F,I would choose slot machine F.,1,0,20,0,84
9,1,2,3,4,B,A,I,2,4,3,B,I,A,I would choose slot machine I.,1,0,15,31,50
10,2,5,-99,6,D,--,F,5,-99,6,D,--,F,I would choose slot machine F.,1,0,15,0,84
11,3,7,8,9,G,J,E,7,8,9,G,J,E,I would choose slot machine E.,1,0,16,48,85
12,0,0,-99,1,H,--,C,0,-99,1,H,--,C,I would choose slot machine C.,1,0,14,0,49
13,1,2,3,4,B,A,I,2,3,4,B,A,I,I would choose slot machine I.,1,0,14,35,49
14,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,14,0,49
15,3,7,8,9,G,J,E,8,7,9,J,G,E,I would choose slot machine E.,1,0,14,48,84
16,2,5,-99,6,D,--,F,6,-99,5,F,--,D,I would choose slot machine F.,1,1,13,0,89
17,0,0,-99,1,H,--,C,0,-99,1,H,--,C,I would choose slot machine H.,0,1,15,0,49
18,3,7,8,9,G,J,E,7,9,8,G,E,J,I would choose slot machine E.,1,0,15,53,90
