trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,A,J,D,3,2,4,J,A,D,I would choose slot machine J.,0,1,12,30,50
1,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine F.,0,1,10,0,84
2,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,12,0,49
3,1,2,3,4,A,J,D,4,2,3,D,A,J,I would choose slot machine D.,1,1,12,31,52
4,1,2,3,4,A,J,D,3,4,2,J,D,A,I would choose slot machine J.,0,1,16,30,52
5,1,2,3,4,A,J,D,2,3,4,A,J,D,I would choose slot machine D.,1,0,17,31,49
6,1,2,3,4,A,J,D,2,4,3,A,D,J,I would choose slot machine D.,1,0,14,32,49
7,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,14,0,49
8,1,2,3,4,A,J,D,4,2,3,D,A,J,I would choose slot machine D.,1,1,14,28,48
9,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,13,0,86
10,3,7,8,9,H,B,E,7,9,8,H,E,B,I would choose slot machine H.,0,1,14,49,84
11,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,12,0,87
12,3,7,8,9,H,B,E,7,9,8,H,E,B,I would choose slot machine E.,1,0,11,46,84
13,3,7,8,9,H,B,E,9,8,7,E,B,H,I would choose slot machine E.,1,1,15,47,86
14,3,7,8,9,H,B,E,9,8,7,E,B,H,I would choose slot machine E.,1,1,17,49,86
15,2,5,-99,6,F,--,I,6,-99,5,I,--,F,I would choose slot machine I.,1,1,14,0,85
16,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,12,0,85
17,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,12,0,49
18,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,16,0,51
19,2,5,-99,6,F,--,I,6,-99,5,I,--,F,I would choose slot machine I.,1,1,13,0,83
20,3,7,8,9,H,B,E,9,8,7,E,B,H,I would choose slot machine E.,1,1,13,48,86
21,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,13,0,48
22,2,5,-99,6,F,--,I,6,-99,5,I,--,F,I would choose slot machine I.,1,1,14,0,87
23,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,11,0,83
24,3,7,8,9,H,B,E,8,7,9,B,H,E,I would choose slot machine E.,1,0,16,48,84
25,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,15,0,48
26,1,2,3,4,A,J,D,3,4,2,J,D,A,I would choose slot machine J.,0,1,15,30,48
27,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,12,0,48
28,2,5,-99,6,F,--,I,6,-99,5,I,--,F,I would choose slot machine I.,1,1,14,0,83
29,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,12,0,50
30,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,13,0,49
31,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,15,0,47
32,1,2,3,4,A,J,D,2,3,4,A,J,D,I would choose slot machine D.,1,0,15,29,48
33,3,7,8,9,H,B,E,7,9,8,H,E,B,I would choose slot machine E.,1,0,13,50,88
34,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,17,0,55
35,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,14,0,50
36,3,7,8,9,H,B,E,8,9,7,B,E,H,I would choose slot machine E.,1,0,12,49,88
37,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,13,0,48
38,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,18,0,85
39,3,7,8,9,H,B,E,8,9,7,B,E,H,I would choose slot machine E.,1,0,15,49,86
40,1,2,3,4,A,J,D,2,3,4,A,J,D,I would choose slot machine D.,1,0,15,29,48
41,1,2,3,4,A,J,D,3,4,2,J,D,A,I would choose slot machine J.,0,1,13,33,49
42,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,16,0,90
43,1,2,3,4,A,J,D,4,3,2,D,J,A,I would choose slot machine D.,1,1,16,30,49
44,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,14,0,85
45,3,7,8,9,H,B,E,7,8,9,H,B,E,I would choose slot machine E.,1,0,10,54,85
46,1,2,3,4,A,J,D,4,3,2,D,J,A,I would choose slot machine D.,1,1,16,33,50
47,1,2,3,4,A,J,D,3,4,2,J,D,A,I would choose slot machine J.,0,1,15,31,51
48,1,2,3,4,A,J,D,4,3,2,D,J,A,I would choose slot machine D.,1,1,13,30,50
49,2,5,-99,6,F,--,I,6,-99,5,I,--,F,I would choose slot machine I.,1,1,14,0,87
50,3,7,8,9,H,B,E,7,8,9,H,B,E,I would choose slot machine E.,1,0,17,51,84
51,3,7,8,9,H,B,E,8,7,9,B,H,E,I would choose slot machine E.,1,0,10,47,83
52,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,15,0,50
53,1,2,3,4,A,J,D,2,4,3,A,D,J,I would choose slot machine D.,1,0,11,36,47
54,3,7,8,9,H,B,E,9,7,8,E,H,B,I would choose slot machine E.,1,1,13,52,87
55,3,7,8,9,H,B,E,7,9,8,H,E,B,I would choose slot machine E.,1,0,15,53,86
56,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,13,0,84
57,3,7,8,9,H,B,E,7,9,8,H,E,B,I would choose slot machine E.,1,0,16,46,86
58,2,5,-99,6,F,--,I,5,-99,6,F,--,I,I would choose slot machine I.,1,0,11,0,86
59,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,11,0,48
0,99,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,0,0,0
1,99,0,-99,2,C,--,A,0,-99,2,C,--,A,I would choose slot machine C.,0,1,0,0,0
