trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,13,0,82
1,3,7,8,9,B,J,D,7,8,9,B,J,D,I would choose slot machine B.,0,1,15,50,87
2,3,7,8,9,B,J,D,9,8,7,D,J,B,I would choose slot machine D.,1,1,16,48,86
3,3,7,8,9,B,J,D,8,9,7,J,D,B,I would choose slot machine D.,1,0,11,49,85
4,1,2,3,4,G,C,E,2,4,3,G,E,C,I would choose slot machine G.,0,1,15,34,49
5,2,5,-99,6,F,--,H,5,-99,6,F,--,H,I would choose slot machine H.,1,0,16,0,87
6,0,0,-99,1,A,--,I,0,-99,1,A,--,I,I would choose slot machine A.,0,1,12,0,50
7,0,0,-99,1,A,--,I,1,-99,0,I,--,A,I would choose slot machine I.,1,1,12,0,46
8,1,2,3,4,G,C,E,4,3,2,E,C,G,I would choose slot machine E.,1,1,13,30,49
9,0,0,-99,1,A,--,I,1,-99,0,I,--,A,I would choose slot machine I.,1,1,16,0,52
10,0,0,-99,1,A,--,I,0,-99,1,A,--,I,I would choose slot machine I.,1,0,19,0,48
11,1,2,3,4,G,C,E,2,4,3,G,E,C,I would choose slot machine E.,1,0,13,31,52
12,1,2,3,4,G,C,E,4,3,2,E,C,G,I would choose slot machine E.,1,1,18,30,51
13,3,7,8,9,B,J,D,8,7,9,J,B,D,I would choose slot machine D.,1,0,14,48,86
14,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,16,0,90
15,3,7,8,9,B,J,D,9,7,8,D,B,J,I would choose slot machine D.,1,1,15,50,82
16,1,2,3,4,G,C,E,4,3,2,E,C,G,I would choose slot machine E.,1,1,11,28,48
17,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,15,0,84
18,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,17,0,86
19,0,0,-99,1,A,--,I,0,-99,1,A,--,I,I would choose slot machine I.,1,0,15,0,50
20,3,7,8,9,B,J,D,9,8,7,D,J,B,I would choose slot machine D.,1,1,14,46,84
21,3,7,8,9,B,J,D,8,9,7,J,D,B,I would choose slot machine D.,1,0,15,46,83
22,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,8,0,84
23,3,7,8,9,B,J,D,9,8,7,D,J,B,I would choose slot machine D.,1,1,14,49,85
24,2,5,-99,6,F,--,H,5,-99,6,F,--,H,I would choose slot machine H.,1,0,13,0,89
25,0,0,-99,1,A,--,I,1,-99,0,I,--,A,I would choose slot machine I.,1,1,15,0,48
26,0,0,-99,1,A,--,I,1,-99,0,I,--,A,I would choose slot machine I.,1,1,11,0,46
27,1,2,3,4,G,C,E,3,4,2,C,E,G,I would choose slot machine E.,1,0,12,29,50
