trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,B,J,G,2,4,3,B,G,J,I would choose slot machine B.,0,1,13,31,48
1,1,2,3,4,B,J,G,3,4,2,J,G,B,I would choose slot machine G.,1,0,9,36,52
2,3,7,8,9,I,E,F,7,9,8,I,F,E,I would choose slot machine I.,0,1,13,48,86
3,3,7,8,9,I,E,F,7,8,9,I,E,F,I would choose slot machine F.,1,0,16,46,85
4,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,14,0,49
5,1,2,3,4,B,J,G,2,3,4,B,J,G,I would choose slot machine G.,1,0,15,31,47
6,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,17,0,82
7,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,15,0,48
8,0,0,-99,1,D,--,H,0,-99,1,D,--,H,I would choose slot machine H.,1,0,13,0,46
9,1,2,3,4,B,J,G,2,3,4,B,J,G,I would choose slot machine G.,1,0,15,31,50
10,3,7,8,9,I,E,F,9,7,8,F,I,E,I would choose slot machine F.,1,1,10,49,85
11,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,11,0,48
12,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,13,0,86
13,3,7,8,9,I,E,F,7,9,8,I,F,E,I would choose slot machine F.,1,0,9,47,86
14,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,16,0,49
15,3,7,8,9,I,E,F,8,9,7,E,F,I,I would choose slot machine F.,1,0,12,50,87
16,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,16,0,86
17,3,7,8,9,I,E,F,8,9,7,E,F,I,I would choose slot machine F.,1,0,13,51,86
18,1,2,3,4,B,J,G,3,4,2,J,G,B,I would choose slot machine G.,1,0,12,36,51
19,1,2,3,4,B,J,G,4,2,3,G,B,J,I would choose slot machine G.,1,1,13,28,50
20,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,11,0,47
21,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,14,0,86
22,3,7,8,9,I,E,F,7,9,8,I,F,E,I would choose slot machine F.,1,0,13,48,86
23,0,0,-99,1,D,--,H,0,-99,1,D,--,H,I would choose slot machine H.,1,0,13,0,49
24,3,7,8,9,I,E,F,9,8,7,F,E,I,I would choose slot machine F.,1,1,12,49,87
25,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,12,0,88
26,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,14,0,87
27,0,0,-99,1,D,--,H,0,-99,1,D,--,H,I would choose slot machine H.,1,0,10,0,48
28,0,0,-99,1,D,--,H,0,-99,1,D,--,H,I would choose slot machine H.,1,0,16,0,50
29,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,13,0,87
30,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,17,0,52
31,3,7,8,9,I,E,F,8,7,9,E,I,F,I would choose slot machine F.,1,0,14,49,89
32,3,7,8,9,I,E,F,9,7,8,F,I,E,I would choose slot machine F.,1,1,15,53,87
33,3,7,8,9,I,E,F,8,7,9,E,I,F,I would choose slot machine E.,0,1,11,52,87
34,1,2,3,4,B,J,G,2,3,4,B,J,G,I would choose slot machine G.,1,0,15,32,46
35,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,15,0,82
36,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,15,0,87
37,1,2,3,4,B,J,G,3,4,2,J,G,B,I would choose slot machine J.,0,1,14,32,49
38,1,2,3,4,B,J,G,4,2,3,G,B,J,I would choose slot machine G.,1,1,13,31,48
39,3,7,8,9,I,E,F,9,8,7,F,E,I,I would choose slot machine F.,1,1,12,50,88
40,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,14,0,87
41,1,2,3,4,B,J,G,3,2,4,J,B,G,I would choose slot machine G.,1,0,16,29,50
42,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,13,0,51
43,0,0,-99,1,D,--,H,0,-99,1,D,--,H,I would choose slot machine H.,1,0,13,0,52
44,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,12,0,88
45,1,2,3,4,B,J,G,3,2,4,J,B,G,I would choose slot machine G.,1,0,16,31,46
46,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,12,0,85
47,3,7,8,9,I,E,F,9,8,7,F,E,I,I would choose slot machine F.,1,1,15,49,87
48,1,2,3,4,B,J,G,3,4,2,J,G,B,I would choose slot machine G.,1,0,16,34,50
49,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,16,0,52
50,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,16,0,85
51,3,7,8,9,I,E,F,8,9,7,E,F,I,I would choose slot machine E.,0,1,16,48,84
52,1,2,3,4,B,J,G,4,3,2,G,J,B,I would choose slot machine G.,1,1,13,33,53
53,1,2,3,4,B,J,G,3,2,4,J,B,G,I would choose slot machine G.,1,0,15,36,47
54,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,13,0,48
55,3,7,8,9,I,E,F,7,9,8,I,F,E,I would choose slot machine E.,0,0,12,49,85
56,0,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,14,0,47
57,1,2,3,4,B,J,G,4,3,2,G,J,B,I would choose slot machine G.,1,1,14,29,50
58,2,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,13,0,88
59,2,5,-99,6,A,--,C,6,-99,5,C,--,A,I would choose slot machine C.,1,1,14,0,87
0,99,0,-99,1,D,--,H,1,-99,0,H,--,D,I would choose slot machine H.,1,1,0,0,0
1,99,0,-99,2,D,--,B,0,-99,2,D,--,B,I would choose slot machine D.,0,1,0,0,0
2,99,0,-99,3,D,--,J,0,-99,3,D,--,J,I would choose slot machine J.,1,0,0,0,0
3,99,0,-99,4,D,--,G,4,-99,0,G,--,D,I would choose slot machine G.,1,1,0,0,0
4,99,0,-99,5,D,--,A,5,-99,0,A,--,D,I would choose slot machine A.,1,1,0,0,0
5,99,0,-99,6,D,--,C,0,-99,6,D,--,C,I would choose slot machine C.,1,0,0,0,0
6,99,0,-99,7,D,--,I,7,-99,0,I,--,D,I would choose slot machine I.,1,1,0,0,0
7,99,0,-99,8,D,--,E,8,-99,0,E,--,D,I would choose slot machine E.,1,1,0,0,0
8,99,0,-99,9,D,--,F,9,-99,0,F,--,D,I would choose slot machine F.,1,1,0,0,0
9,99,1,-99,2,H,--,B,1,-99,2,H,--,B,I would choose slot machine H.,0,1,0,0,0
10,99,1,-99,3,H,--,J,1,-99,3,H,--,J,I would choose slot machine H.,0,1,0,0,0
11,99,1,-99,4,H,--,G,4,-99,1,G,--,H,I would choose slot machine G.,1,1,0,0,0
12,99,1,-99,5,H,--,A,1,-99,5,H,--,A,I would choose slot machine H.,0,1,0,0,0
13,99,1,-99,6,H,--,C,1,-99,6,H,--,C,I would choose slot machine H.,0,1,0,0,0
14,99,1,-99,7,H,--,I,7,-99,1,I,--,H,I would choose slot machine H.,0,0,0,0,0
15,99,1,-99,8,H,--,E,8,-99,1,E,--,H,I would choose slot machine E.,1,1,0,0,0
16,99,1,-99,9,H,--,F,9,-99,1,F,--,H,I would choose slot machine F.,1,1,0,0,0
17,99,2,-99,3,B,--,J,3,-99,2,J,--,B,I would choose slot machine J.,1,1,0,0,0
18,99,2,-99,4,B,--,G,4,-99,2,G,--,B,I would choose slot machine G.,1,1,0,0,0
19,99,2,-99,5,B,--,A,2,-99,5,B,--,A,I would choose slot machine B.,0,1,0,0,0
20,99,2,-99,6,B,--,C,6,-99,2,C,--,B,I would choose slot machine C.,1,1,0,0,0
21,99,2,-99,7,B,--,I,7,-99,2,I,--,B,I would choose slot machine I.,1,1,0,0,0
22,99,2,-99,8,B,--,E,8,-99,2,E,--,B,I would choose slot machine E.,1,1,0,0,0
23,99,2,-99,9,B,--,F,2,-99,9,B,--,F,I would choose slot machine F.,1,0,0,0,0
24,99,3,-99,4,J,--,G,3,-99,4,J,--,G,I would choose slot machine G.,1,0,0,0,0
25,99,3,-99,5,J,--,A,3,-99,5,J,--,A,I would choose slot machine J.,0,1,0,0,0
26,99,3,-99,6,J,--,C,3,-99,6,J,--,C,I would choose slot machine C.,1,0,0,0,0
27,99,3,-99,7,J,--,I,3,-99,7,J,--,I,I would choose slot machine J.,0,1,0,0,0
28,99,3,-99,8,J,--,E,8,-99,3,E,--,J,I would choose slot machine E.,1,1,0,0,0
29,99,3,-99,9,J,--,F,3,-99,9,J,--,F,I would choose slot machine F.,1,0,0,0,0
30,99,4,-99,5,G,--,A,5,-99,4,A,--,G,I would choose slot machine G.,0,0,0,0,0
31,99,4,-99,6,G,--,C,6,-99,4,C,--,G,I would choose slot machine C.,1,1,0,0,0
32,99,4,-99,7,G,--,I,7,-99,4,I,--,G,I would choose slot machine G.,0,0,0,0,0
33,99,4,-99,8,G,--,E,4,-99,8,G,--,E,I would choose slot machine G.,0,1,0,0,0
34,99,4,-99,9,G,--,F,4,-99,9,G,--,F,I would choose slot machine F.,1,0,0,0,0
35,99,5,-99,6,A,--,C,5,-99,6,A,--,C,I would choose slot machine C.,1,0,0,0,0
36,99,5,-99,7,A,--,I,7,-99,5,I,--,A,I would choose slot machine I.,1,1,0,0,0
37,99,5,-99,8,A,--,E,5,-99,8,A,--,E,I would choose slot machine E.,1,0,0,0,0
38,99,5,-99,9,A,--,F,5,-99,9,A,--,F,I would choose slot machine F.,1,0,0,0,0
39,99,6,-99,7,C,--,I,7,-99,6,I,--,C,I would choose slot machine C.,0,0,0,0,0
40,99,6,-99,8,C,--,E,8,-99,6,E,--,C,I would choose slot machine E.,1,1,0,0,0
