trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,H,A,F,2,3,4,H,A,F,I would choose slot machine H.,0,1,13,32,48
1,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,14,0,86
2,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine G.,0,1,12,0,47
3,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,15,0,48
4,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,15,0,49
5,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,16,0,48
6,3,7,8,9,J,I,B,9,8,7,B,I,J,I would choose slot machine B.,1,1,14,50,83
7,3,7,8,9,J,I,B,8,7,9,I,J,B,I would choose slot machine B.,1,0,18,47,86
8,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,51
9,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,12,0,52
10,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,13,0,87
11,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,14,0,85
12,1,2,3,4,H,A,F,2,3,4,H,A,F,I would choose slot machine F.,1,0,13,30,51
13,3,7,8,9,J,I,B,9,8,7,B,I,J,I would choose slot machine B.,1,1,13,52,88
14,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,13,0,50
15,3,7,8,9,J,I,B,8,9,7,I,B,J,I would choose slot machine B.,1,0,10,50,84
16,1,2,3,4,H,A,F,2,4,3,H,F,A,I would choose slot machine F.,1,0,13,33,51
17,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,12,0,51
18,3,7,8,9,J,I,B,7,9,8,J,B,I,I would choose slot machine B.,1,0,13,50,84
19,1,2,3,4,H,A,F,3,4,2,A,F,H,I would choose slot machine A.,0,1,16,30,52
20,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,13,0,83
21,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,15,0,83
22,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,15,0,87
23,1,2,3,4,H,A,F,3,4,2,A,F,H,I would choose slot machine A.,0,1,13,30,54
24,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,15,0,53
25,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,13,0,54
26,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,16,0,85
27,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,17,0,82
28,3,7,8,9,J,I,B,9,7,8,B,J,I,I would choose slot machine B.,1,1,15,54,83
29,3,7,8,9,J,I,B,7,9,8,J,B,I,I would choose slot machine B.,1,0,10,48,84
30,3,7,8,9,J,I,B,9,8,7,B,I,J,I would choose slot machine B.,1,1,11,51,80
31,3,7,8,9,J,I,B,9,7,8,B,J,I,I would choose slot machine B.,1,1,16,47,86
32,1,2,3,4,H,A,F,2,4,3,H,F,A,I would choose slot machine F.,1,0,8,29,50
33,3,7,8,9,J,I,B,7,8,9,J,I,B,I would choose slot machine B.,1,0,11,48,85
34,3,7,8,9,J,I,B,9,8,7,B,I,J,I would choose slot machine B.,1,1,13,50,87
35,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,48
36,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,12,0,83
37,1,2,3,4,H,A,F,3,2,4,A,H,F,I would choose slot machine F.,1,0,15,33,48
38,3,7,8,9,J,I,B,8,7,9,I,J,B,I would choose slot machine B.,1,0,15,53,85
39,0,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,14,0,48
40,1,2,3,4,H,A,F,2,4,3,H,F,A,I would choose slot machine H.,0,1,15,33,50
41,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,10,0,85
42,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,14,0,84
43,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,14,0,88
44,1,2,3,4,H,A,F,4,3,2,F,A,H,I would choose slot machine F.,1,1,12,28,55
45,3,7,8,9,J,I,B,9,7,8,B,J,I,I would choose slot machine B.,1,1,14,50,86
46,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,16,0,53
47,1,2,3,4,H,A,F,4,2,3,F,H,A,I would choose slot machine F.,1,1,17,32,53
48,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,10,0,86
49,3,7,8,9,J,I,B,8,7,9,I,J,B,I would choose slot machine B.,1,0,17,47,85
50,1,2,3,4,H,A,F,2,3,4,H,A,F,I would choose slot machine F.,1,0,12,30,51
51,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,11,0,48
52,1,2,3,4,H,A,F,3,4,2,A,F,H,I would choose slot machine A.,0,1,13,32,48
53,2,5,-99,6,C,--,E,6,-99,5,E,--,C,I would choose slot machine E.,1,1,14,0,86
54,0,0,-99,1,G,--,D,0,-99,1,G,--,D,I would choose slot machine D.,1,0,11,0,51
55,3,7,8,9,J,I,B,9,7,8,B,J,I,I would choose slot machine B.,1,1,14,51,84
56,1,2,3,4,H,A,F,3,2,4,A,H,F,I would choose slot machine F.,1,0,14,30,51
57,1,2,3,4,H,A,F,4,2,3,F,H,A,I would choose slot machine F.,1,1,14,31,54
58,1,2,3,4,H,A,F,3,2,4,A,H,F,I would choose slot machine F.,1,0,13,31,51
59,2,5,-99,6,C,--,E,5,-99,6,C,--,E,I would choose slot machine E.,1,0,16,0,89
0,99,0,-99,1,G,--,D,1,-99,0,D,--,G,I would choose slot machine D.,1,1,0,0,0
1,99,0,-99,2,G,--,H,2,-99,0,H,--,G,I would choose slot machine H.,1,1,0,0,0
2,99,0,-99,3,G,--,A,3,-99,0,A,--,G,I would choose slot machine A.,1,1,0,0,0
3,99,0,-99,4,G,--,F,0,-99,4,G,--,F,I would choose slot machine F.,1,0,0,0,0
4,99,0,-99,5,G,--,C,5,-99,0,C,--,G,I would choose slot machine C.,1,1,0,0,0
5,99,0,-99,6,G,--,E,6,-99,0,E,--,G,I would choose slot machine E.,1,1,0,0,0
6,99,0,-99,7,G,--,J,7,-99,0,J,--,G,I would choose slot machine J.,1,1,0,0,0
7,99,0,-99,8,G,--,I,8,-99,0,I,--,G,I would choose slot machine I.,1,1,0,0,0
8,99,0,-99,9,G,--,B,9,-99,0,B,--,G,I would choose slot machine B.,1,1,0,0,0
9,99,1,-99,2,D,--,H,1,-99,2,D,--,H,I would choose slot machine D.,0,1,0,0,0
10,99,1,-99,3,D,--,A,3,-99,1,A,--,D,I would choose slot machine A.,1,1,0,0,0
11,99,1,-99,4,D,--,F,1,-99,4,D,--,F,I would choose slot machine F.,1,0,0,0,0
12,99,1,-99,5,D,--,C,1,-99,5,D,--,C,I would choose slot machine D.,0,1,0,0,0
13,99,1,-99,6,D,--,E,1,-99,6,D,--,E,I would choose slot machine E.,1,0,0,0,0
14,99,1,-99,7,D,--,J,7,-99,1,J,--,D,I would choose slot machine D.,0,0,0,0,0
15,99,1,-99,8,D,--,I,1,-99,8,D,--,I,I would choose slot machine D.,0,1,0,0,0
