trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,G,J,F,3,4,2,J,F,G,I would choose slot machine J.,0,1,14,31,49
1,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,9,0,50
2,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,86
3,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,14,0,48
4,3,7,8,9,H,A,B,7,9,8,H,B,A,I would choose slot machine H.,0,1,13,52,86
5,3,7,8,9,H,A,B,7,8,9,H,A,B,I would choose slot machine B.,1,0,12,46,84
6,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,14,0,52
7,3,7,8,9,H,A,B,7,8,9,H,A,B,I would choose slot machine B.,1,0,15,49,90
8,3,7,8,9,H,A,B,8,9,7,A,B,H,I would choose slot machine B.,1,0,14,48,86
9,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,15,0,52
10,1,2,3,4,G,J,F,2,3,4,G,J,F,I would choose slot machine G.,0,1,12,34,51
11,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,13,0,47
12,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,84
13,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,12,0,48
14,3,7,8,9,H,A,B,7,8,9,H,A,B,I would choose slot machine B.,1,0,16,51,85
15,1,2,3,4,G,J,F,3,4,2,J,F,G,I would choose slot machine J.,0,1,12,31,47
16,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,13,0,48
17,3,7,8,9,H,A,B,8,9,7,A,B,H,I would choose slot machine B.,1,0,13,50,85
18,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,16,0,81
19,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,13,0,50
20,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,88
21,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,17,0,86
22,1,2,3,4,G,J,F,2,4,3,G,F,J,I would choose slot machine F.,1,0,13,31,48
23,3,7,8,9,H,A,B,8,9,7,A,B,H,I would choose slot machine B.,1,0,15,47,88
24,1,2,3,4,G,J,F,3,2,4,J,G,F,I would choose slot machine F.,1,0,11,28,48
25,2,5,-99,6,I,--,E,5,-99,6,I,--,E,I would choose slot machine E.,1,0,13,0,87
26,1,2,3,4,G,J,F,2,3,4,G,J,F,I would choose slot machine F.,1,0,13,30,52
27,1,2,3,4,G,J,F,4,2,3,F,G,J,I would choose slot machine F.,1,1,13,32,51
28,1,2,3,4,G,J,F,4,2,3,F,G,J,I would choose slot machine F.,1,1,14,29,49
29,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,11,0,84
30,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,87
31,3,7,8,9,H,A,B,8,9,7,A,B,H,I would choose slot machine B.,1,0,14,52,88
32,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,14,0,85
33,1,2,3,4,G,J,F,3,4,2,J,F,G,I would choose slot machine J.,0,1,14,33,49
34,3,7,8,9,H,A,B,7,8,9,H,A,B,I would choose slot machine B.,1,0,14,48,86
35,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,14,0,50
36,3,7,8,9,H,A,B,7,9,8,H,B,A,I would choose slot machine B.,1,0,15,50,89
37,3,7,8,9,H,A,B,9,8,7,B,A,H,I would choose slot machine B.,1,1,13,49,81
38,3,7,8,9,H,A,B,9,8,7,B,A,H,I would choose slot machine B.,1,1,12,49,84
39,1,2,3,4,G,J,F,3,4,2,J,F,G,I would choose slot machine J.,0,1,15,33,51
40,1,2,3,4,G,J,F,2,4,3,G,F,J,I would choose slot machine G.,0,1,14,32,46
41,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,15,0,52
42,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,12,0,49
43,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,10,0,86
44,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,16,0,51
45,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,16,0,51
46,2,5,-99,6,I,--,E,5,-99,6,I,--,E,I would choose slot machine E.,1,0,14,0,87
47,1,2,3,4,G,J,F,2,4,3,G,F,J,I would choose slot machine G.,0,1,12,27,50
48,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,85
49,3,7,8,9,H,A,B,9,7,8,B,H,A,I would choose slot machine B.,1,1,11,48,88
50,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,85
51,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,13,0,49
52,2,5,-99,6,I,--,E,5,-99,6,I,--,E,I would choose slot machine E.,1,0,21,0,91
53,1,2,3,4,G,J,F,2,3,4,G,J,F,I would choose slot machine F.,1,0,12,34,47
54,1,2,3,4,G,J,F,2,3,4,G,J,F,I would choose slot machine G.,0,1,12,33,50
55,2,5,-99,6,I,--,E,5,-99,6,I,--,E,I would choose slot machine E.,1,0,12,0,88
56,3,7,8,9,H,A,B,8,9,7,A,B,H,I would choose slot machine B.,1,0,10,49,79
57,3,7,8,9,H,A,B,9,8,7,B,A,H,I would choose slot machine B.,1,1,13,50,86
58,1,2,3,4,G,J,F,2,4,3,G,F,J,I would choose slot machine G.,0,1,17,32,49
59,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,12,0,52
0,99,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,0,0,0
1,99,0,-99,2,C,--,G,0,-99,2,C,--,G,I would choose slot machine C.,0,1,0,0,0
2,99,0,-99,3,C,--,J,3,-99,0,J,--,C,I would choose slot machine J.,1,1,0,0,0
3,99,0,-99,4,C,--,F,4,-99,0,F,--,C,I would choose slot machine F.,1,1,0,0,0
4,99,0,-99,5,C,--,I,0,-99,5,C,--,I,I would choose slot machine C.,0,1,0,0,0
5,99,0,-99,6,C,--,E,0,-99,6,C,--,E,I would choose slot machine E.,1,0,0,0,0
6,99,0,-99,7,C,--,H,7,-99,0,H,--,C,I would choose slot machine H.,1,1,0,0,0
7,99,0,-99,8,C,--,A,0,-99,8,C,--,A,I would choose slot machine A.,1,0,0,0,0
8,99,0,-99,9,C,--,B,9,-99,0,B,--,C,I would choose slot machine B.,1,1,0,0,0
9,99,1,-99,2,D,--,G,1,-99,2,D,--,G,I would choose slot machine D.,0,1,0,0,0
10,99,1,-99,3,D,--,J,1,-99,3,D,--,J,I would choose slot machine D.,0,1,0,0,0
11,99,1,-99,4,D,--,F,1,-99,4,D,--,F,I would choose slot machine D.,0,1,0,0,0
12,99,1,-99,5,D,--,I,5,-99,1,I,--,D,I would choose slot machine D.,0,0,0,0,0
13,99,1,-99,6,D,--,E,1,-99,6,D,--,E,I would choose slot machine E.,1,0,0,0,0
14,99,1,-99,7,D,--,H,1,-99,7,D,--,H,I would choose slot machine D.,0,1,0,0,0
15,99,1,-99,8,D,--,A,8,-99,1,A,--,D,I would choose slot machine D.,0,0,0,0,0
16,99,1,-99,9,D,--,B,9,-99,1,B,--,D,I would choose slot machine B.,1,1,0,0,0
17,99,2,-99,3,G,--,J,3,-99,2,J,--,G,I would choose slot machine J.,1,1,0,0,0
18,99,2,-99,4,G,--,F,2,-99,4,G,--,F,I would choose slot machine F.,1,0,0,0,0
19,99,2,-99,5,G,--,I,5,-99,2,I,--,G,I would choose slot machine I.,1,1,0,0,0
20,99,2,-99,6,G,--,E,6,-99,2,E,--,G,I would choose slot machine E.,1,1,0,0,0
21,99,2,-99,7,G,--,H,2,-99,7,G,--,H,I would choose slot machine G.,0,1,0,0,0
22,99,2,-99,8,G,--,A,8,-99,2,A,--,G,I would choose slot machine A.,1,1,0,0,0
23,99,2,-99,9,G,--,B,9,-99,2,B,--,G,I would choose slot machine B.,1,1,0,0,0
24,99,3,-99,4,J,--,F,4,-99,3,F,--,J,I would choose slot machine F.,1,1,0,0,0
25,99,3,-99,5,J,--,I,3,-99,5,J,--,I,I would choose slot machine J.,0,1,0,0,0
26,99,3,-99,6,J,--,E,3,-99,6,J,--,E,I would choose slot machine E.,1,0,0,0,0
27,99,3,-99,7,J,--,H,7,-99,3,H,--,J,I would choose slot machine H.,1,1,0,0,0
28,99,3,-99,8,J,--,A,8,-99,3,A,--,J,I would choose slot machine A.,1,1,0,0,0
29,99,3,-99,9,J,--,B,3,-99,9,J,--,B,I would choose slot machine J.,0,1,0,0,0
30,99,4,-99,5,F,--,I,4,-99,5,F,--,I,I would choose slot machine F.,0,1,0,0,0
31,99,4,-99,6,F,--,E,6,-99,4,E,--,F,I would choose slot machine E.,1,1,0,0,0
32,99,4,-99,7,F,--,H,4,-99,7,F,--,H,I would choose slot machine F.,0,1,0,0,0
33,99,4,-99,8,F,--,A,4,-99,8,F,--,A,I would choose slot machine F.,0,1,0,0,0
34,99,4,-99,9,F,--,B,4,-99,9,F,--,B,I would choose slot machine B.,1,0,0,0,0
35,99,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,0,0,0
36,99,5,-99,7,I,--,H,5,-99,7,I,--,H,I would choose slot machine I.,0,1,0,0,0
37,99,5,-99,8,I,--,A,8,-99,5,A,--,I,I would choose slot machine A.,1,1,0,0,0
38,99,5,-99,9,I,--,B,9,-99,5,B,--,I,I would choose slot machine B.,1,1,0,0,0
39,99,6,-99,7,E,--,H,6,-99,7,E,--,H,I would choose slot machine E.,0,1,0,0,0
40,99,6,-99,8,E,--,A,6,-99,8,E,--,A,I would choose slot machine E.,0,1,0,0,0
41,99,6,-99,9,E,--,B,9,-99,6,B,--,E,I would choose slot machine E.,0,0,0,0,0
42,99,7,-99,8,H,--,A,8,-99,7,A,--,H,I would choose slot machine A.,1,1,0,0,0
